"gene_id","transcript_1","transcript_2","num_junction_T1_only","num_junction_T2_only","num_junction_shared","prop_junction_diff","prop_junction_similar","junction_T1_all","junction_T2_all","junction_T1_only","junction_T2_only","junction_shared","num_ER_T1_only","num_ER_T2_only","num_ER_shared","prop_ER_diff","prop_ER_similar","ER_T1_only","ER_T2_only","ER_shared","num_fragment_T1_only","num_fragment_T2_only","num_fragment_shared","prop_fragment_diff","prop_fragment_similar","fragment_T1_only","fragment_T2_only","fragment_shared","num_fragment_singletons_T1_only","num_fragment_singletons_T2_only","num_fragment_singletons_shared","num_IR_fragment_T1","num_IR_fragment_T2","IR_fragment_T1","IR_fragment_T2","num_nt_shared","num_nt_T1_only","num_nt_T2_only","num_nt_diff","total_nt","prop_nt_diff","prop_nt_similar","num_nt_T1_only_in_shared_ER","num_nt_T2_only_in_shared_ER","num_nt_shared_in_shared_ER","total_nt_in_shared_ER","prop_nt_diff_in_shared_ER","prop_nt_similar_in_shared_ER","num_nt_T1_only_in_unique_ER","num_nt_T2_only_in_unique_ER","flag_FSM","flag_T1_ISM_of_T2","flag_T2_ISM_of_T1","flag_IR","flag_5_variation","flag_3_variation","flag_alt_donor_acceptor","flag_alt_exon","flag_no_shared_nt","num_transcript_in_gene_mel_isoseq3cluster","num_transcript_in_gene_mel_FLAIR","flag_mel_isoseq3cluster_greater","flag_mel_FLAIR_greater","flag_match","transcript_in_gene","min_match_mel_isoseq3cluster","flag_min_match_mel_isoseq3cluster","min_match_mel_FLAIR","flag_min_match_mel_FLAIR","flag_recip_min_match","num_recip_min_match_in_gene","flag_mel_isoseq3cluster_tie","flag_mel_FLAIR_tie","mel_isoseq3cluster_distance_ties","mel_FLAIR_distance_ties","flag_identical_recip_min_match","flag_FSM_recip_min_match","flag_ERM_recip_min_match","flag_ERM_noIR_recip_min_match","flag_ERM_withIR_recip_min_match","num_identical_recip_min_match_in_gene","num_FSM_recip_min_match_in_gene","num_ERM_recip_min_match_in_gene","num_ERM_noIR_recip_min_match_in_gene","num_ERM_withIR_recip_min_match_in_gene","prop_identical_recip_min_match_in_gene","prop_FSM_recip_min_match_in_gene","prop_ERM_recip_min_match_in_gene","prop_ERM_noIR_recip_min_match_in_gene","prop_ERM_withIR_recip_min_match_in_gene","flag_no_shared_nt_recip_min_match","flag_alt_exon_recip_min_match","flag_alt_donor_acceptor_recip_min_match","flag_IR_recip_min_match","flag_5_variation_recip_min_match","flag_3_variation_recip_min_match","recip_min_pair_in_gene","flag_min_match_mel_isoseq3cluster_w_ties","flag_min_match_mel_FLAIR_w_ties","flag_recip_min_match_w_ties","num_recip_min_match_in_gene_w_ties","flag_identical_recip_min_match_w_ties","flag_FSM_recip_min_match_w_ties","flag_ERM_recip_min_match_w_ties","flag_ERM_noIR_recip_min_match_w_ties","flag_ERM_withIR_recip_min_match_w_ties","num_identical_recip_min_match_in_gene_w_ties","num_FSM_recip_min_match_in_gene_w_ties","num_ERM_recip_min_match_in_gene_w_ties","num_ERM_noIR_recip_min_match_in_gene_w_ties","prop_identical_recip_min_match_in_gene_w_ties","prop_FSM_recip_min_match_in_gene_w_ties","prop_ERM_recip_min_match_in_gene_w_ties","prop_ERM_noIR_recip_min_match_in_gene_w_ties","num_ERM_withIR_recip_min_match_in_gene_w_ties","prop_ERM_withIR_recip_min_match_in_gene_w_ties","recip_min_pair_in_gene_w_ties"
"FBgn0051363","mel_isoseq3cluster_FBgn0051363_10_mel_isoseq3cluster","mel_flair_FBgn0051363_7_mel_FLAIR",1,2,4,0.428571428571429,0.571428571428571,"3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593642:-|3R:11593756:11604151:-|3R:11604273:11604595:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604273:11604595:-","3R:11592614:11593642:-","3R:11592614:11593331:-|3R:11593344:11593642:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11593756:11604151:-|3R:11604273:11604595:-",0,1,6,0.142857142857143,0.857142857142857,,"3R:11593321:11593354:-","3R:11590385:11591307:-|3R:11591994:11592012:-|3R:11592366:11592624:-|3R:11593632:11593766:-|3R:11604141:11604283:-|3R:11604585:11604751:-",0,2,6,0.25,0.75,,"3R:11593321:11593354:-|3R:11604746:11604751:-","3R:11590385:11591307:-|3R:11591994:11592012:-|3R:11592366:11592624:-|3R:11593632:11593766:-|3R:11604141:11604283:-|3R:11604585:11604746:-",0,1,5,0,0,,,1635,0,38,38,1673,0.022713687985655,0.977286312014346,0,5,1635,1640,0.003048780487805,0.996951219512195,0,33,0,0,0,0,1,0,1,1,0,15,15,0,0,1,"match","mel_flair_FBgn0051363_2_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0051363_9_mel_isoseq3cluster",0,0,10,0,0,"mel_flair_FBgn0051363_7_mel_FLAIR","mel_isoseq3cluster_FBgn0051363_10_mel_isoseq3cluster",0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,10,0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0266579","mel_isoseq3cluster_FBgn0266579_9_mel_isoseq3cluster","T1_flair",2,1,4,0.428571428571429,0.571428571428571,"3R:27641484:27644414:-|3R:27644412:27645234:-|3R:27645400:27646050:-|3R:27646233:27646345:-|3R:27646515:27647574:-|3R:27647598:27656215:-","3R:27641484:27645234:-|3R:27645400:27646050:-|3R:27646233:27646345:-|3R:27646515:27647574:-|3R:27647598:27656215:-","3R:27641484:27644414:-|3R:27644412:27645234:-","3R:27641484:27645234:-","3R:27645400:27646050:-|3R:27646233:27646345:-|3R:27646515:27647574:-|3R:27647598:27656215:-",1,0,6,0.142857142857143,0.857142857142857,"3R:27644404:27644422:-",,"3R:27640641:27641494:-|3R:27645224:27645410:-|3R:27646040:27646243:-|3R:27646335:27646525:-|3R:27647564:27647608:-|3R:27656205:27656810:-",2,0,6,0.25,0.75,"3R:27640641:27640678:-|3R:27644404:27644422:-",,"3R:27640678:27641494:-|3R:27645224:27645410:-|3R:27646040:27646243:-|3R:27646335:27646525:-|3R:27647564:27647608:-|3R:27656205:27656810:-",1,0,5,0,0,,,2044,55,0,55,2099,0.026202953787518,0.973797046212482,37,0,2044,2081,0.017779913503124,0.982220086496876,18,0,0,0,0,0,0,1,1,1,0,9,8,1,0,0,"mel_isoseq3cluster_greater","mel_flair_FBgn0266579_6_mel_FLAIR",0,"T1_isoseq",0,0,6,0,0,"T1_flair","mel_isoseq3cluster_FBgn0266579_9_mel_isoseq3cluster",0,0,0,0,0,2,6,6,6,0,0.333333333333333,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,6,0,0,0,0,0,2,6,6,6,0,0.333333333333333,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0266579","T1_isoseq","mel_flair_FBgn0266579_5_mel_FLAIR",1,2,4,0.428571428571429,0.571428571428571,"3R:27641484:27645234:-|3R:27645400:27646050:-|3R:27646233:27646345:-|3R:27646515:27647574:-|3R:27647598:27656215:-","3R:27641484:27643824:-|3R:27643963:27645234:-|3R:27645400:27646050:-|3R:27646233:27646345:-|3R:27646515:27647574:-|3R:27647598:27656215:-","3R:27641484:27645234:-","3R:27641484:27643824:-|3R:27643963:27645234:-","3R:27645400:27646050:-|3R:27646233:27646345:-|3R:27646515:27647574:-|3R:27647598:27656215:-",0,1,6,0.142857142857143,0.857142857142857,,"3R:27643814:27643973:-","3R:27640678:27641494:-|3R:27645224:27645410:-|3R:27646040:27646243:-|3R:27646335:27646525:-|3R:27647564:27647608:-|3R:27656205:27656810:-",0,1,6,0.142857142857143,0.857142857142857,,"3R:27643814:27643973:-","3R:27640678:27641494:-|3R:27645224:27645410:-|3R:27646040:27646243:-|3R:27646335:27646525:-|3R:27647564:27647608:-|3R:27656205:27656810:-",0,1,6,0,0,,,2044,0,159,159,2203,0.072174307762143,0.927825692237858,0,0,2044,2044,0,1,0,159,0,0,0,0,0,0,0,1,0,9,8,1,0,0,"mel_isoseq3cluster_greater","T1_flair",0,"mel_isoseq3cluster_FBgn0266579_8_mel_isoseq3cluster",0,0,6,0,0,"mel_flair_FBgn0266579_5_mel_FLAIR","T1_isoseq",0,0,0,0,0,2,6,6,6,0,0.333333333333333,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,6,0,0,0,0,0,2,6,6,6,0,0.333333333333333,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0266579","mel_isoseq3cluster_FBgn0266579_8_mel_isoseq3cluster","T1_flair",2,1,4,0.428571428571429,0.571428571428571,"3R:27641484:27643824:-|3R:27643963:27645234:-|3R:27645400:27646050:-|3R:27646233:27646345:-|3R:27646515:27647574:-|3R:27647598:27656215:-","3R:27641484:27645234:-|3R:27645400:27646050:-|3R:27646233:27646345:-|3R:27646515:27647574:-|3R:27647598:27656215:-","3R:27641484:27643824:-|3R:27643963:27645234:-","3R:27641484:27645234:-","3R:27645400:27646050:-|3R:27646233:27646345:-|3R:27646515:27647574:-|3R:27647598:27656215:-",1,0,6,0.142857142857143,0.857142857142857,"3R:27643814:27643973:-",,"3R:27640641:27641494:-|3R:27645224:27645410:-|3R:27646040:27646243:-|3R:27646335:27646525:-|3R:27647564:27647608:-|3R:27656205:27656810:-",2,0,6,0.25,0.75,"3R:27640641:27640678:-|3R:27643814:27643973:-",,"3R:27640678:27641494:-|3R:27645224:27645410:-|3R:27646040:27646243:-|3R:27646335:27646525:-|3R:27647564:27647608:-|3R:27656205:27656810:-",1,0,5,0,0,,,2044,196,0,196,2240,0.0875,0.9125,37,0,2044,2081,0.017779913503124,0.982220086496876,159,0,0,0,0,0,0,1,1,1,0,9,8,1,0,0,"mel_isoseq3cluster_greater","mel_flair_FBgn0266579_5_mel_FLAIR",0,"T1_isoseq",0,0,6,0,0,"T1_flair","mel_isoseq3cluster_FBgn0266579_8_mel_isoseq3cluster",0,0,0,0,0,2,6,6,6,0,0.333333333333333,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,6,0,0,0,0,0,2,6,6,6,0,0.333333333333333,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0266579","mel_isoseq3cluster_FBgn0266579_5_mel_isoseq3cluster","T1_flair",2,1,4,0.428571428571429,0.571428571428571,"3R:27642928:27643824:-|3R:27643963:27645234:-|3R:27645400:27646050:-|3R:27646233:27646345:-|3R:27646515:27647574:-|3R:27647598:27656215:-","3R:27641484:27645234:-|3R:27645400:27646050:-|3R:27646233:27646345:-|3R:27646515:27647574:-|3R:27647598:27656215:-","3R:27642928:27643824:-|3R:27643963:27645234:-","3R:27641484:27645234:-","3R:27645400:27646050:-|3R:27646233:27646345:-|3R:27646515:27647574:-|3R:27647598:27656215:-",1,0,6,0.142857142857143,0.857142857142857,"3R:27643814:27643973:-",,"3R:27640678:27642938:-|3R:27645224:27645410:-|3R:27646040:27646243:-|3R:27646335:27646525:-|3R:27647564:27647608:-|3R:27656205:27656810:-",2,0,6,0.25,0.75,"3R:27641494:27642938:-|3R:27643814:27643973:-",,"3R:27640678:27641494:-|3R:27645224:27645410:-|3R:27646040:27646243:-|3R:27646335:27646525:-|3R:27647564:27647608:-|3R:27656205:27656810:-",1,0,5,0,0,,,2044,1603,0,1603,3647,0.439539347408829,0.560460652591171,1444,0,2044,3488,0.413990825688073,0.586009174311927,159,0,0,0,0,0,0,0,1,1,0,9,8,1,0,0,"mel_isoseq3cluster_greater","mel_flair_FBgn0266579_3_mel_FLAIR",0,"T1_isoseq",0,0,6,0,0,"T1_flair","mel_isoseq3cluster_FBgn0266579_5_mel_isoseq3cluster",0,0,0,0,0,2,6,6,6,0,0.333333333333333,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,6,0,0,0,0,0,2,6,6,6,0,0.333333333333333,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0051363","mel_isoseq3cluster_FBgn0051363_9_mel_isoseq3cluster","mel_flair_FBgn0051363_3_mel_FLAIR",2,1,4,0.428571428571429,0.571428571428571,"3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604273:11604595:-","3R:11591297:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604273:11604595:-","3R:11591297:11592004:-|3R:11592002:11592376:-","3R:11591297:11592376:-","3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604273:11604595:-",1,0,6,0.142857142857143,0.857142857142857,"3R:11591994:11592012:-",,"3R:11590385:11591307:-|3R:11592366:11592624:-|3R:11593321:11593354:-|3R:11593632:11593766:-|3R:11604141:11604283:-|3R:11604585:11604751:-",2,1,6,0.333333333333333,0.666666666666667,"3R:11590385:11591100:-|3R:11591994:11592012:-","3R:11604746:11604751:-","3R:11591100:11591307:-|3R:11592366:11592624:-|3R:11593321:11593354:-|3R:11593632:11593766:-|3R:11604141:11604283:-|3R:11604585:11604746:-",1,0,4,0,0,,,935,733,5,738,1673,0.441123729826659,0.558876270173341,715,5,935,1655,0.435045317220544,0.564954682779456,18,0,0,0,0,0,1,1,1,1,0,15,15,0,0,1,"match","mel_flair_FBgn0051363_7_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0051363_7_mel_isoseq3cluster",0,0,10,0,0,"mel_flair_FBgn0051363_3_mel_FLAIR","mel_isoseq3cluster_FBgn0051363_9_mel_isoseq3cluster",0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,10,0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0051363","mel_isoseq3cluster_FBgn0051363_9_mel_isoseq3cluster","mel_flair_FBgn0051363_8_mel_FLAIR",3,2,3,0.625,0.375,"3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604273:11604595:-","3R:11591297:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604229:11604595:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11604273:11604595:-","3R:11591297:11592376:-|3R:11604229:11604595:-","3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-",1,0,6,0.142857142857143,0.857142857142857,"3R:11591994:11592012:-",,"3R:11590385:11591307:-|3R:11592366:11592624:-|3R:11593321:11593354:-|3R:11593632:11593766:-|3R:11604141:11604283:-|3R:11604585:11604751:-",2,1,6,0.333333333333333,0.666666666666667,"3R:11591994:11592012:-|3R:11604239:11604283:-","3R:11604746:11604751:-","3R:11590385:11591307:-|3R:11592366:11592624:-|3R:11593321:11593354:-|3R:11593632:11593766:-|3R:11604141:11604239:-|3R:11604585:11604746:-",1,0,4,0,0,,,1606,62,5,67,1673,0.040047818290496,0.959952181709504,44,5,1606,1655,0.029607250755287,0.970392749244713,18,0,0,0,0,0,1,0,1,1,0,15,15,0,0,1,"match","mel_flair_FBgn0051363_7_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0051363_7_mel_isoseq3cluster",0,0,10,0,0,"mel_flair_FBgn0051363_8_mel_FLAIR","mel_isoseq3cluster_FBgn0051363_9_mel_isoseq3cluster",0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,10,0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0051363","mel_isoseq3cluster_FBgn0051363_7_mel_isoseq3cluster","mel_flair_FBgn0051363_6_mel_FLAIR",2,3,3,0.625,0.375,"3R:11591297:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604273:11604595:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604229:11604595:-","3R:11591297:11592376:-|3R:11604273:11604595:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11604229:11604595:-","3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-",0,1,6,0.142857142857143,0.857142857142857,,"3R:11591994:11592012:-","3R:11590385:11591307:-|3R:11592366:11592624:-|3R:11593321:11593354:-|3R:11593632:11593766:-|3R:11604141:11604283:-|3R:11604585:11604751:-",1,3,6,0.4,0.6,"3R:11604239:11604283:-","3R:11590385:11590387:-|3R:11591994:11592012:-|3R:11604746:11604751:-","3R:11590387:11591307:-|3R:11592366:11592624:-|3R:11593321:11593354:-|3R:11593632:11593766:-|3R:11604141:11604239:-|3R:11604585:11604746:-",0,1,3,0,0,,,1604,44,25,69,1673,0.041243275552899,0.958756724447101,44,7,1604,1655,0.030815709969789,0.969184290030211,0,18,0,0,0,0,1,1,1,1,0,15,15,0,0,1,"match","mel_flair_FBgn0051363_3_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0051363_8_mel_isoseq3cluster",0,0,10,0,0,"mel_flair_FBgn0051363_6_mel_FLAIR","mel_isoseq3cluster_FBgn0051363_7_mel_isoseq3cluster",0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,10,0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0051363","mel_isoseq3cluster_FBgn0051363_10_mel_isoseq3cluster","mel_flair_FBgn0051363_6_mel_FLAIR",2,3,3,0.625,0.375,"3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593642:-|3R:11593756:11604151:-|3R:11604273:11604595:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604229:11604595:-","3R:11592614:11593642:-|3R:11604273:11604595:-","3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11604229:11604595:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11593756:11604151:-",0,1,6,0.142857142857143,0.857142857142857,,"3R:11593321:11593354:-","3R:11590385:11591307:-|3R:11591994:11592012:-|3R:11592366:11592624:-|3R:11593632:11593766:-|3R:11604141:11604283:-|3R:11604585:11604751:-",1,2,6,0.333333333333333,0.666666666666667,"3R:11604239:11604283:-","3R:11593321:11593354:-|3R:11604746:11604751:-","3R:11590385:11591307:-|3R:11591994:11592012:-|3R:11592366:11592624:-|3R:11593632:11593766:-|3R:11604141:11604239:-|3R:11604585:11604746:-",0,1,4,0,0,,,1591,44,38,82,1673,0.049013747758518,0.950986252241482,44,5,1591,1640,0.029878048780488,0.970121951219512,0,33,0,0,0,0,1,0,1,1,0,15,15,0,0,1,"match","mel_flair_FBgn0051363_2_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0051363_8_mel_isoseq3cluster",0,0,10,0,0,"mel_flair_FBgn0051363_6_mel_FLAIR","mel_isoseq3cluster_FBgn0051363_10_mel_isoseq3cluster",0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,10,0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0051363","mel_isoseq3cluster_FBgn0051363_8_mel_isoseq3cluster","mel_flair_FBgn0051363_3_mel_FLAIR",3,2,3,0.625,0.375,"3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604229:11604595:-","3R:11591297:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-|3R:11604273:11604595:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11604229:11604595:-","3R:11591297:11592376:-|3R:11604273:11604595:-","3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11604151:-",1,0,6,0.142857142857143,0.857142857142857,"3R:11591994:11592012:-",,"3R:11590385:11591307:-|3R:11592366:11592624:-|3R:11593321:11593354:-|3R:11593632:11593766:-|3R:11604141:11604283:-|3R:11604585:11604751:-",2,2,6,0.4,0.6,"3R:11590385:11591100:-|3R:11591994:11592012:-","3R:11604239:11604283:-|3R:11604746:11604751:-","3R:11591100:11591307:-|3R:11592366:11592624:-|3R:11593321:11593354:-|3R:11593632:11593766:-|3R:11604141:11604239:-|3R:11604585:11604746:-",1,0,3,0,0,,,891,733,49,782,1673,0.467423789599522,0.532576210400478,715,49,891,1655,0.461631419939577,0.538368580060423,18,0,0,0,0,0,1,1,1,1,0,15,15,0,0,1,"match","mel_flair_FBgn0051363_6_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0051363_7_mel_isoseq3cluster",0,0,10,0,0,"mel_flair_FBgn0051363_3_mel_FLAIR","mel_isoseq3cluster_FBgn0051363_8_mel_isoseq3cluster",0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,10,0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0051363","mel_isoseq3cluster_FBgn0051363_14_mel_isoseq3cluster","mel_flair_FBgn0051363_11_mel_FLAIR",1,2,3,0.5,0.5,"3R:11591297:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11619713:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11619713:-","3R:11591297:11592376:-","3R:11591297:11592004:-|3R:11592002:11592376:-","3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11619713:-",0,1,5,0.166666666666667,0.833333333333333,,"3R:11591994:11592012:-","3R:11590385:11591307:-|3R:11592366:11592624:-|3R:11593321:11593354:-|3R:11593632:11593766:-|3R:11619703:11619903:-",0,1,5,0.166666666666667,0.833333333333333,,"3R:11591994:11592012:-","3R:11590385:11591307:-|3R:11592366:11592624:-|3R:11593321:11593354:-|3R:11593632:11593766:-|3R:11619703:11619903:-",0,1,5,0,0,,,1547,0,18,18,1565,0.01150159744409,0.988498402555911,0,0,1547,1547,0,1,0,18,0,0,0,0,0,0,0,1,0,15,15,0,0,1,"match","mel_flair_FBgn0051363_9_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0051363_13_mel_isoseq3cluster",0,0,10,0,0,"mel_flair_FBgn0051363_11_mel_FLAIR","mel_isoseq3cluster_FBgn0051363_14_mel_isoseq3cluster",0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,10,0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0051363","mel_isoseq3cluster_FBgn0051363_13_mel_isoseq3cluster","mel_flair_FBgn0051363_12_mel_FLAIR",2,1,3,0.5,0.5,"3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11619713:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593642:-|3R:11593756:11619713:-","3R:11592614:11593331:-|3R:11593344:11593642:-","3R:11592614:11593642:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11593756:11619713:-",1,0,5,0.166666666666667,0.833333333333333,"3R:11593321:11593354:-",,"3R:11590385:11591307:-|3R:11591994:11592012:-|3R:11592366:11592624:-|3R:11593632:11593766:-|3R:11619703:11619903:-",1,0,5,0.166666666666667,0.833333333333333,"3R:11593321:11593354:-",,"3R:11590385:11591307:-|3R:11591994:11592012:-|3R:11592366:11592624:-|3R:11593632:11593766:-|3R:11619703:11619903:-",1,0,5,0,0,,,1532,33,0,33,1565,0.021086261980831,0.978913738019169,0,0,1532,1532,0,1,33,0,0,0,0,0,0,0,0,1,0,15,15,0,0,1,"match","mel_flair_FBgn0051363_11_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0051363_12_mel_isoseq3cluster",0,0,10,0,0,"mel_flair_FBgn0051363_12_mel_FLAIR","mel_isoseq3cluster_FBgn0051363_13_mel_isoseq3cluster",0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,10,0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,"partial_reciprocal_pairs"
"FBgn0051363","mel_isoseq3cluster_FBgn0051363_12_mel_isoseq3cluster","mel_flair_FBgn0051363_11_mel_FLAIR",1,2,3,0.5,0.5,"3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593642:-|3R:11593756:11619713:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11592614:11593331:-|3R:11593344:11593642:-|3R:11593756:11619713:-","3R:11592614:11593642:-","3R:11592614:11593331:-|3R:11593344:11593642:-","3R:11591297:11592004:-|3R:11592002:11592376:-|3R:11593756:11619713:-",0,1,5,0.166666666666667,0.833333333333333,,"3R:11593321:11593354:-","3R:11590385:11591307:-|3R:11591994:11592012:-|3R:11592366:11592624:-|3R:11593632:11593766:-|3R:11619703:11619903:-",0,2,5,0.285714285714286,0.714285714285714,,"3R:11590385:11590387:-|3R:11593321:11593354:-","3R:11590387:11591307:-|3R:11591994:11592012:-|3R:11592366:11592624:-|3R:11593632:11593766:-|3R:11619703:11619903:-",0,1,4,0,0,,,1530,0,35,35,1565,0.022364217252396,0.977635782747604,0,2,1530,1532,0.001305483028721,0.998694516971279,0,33,0,0,0,0,0,1,1,1,0,15,15,0,0,1,"match","mel_flair_FBgn0051363_12_mel_FLAIR",0,"mel_isoseq3cluster_FBgn0051363_13_mel_isoseq3cluster",0,0,10,0,0,"mel_flair_FBgn0051363_11_mel_FLAIR","mel_isoseq3cluster_FBgn0051363_12_mel_isoseq3cluster",0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,0,0,0,0,0,0,"partial_reciprocal_pairs",0,0,0,10,0,0,0,0,0,2,10,10,10,0,0.2,1,1,1,0,"partial_reciprocal_pairs"
