,gene_id,ujc_id,transcript_id,num_transcript_in_consol_transcript,num_transcript_id_in_gene,num_consol_transcript_id_in_gene,flag_gene_consolidated
326,FBgn0013343,tr_FBgn0013343_2,FBtr0392904,2,3,2,1
326,FBgn0013343,tr_FBgn0013343_2,FBtr0084588,2,3,2,1
327,FBgn0013531,tr_FBgn0013531_1,FBtr0079544,2,2,1,1
327,FBgn0013531,tr_FBgn0013531_1,FBtr0329946,2,2,1,1
328,FBgn0013672,tr_FBgn0013672_1,FBtr0433498,1,1,1,0
329,FBgn0013673,tr_FBgn0013673_1,FBtr0100866,1,1,1,0
330,FBgn0013674,tr_FBgn0013674_1,FBtr0100861,1,1,1,0
331,FBgn0013675,tr_FBgn0013675_1,FBtr0100863,1,1,1,0
332,FBgn0013676,tr_FBgn0013676_1,FBtr0100868,1,1,1,0
333,FBgn0013678,tr_FBgn0013678_1,FBtr0433502,1,1,1,0
334,FBgn0013679,tr_FBgn0013679_1,FBtr0433499,1,1,1,0
335,FBgn0013680,tr_FBgn0013680_1,FBtr0100857,1,1,1,0
336,FBgn0013681,tr_FBgn0013681_1,FBtr0100870,1,1,1,0
337,FBgn0013683,tr_FBgn0013683_1,FBtr0100880,1,1,1,0
338,FBgn0013684,tr_FBgn0013684_1,FBtr0433501,1,1,1,0
339,FBgn0013685,tr_FBgn0013685_1,FBtr0100883,1,1,1,0
340,FBgn0013686,tr_FBgn0013686_1,FBtr0100888,1,1,1,0
341,FBgn0013688,tr_FBgn0013688_1,FBtr0100890,1,1,1,0
342,FBgn0013689,tr_FBgn0013689_1,FBtr0100871,1,1,1,0
343,FBgn0013690,tr_FBgn0013690_1,FBtr0100859,1,1,1,0
344,FBgn0013691,tr_FBgn0013691_1,FBtr0100865,1,1,1,0
345,FBgn0013692,tr_FBgn0013692_1,FBtr0100875,1,1,1,0
346,FBgn0013693,tr_FBgn0013693_1,FBtr0100876,1,1,1,0
347,FBgn0013694,tr_FBgn0013694_1,FBtr0100869,1,1,1,0
348,FBgn0013695,tr_FBgn0013695_1,FBtr0100878,1,1,1,0
349,FBgn0013696,tr_FBgn0013696_1,FBtr0100854,1,1,1,0
350,FBgn0013697,tr_FBgn0013697_1,FBtr0100864,1,1,1,0
351,FBgn0013698,tr_FBgn0013698_1,FBtr0100887,1,1,1,0
352,FBgn0013699,tr_FBgn0013699_1,FBtr0100862,1,1,1,0
353,FBgn0013700,tr_FBgn0013700_1,FBtr0100856,1,1,1,0
354,FBgn0013701,tr_FBgn0013701_1,FBtr0100873,1,1,1,0
355,FBgn0013702,tr_FBgn0013702_1,FBtr0100882,1,1,1,0
356,FBgn0013703,tr_FBgn0013703_1,FBtr0100855,1,1,1,0
357,FBgn0013704,tr_FBgn0013704_1,FBtr0100872,1,1,1,0
358,FBgn0013705,tr_FBgn0013705_1,FBtr0100874,1,1,1,0
359,FBgn0013706,tr_FBgn0013706_1,FBtr0100885,1,1,1,0
360,FBgn0013707,tr_FBgn0013707_1,FBtr0100881,1,1,1,0
361,FBgn0013708,tr_FBgn0013708_1,FBtr0100889,1,1,1,0
362,FBgn0013709,tr_FBgn0013709_1,FBtr0100858,1,1,1,0
363,FBgn0013710,tr_FBgn0013710_1,FBtr0100860,1,1,1,0
364,FBgn0013726,tr_FBgn0013726_1,FBtr0088792,2,2,1,1
364,FBgn0013726,tr_FBgn0013726_1,FBtr0088793,2,2,1,1
365,FBgn0013732,tr_FBgn0013732_1,FBtr0336663,1,2,2,0
366,FBgn0013732,tr_FBgn0013732_2,FBtr0086110,1,2,2,0
367,FBgn0013753,tr_FBgn0013753_1,FBtr0072758,2,2,1,1
367,FBgn0013753,tr_FBgn0013753_1,FBtr0330180,2,2,1,1
368,FBgn0013755,tr_FBgn0013755_1,FBtr0072760,1,1,1,0
369,FBgn0014011,tr_FBgn0014011_1,FBtr0332800,2,2,1,1
369,FBgn0014011,tr_FBgn0014011_1,FBtr0076867,2,2,1,1
370,FBgn0014032,tr_FBgn0014032_1,FBtr0071241,1,1,1,0
371,FBgn0014076,tr_FBgn0014076_1,FBtr0343618,2,2,1,1
371,FBgn0014076,tr_FBgn0014076_1,FBtr0080216,2,2,1,1
372,FBgn0014092,tr_FBgn0014092_1,FBtr0080834,1,1,1,0
373,FBgn0014143,tr_FBgn0014143_1,FBtr0078395,1,1,1,0
374,FBgn0014340,tr_FBgn0014340_1,FBtr0070829,1,1,1,0
375,FBgn0014366,tr_FBgn0014366_1,FBtr0078751,1,1,1,0
376,FBgn0014368,tr_FBgn0014368_1,FBtr0076214,1,1,1,0
377,FBgn0014865,tr_FBgn0014865_1,FBtr0087386,1,1,1,0
378,FBgn0014949,tr_FBgn0014949_1,FBtr0084278,1,1,1,0
379,FBgn0015001,tr_FBgn0015001_1,FBtr0088125,1,1,1,0
380,FBgn0015230,tr_FBgn0015230_1,FBtr0083340,1,1,1,0
381,FBgn0015316,tr_FBgn0015316_1,FBtr0301665,2,2,1,1
381,FBgn0015316,tr_FBgn0015316_1,FBtr0345312,2,2,1,1
382,FBgn0015331,tr_FBgn0015331_1,FBtr0078967,1,1,1,0
383,FBgn0015351,tr_FBgn0015351_1,FBtr0336486,1,1,1,0
384,FBgn0015399,tr_FBgn0015399_1,FBtr0332210,2,2,1,1
384,FBgn0015399,tr_FBgn0015399_1,FBtr0346702,2,2,1,1
385,FBgn0015402,tr_FBgn0015402_3,FBtr0344273,1,4,3,1
386,FBgn0015402,tr_FBgn0015402_1,FBtr0078766,2,4,3,1
386,FBgn0015402,tr_FBgn0015402_1,FBtr0344274,2,4,3,1
387,FBgn0015520,tr_FBgn0015520_1,FBtr0083335,2,2,1,1
387,FBgn0015520,tr_FBgn0015520_1,FBtr0333727,2,2,1,1
388,FBgn0015522,tr_FBgn0015522_1,FBtr0086799,1,1,1,0
389,FBgn0015543,tr_FBgn0015543_1,FBtr0088037,1,1,1,0
390,FBgn0015550,tr_FBgn0015550_1,FBtr0075216,1,1,1,0
391,FBgn0015583,tr_FBgn0015583_1,FBtr0079716,1,1,1,0
392,FBgn0015621,tr_FBgn0015621_1,FBtr0078011,1,1,1,0
393,FBgn0015625,tr_FBgn0015625_1,FBtr0334578,2,2,1,1
393,FBgn0015625,tr_FBgn0015625_1,FBtr0084728,2,2,1,1
394,FBgn0015797,tr_FBgn0015797_1,FBtr0346437,2,2,1,1
394,FBgn0015797,tr_FBgn0015797_1,FBtr0080361,2,2,1,1
395,FBgn0015946,tr_FBgn0015946_1,FBtr0075130,1,1,1,0
396,FBgn0016036,tr_FBgn0016036_1,FBtr0076836,1,1,1,0
397,FBgn0016053,tr_FBgn0016053_1,FBtr0342987,1,3,3,0
398,FBgn0016762,tr_FBgn0016762_1,FBtr0072083,1,1,1,0
399,FBgn0016970,tr_FBgn0016970_1,FBtr0088505,1,1,1,0
400,FBgn0017424,tr_FBgn0017424_1,FBtr0347179,1,1,1,0
401,FBgn0017456,tr_FBgn0017456_1,FBtr0081552,1,1,1,0
402,FBgn0017551,tr_FBgn0017551_1,FBtr0079342,1,1,1,0
403,FBgn0017572,tr_FBgn0017572_1,FBtr0075358,2,2,1,1
403,FBgn0017572,tr_FBgn0017572_1,FBtr0331560,2,2,1,1
404,FBgn0019624,tr_FBgn0019624_1,FBtr0082474,1,4,4,0
405,FBgn0019660,tr_FBgn0019660_6,FBtr0073515,1,6,6,0
406,FBgn0019661,tr_FBgn0019661_4,FBtr0345714,1,5,4,1
407,FBgn0019661,tr_FBgn0019661_2,FBtr0337067,1,5,4,1
408,FBgn0019661,tr_FBgn0019661_3,FBtr0337066,2,5,4,1
408,FBgn0019661,tr_FBgn0019661_3,FBtr0070634,2,5,4,1
409,FBgn0019828,tr_FBgn0019828_1,FBtr0305962,1,3,3,0
410,FBgn0019830,tr_FBgn0019830_1,FBtr0077731,2,2,1,1
410,FBgn0019830,tr_FBgn0019830_1,FBtr0077734,2,2,1,1
411,FBgn0019928,tr_FBgn0019928_1,FBtr0087664,1,1,1,0
412,FBgn0019952,tr_FBgn0019952_1,FBtr0084599,2,2,1,1
412,FBgn0019952,tr_FBgn0019952_1,FBtr0334870,2,2,1,1
413,FBgn0019972,tr_FBgn0019972_1,FBtr0085482,1,1,1,0
414,FBgn0020018,tr_FBgn0020018_1,FBtr0084664,1,1,1,0
415,FBgn0020235,tr_FBgn0020235_2,FBtr0085541,1,3,3,0
416,FBgn0020257,tr_FBgn0020257_3,FBtr0343014,1,3,3,0
417,FBgn0020257,tr_FBgn0020257_1,FBtr0071924,1,3,3,0
418,FBgn0020257,tr_FBgn0020257_2,FBtr0330249,1,3,3,0
419,FBgn0020305,tr_FBgn0020305_1,FBtr0078030,1,1,1,0
420,FBgn0020371,tr_FBgn0020371_1,FBtr0089699,2,2,1,1
420,FBgn0020371,tr_FBgn0020371_1,FBtr0343734,2,2,1,1
421,FBgn0020509,tr_FBgn0020509_1,FBtr0072943,1,1,1,0
422,FBgn0020518,tr_FBgn0020518_1,FBtr0078576,1,1,1,0
423,FBgn0020622,tr_FBgn0020622_1,FBtr0331206,1,4,3,1
424,FBgn0020643,tr_FBgn0020643_1,FBtr0076992,1,1,1,0
425,FBgn0020644,tr_FBgn0020644_1,FBtr0076994,1,1,1,0
426,FBgn0020645,tr_FBgn0020645_1,FBtr0076995,1,1,1,0
427,FBgn0020646,tr_FBgn0020646_1,FBtr0076993,1,1,1,0
428,FBgn0020880,tr_FBgn0020880_1,FBtr0301151,1,1,1,0
429,FBgn0020906,tr_FBgn0020906_1,FBtr0100432,1,1,1,0
430,FBgn0021750,tr_FBgn0021750_1,FBtr0083086,2,2,1,1
430,FBgn0021750,tr_FBgn0021750_1,FBtr0334589,2,2,1,1
431,FBgn0021776,tr_FBgn0021776_1,FBtr0083847,1,3,3,0
432,FBgn0021814,tr_FBgn0021814_1,FBtr0310370,2,2,1,1
432,FBgn0021814,tr_FBgn0021814_1,FBtr0088825,2,2,1,1
433,FBgn0021944,tr_FBgn0021944_1,FBtr0079352,2,2,1,1
433,FBgn0021944,tr_FBgn0021944_1,FBtr0346584,2,2,1,1
434,FBgn0022069,tr_FBgn0022069_1,FBtr0080473,1,1,1,0
435,FBgn0022097,tr_FBgn0022097_1,FBtr0087335,1,1,1,0
436,FBgn0022288,tr_FBgn0022288_1,FBtr0086043,1,2,2,0
437,FBgn0022288,tr_FBgn0022288_2,FBtr0335269,1,2,2,0
438,FBgn0023129,tr_FBgn0023129_1,FBtr0076457,1,1,1,0
439,FBgn0023178,tr_FBgn0023178_1,FBtr0085024,1,1,1,0
440,FBgn0023395,tr_FBgn0023395_1,FBtr0074998,1,1,1,0
441,FBgn0023516,tr_FBgn0023516_1,FBtr0070368,1,2,2,0
442,FBgn0023520,tr_FBgn0023520_1,FBtr0070349,1,1,1,0
443,FBgn0024194,tr_FBgn0024194_1,FBtr0073029,1,1,1,0
444,FBgn0024234,tr_FBgn0024234_1,FBtr0072127,1,2,2,0
445,FBgn0024249,tr_FBgn0024249_1,FBtr0087183,1,1,1,0
446,FBgn0024250,tr_FBgn0024250_1,FBtr0071048,1,1,1,0
447,FBgn0024285,tr_FBgn0024285_1,FBtr0079875,1,1,1,0
448,FBgn0024364,tr_FBgn0024364_1,FBtr0070212,1,1,1,0
449,FBgn0024432,tr_FBgn0024432_1,FBtr0083575,1,1,1,0
450,FBgn0024556,tr_FBgn0024556_2,FBtr0301389,1,2,2,0
451,FBgn0024814,tr_FBgn0024814_2,FBtr0301126,1,4,4,0
452,FBgn0024912,tr_FBgn0024912_1,FBtr0347362,2,2,1,1
452,FBgn0024912,tr_FBgn0024912_1,FBtr0081697,2,2,1,1
453,FBgn0024920,tr_FBgn0024920_1,FBtr0077679,2,2,1,1
453,FBgn0024920,tr_FBgn0024920_1,FBtr0343784,2,2,1,1
454,FBgn0024956,tr_FBgn0024956_1,FBtr0088255,1,1,1,0
455,FBgn0024984,tr_FBgn0024984_1,FBtr0070392,2,2,1,1
455,FBgn0024984,tr_FBgn0024984_1,FBtr0345608,2,2,1,1
456,FBgn0025115,tr_FBgn0025115_1,FBtr0080555,2,2,1,1
456,FBgn0025115,tr_FBgn0025115_1,FBtr0343668,2,2,1,1
457,FBgn0025118,tr_FBgn0025118_1,FBtr0070604,1,1,1,0
458,FBgn0025335,tr_FBgn0025335_1,FBtr0343277,1,4,4,0
459,FBgn0025558,tr_FBgn0025558_1,FBtr0075314,1,1,1,0
460,FBgn0025573,tr_FBgn0025573_1,FBtr0071734,1,1,1,0
461,FBgn0025613,tr_FBgn0025613_1,FBtr0070693,1,2,2,0
462,FBgn0025616,tr_FBgn0025616_1,FBtr0070145,1,1,1,0
463,FBgn0025621,tr_FBgn0025621_1,FBtr0070140,2,2,1,1
463,FBgn0025621,tr_FBgn0025621_1,FBtr0343325,2,2,1,1
464,FBgn0025627,tr_FBgn0025627_1,FBtr0070328,1,1,1,0
465,FBgn0025637,tr_FBgn0025637_4,FBtr0100530,2,9,6,1
465,FBgn0025637,tr_FBgn0025637_4,FBtr0345314,2,9,6,1
466,FBgn0025642,tr_FBgn0025642_1,FBtr0342729,1,2,2,0
467,FBgn0025645,tr_FBgn0025645_1,FBtr0070552,1,1,1,0
468,FBgn0025674,tr_FBgn0025674_2,FBtr0344022,2,3,2,1
468,FBgn0025674,tr_FBgn0025674_2,FBtr0085941,2,3,2,1
469,FBgn0025679,tr_FBgn0025679_1,FBtr0070735,1,1,1,0
470,FBgn0025686,tr_FBgn0025686_1,FBtr0078134,2,2,1,1
470,FBgn0025686,tr_FBgn0025686_1,FBtr0330647,2,2,1,1
471,FBgn0025776,tr_FBgn0025776_1,FBtr0333875,1,1,1,0
472,FBgn0025815,tr_FBgn0025815_1,FBtr0070952,1,1,1,0
473,FBgn0025820,tr_FBgn0025820_1,FBtr0072788,1,3,3,0
474,FBgn0025821,tr_FBgn0025821_1,FBtr0082427,1,1,1,0
475,FBgn0025838,tr_FBgn0025838_1,FBtr0070505,1,1,1,0
476,FBgn0025881,tr_FBgn0025881_1,FBtr0079907,1,1,1,0
477,FBgn0025882,tr_FBgn0025882_1,FBtr0077222,1,1,1,0
478,FBgn0026063,tr_FBgn0026063_1,FBtr0082408,1,2,2,0
479,FBgn0026085,tr_FBgn0026085_1,FBtr0070642,1,3,3,0
480,FBgn0026141,tr_FBgn0026141_1,FBtr0077924,1,3,3,0
481,FBgn0026150,tr_FBgn0026150_2,FBtr0304931,1,2,2,0
482,FBgn0026162,tr_FBgn0026162_1,FBtr0081622,1,1,1,0
483,FBgn0026163,tr_FBgn0026163_1,FBtr0081661,1,1,1,0
484,FBgn0026164,tr_FBgn0026164_1,FBtr0081623,1,1,1,0
485,FBgn0026169,tr_FBgn0026169_1,FBtr0072259,1,1,1,0
486,FBgn0026174,tr_FBgn0026174_1,FBtr0074796,1,1,1,0
487,FBgn0026175,tr_FBgn0026175_1,FBtr0074797,1,1,1,0
488,FBgn0026197,tr_FBgn0026197_1,FBtr0445670,1,1,1,0
489,FBgn0026207,tr_FBgn0026207_1,FBtr0082668,1,1,1,0
490,FBgn0026316,tr_FBgn0026316_1,FBtr0089553,1,1,1,0
491,FBgn0026320,tr_FBgn0026320_1,FBtr0075620,1,1,1,0
492,FBgn0026324,tr_FBgn0026324_1,FBtr0077735,1,1,1,0
493,FBgn0026361,tr_FBgn0026361_1,FBtr0088877,1,2,2,0
494,FBgn0026373,tr_FBgn0026373_1,FBtr0080544,1,1,1,0
495,FBgn0026380,tr_FBgn0026380_1,FBtr0082010,1,1,1,0
496,FBgn0026576,tr_FBgn0026576_1,FBtr0084537,1,3,3,0
497,FBgn0026741,tr_FBgn0026741_1,FBtr0087852,1,1,1,0
498,FBgn0026754,tr_FBgn0026754_1,FBtr0087076,1,1,1,0
499,FBgn0027088,tr_FBgn0027088_2,FBtr0075633,1,3,3,0
500,FBgn0027090,tr_FBgn0027090_1,FBtr0084866,1,1,1,0
501,FBgn0027108,tr_FBgn0027108_1,FBtr0301860,1,4,4,0
502,FBgn0027334,tr_FBgn0027334_1,FBtr0077298,1,1,1,0
503,FBgn0027494,tr_FBgn0027494_1,FBtr0085194,1,1,1,0
504,FBgn0027496,tr_FBgn0027496_1,FBtr0079261,1,1,1,0
505,FBgn0027544,tr_FBgn0027544_1,FBtr0344523,1,4,4,0
506,FBgn0027578,tr_FBgn0027578_1,FBtr0336460,1,1,1,0
507,FBgn0027597,tr_FBgn0027597_1,FBtr0077903,1,1,1,0
508,FBgn0027784,tr_FBgn0027784_1,FBtr0083717,1,1,1,0
509,FBgn0027785,tr_FBgn0027785_1,FBtr0083712,1,1,1,0
510,FBgn0027791,tr_FBgn0027791_1,FBtr0070296,1,1,1,0
511,FBgn0027793,tr_FBgn0027793_1,FBtr0070298,1,1,1,0
512,FBgn0027903,tr_FBgn0027903_1,FBtr0072775,1,1,1,0
513,FBgn0028379,tr_FBgn0028379_1,FBtr0076683,1,1,1,0
514,FBgn0028415,tr_FBgn0028415_1,FBtr0075116,1,1,1,0
515,FBgn0028416,tr_FBgn0028416_1,FBtr0075115,1,1,1,0
516,FBgn0028418,tr_FBgn0028418_1,FBtr0075722,1,1,1,0
517,FBgn0028427,tr_FBgn0028427_1,FBtr0307160,1,2,2,0
518,FBgn0028436,tr_FBgn0028436_1,FBtr0078647,1,1,1,0
519,FBgn0028513,tr_FBgn0028513_1,FBtr0080512,1,1,1,0
520,FBgn0028520,tr_FBgn0028520_1,FBtr0080815,1,1,1,0
521,FBgn0028531,tr_FBgn0028531_1,FBtr0343676,2,2,1,1
521,FBgn0028531,tr_FBgn0028531_1,FBtr0080625,2,2,1,1
522,FBgn0028560,tr_FBgn0028560_1,FBtr0089674,1,1,1,0
523,FBgn0028567,tr_FBgn0028567_1,FBtr0332655,2,2,1,1
523,FBgn0028567,tr_FBgn0028567_1,FBtr0072695,2,2,1,1
524,FBgn0028569,tr_FBgn0028569_1,FBtr0081139,1,1,1,0
525,FBgn0028570,tr_FBgn0028570_1,FBtr0077800,1,2,2,0
526,FBgn0028583,tr_FBgn0028583_1,FBtr0077220,1,1,1,0
527,FBgn0028664,tr_FBgn0028664_1,FBtr0073256,1,1,1,0
528,FBgn0028667,tr_FBgn0028667_1,FBtr0076090,1,2,2,0
529,FBgn0028668,tr_FBgn0028668_1,FBtr0076091,1,1,1,0
530,FBgn0028669,tr_FBgn0028669_1,FBtr0086602,1,1,1,0
531,FBgn0028687,tr_FBgn0028687_1,FBtr0088947,1,1,1,0
532,FBgn0028688,tr_FBgn0028688_1,FBtr0084294,1,1,1,0
533,FBgn0028693,tr_FBgn0028693_1,FBtr0075308,1,1,1,0
534,FBgn0028833,tr_FBgn0028833_1,FBtr0084976,1,1,1,0
535,FBgn0028838,tr_FBgn0028838_1,FBtr0080671,1,1,1,0
536,FBgn0028844,tr_FBgn0028844_1,FBtr0300837,1,1,1,0
537,FBgn0028850,tr_FBgn0028850_1,FBtr0300846,1,1,1,0
538,FBgn0028852,tr_FBgn0028852_1,FBtr0080733,1,1,1,0
539,FBgn0028853,tr_FBgn0028853_1,FBtr0080729,1,1,1,0
540,FBgn0028858,tr_FBgn0028858_1,FBtr0080800,2,3,2,1
540,FBgn0028858,tr_FBgn0028858_1,FBtr0343725,2,3,2,1
541,FBgn0028868,tr_FBgn0028868_1,FBtr0080672,1,1,1,0
542,FBgn0028870,tr_FBgn0028870_1,FBtr0080670,1,1,1,0
543,FBgn0028882,tr_FBgn0028882_1,FBtr0080644,1,1,1,0
544,FBgn0028884,tr_FBgn0028884_1,FBtr0080816,1,1,1,0
545,FBgn0028889,tr_FBgn0028889_1,FBtr0080717,1,1,1,0
546,FBgn0028892,tr_FBgn0028892_1,FBtr0080735,2,2,1,1
546,FBgn0028892,tr_FBgn0028892_1,FBtr0346583,2,2,1,1
547,FBgn0028896,tr_FBgn0028896_1,FBtr0080827,1,1,1,0
548,FBgn0028900,tr_FBgn0028900_1,FBtr0080814,1,1,1,0
549,FBgn0028909,tr_FBgn0028909_1,FBtr0080609,1,1,1,0
550,FBgn0028910,tr_FBgn0028910_1,FBtr0080647,1,1,1,0
551,FBgn0028911,tr_FBgn0028911_1,FBtr0080660,1,1,1,0
552,FBgn0028912,tr_FBgn0028912_1,FBtr0080646,1,1,1,0
553,FBgn0028913,tr_FBgn0028913_1,FBtr0343700,2,2,1,1
553,FBgn0028913,tr_FBgn0028913_1,FBtr0080661,2,2,1,1
554,FBgn0028926,tr_FBgn0028926_1,FBtr0080695,1,1,1,0
555,FBgn0028941,tr_FBgn0028941_1,FBtr0080508,2,2,1,1
555,FBgn0028941,tr_FBgn0028941_1,FBtr0332508,2,2,1,1
556,FBgn0028943,tr_FBgn0028943_1,FBtr0080516,1,1,1,0
557,FBgn0028950,tr_FBgn0028950_1,FBtr0343719,2,2,1,1
557,FBgn0028950,tr_FBgn0028950_1,FBtr0080785,2,2,1,1
558,FBgn0028981,tr_FBgn0028981_1,FBtr0086526,1,1,1,0
559,FBgn0028990,tr_FBgn0028990_1,FBtr0333351,2,2,1,1
559,FBgn0028990,tr_FBgn0028990_1,FBtr0079321,2,2,1,1
560,FBgn0028999,tr_FBgn0028999_1,FBtr0072592,1,1,1,0
561,FBgn0029094,tr_FBgn0029094_1,FBtr0302381,2,2,1,1
561,FBgn0029094,tr_FBgn0029094_1,FBtr0074947,2,2,1,1
562,FBgn0029114,tr_FBgn0029114_1,FBtr0075607,1,1,1,0
563,FBgn0029123,tr_FBgn0029123_1,FBtr0079733,1,2,2,0
564,FBgn0029123,tr_FBgn0029123_2,FBtr0330210,1,2,2,0
565,FBgn0029161,tr_FBgn0029161_3,FBtr0343130,1,5,5,0
566,FBgn0029161,tr_FBgn0029161_5,FBtr0299810,1,5,5,0
567,FBgn0029161,tr_FBgn0029161_1,FBtr0079217,1,5,5,0
568,FBgn0029172,tr_FBgn0029172_1,FBtr0076196,1,1,1,0
569,FBgn0029529,tr_FBgn0029529_1,FBtr0070160,1,1,1,0
570,FBgn0029535,tr_FBgn0029535_1,FBtr0070142,1,1,1,0
571,FBgn0029552,tr_FBgn0029552_1,FBtr0070172,1,1,1,0
572,FBgn0029603,tr_FBgn0029603_1,FBtr0070424,1,2,2,0
573,FBgn0029639,tr_FBgn0029639_1,FBtr0070564,1,1,1,0
574,FBgn0029642,tr_FBgn0029642_1,FBtr0070551,1,1,1,0
575,FBgn0029646,tr_FBgn0029646_1,FBtr0070556,1,1,1,0
576,FBgn0029647,tr_FBgn0029647_1,FBtr0070557,1,1,1,0
577,FBgn0029649,tr_FBgn0029649_1,FBtr0332494,2,2,1,1
577,FBgn0029649,tr_FBgn0029649_1,FBtr0070561,2,2,1,1
578,FBgn0029656,tr_FBgn0029656_1,FBtr0070536,1,1,1,0
579,FBgn0029658,tr_FBgn0029658_1,FBtr0070532,1,2,2,0
580,FBgn0029665,tr_FBgn0029665_1,FBtr0070590,1,1,1,0
581,FBgn0029696,tr_FBgn0029696_1,FBtr0070664,1,1,1,0
582,FBgn0029700,tr_FBgn0029700_1,FBtr0070661,1,1,1,0
583,FBgn0029701,tr_FBgn0029701_1,FBtr0070646,1,1,1,0
584,FBgn0029702,tr_FBgn0029702_1,FBtr0070647,1,1,1,0
585,FBgn0029712,tr_FBgn0029712_1,FBtr0070677,1,1,1,0
586,FBgn0029713,tr_FBgn0029713_1,FBtr0070699,1,1,1,0
587,FBgn0029715,tr_FBgn0029715_1,FBtr0070698,2,2,1,1
587,FBgn0029715,tr_FBgn0029715_1,FBtr0343567,2,2,1,1
588,FBgn0029716,tr_FBgn0029716_1,FBtr0070679,1,1,1,0
589,FBgn0029724,tr_FBgn0029724_1,FBtr0070736,1,1,1,0
590,FBgn0029725,tr_FBgn0029725_1,FBtr0070734,1,1,1,0
591,FBgn0029726,tr_FBgn0029726_1,FBtr0299602,1,2,2,0
592,FBgn0029727,tr_FBgn0029727_1,FBtr0070715,1,1,1,0
593,FBgn0029729,tr_FBgn0029729_1,FBtr0070716,1,1,1,0
594,FBgn0029730,tr_FBgn0029730_1,FBtr0070717,1,1,1,0
595,FBgn0029740,tr_FBgn0029740_1,FBtr0300018,2,2,1,1
595,FBgn0029740,tr_FBgn0029740_1,FBtr0343530,2,2,1,1
596,FBgn0029745,tr_FBgn0029745_1,FBtr0070741,1,1,1,0
597,FBgn0029751,tr_FBgn0029751_1,FBtr0070757,1,1,1,0
598,FBgn0029755,tr_FBgn0029755_1,FBtr0070751,1,1,1,0
599,FBgn0029766,tr_FBgn0029766_2,FBtr0340460,1,2,2,0
600,FBgn0029766,tr_FBgn0029766_1,FBtr0070777,1,2,2,0
601,FBgn0029770,tr_FBgn0029770_1,FBtr0345786,2,2,1,1
601,FBgn0029770,tr_FBgn0029770_1,FBtr0070779,2,2,1,1
602,FBgn0029795,tr_FBgn0029795_1,FBtr0308572,1,2,2,0
603,FBgn0029809,tr_FBgn0029809_1,FBtr0070813,1,1,1,0
604,FBgn0029813,tr_FBgn0029813_1,FBtr0070832,1,1,1,0
605,FBgn0029816,tr_FBgn0029816_1,FBtr0070819,1,1,1,0
606,FBgn0029817,tr_FBgn0029817_1,FBtr0070820,2,2,1,1
606,FBgn0029817,tr_FBgn0029817_1,FBtr0343536,2,2,1,1
607,FBgn0029853,tr_FBgn0029853_1,FBtr0070895,1,1,1,0
608,FBgn0029857,tr_FBgn0029857_1,FBtr0070897,1,1,1,0
609,FBgn0029860,tr_FBgn0029860_1,FBtr0100319,2,2,1,1
609,FBgn0029860,tr_FBgn0029860_1,FBtr0346642,2,2,1,1
610,FBgn0029867,tr_FBgn0029867_1,FBtr0070905,1,1,1,0
611,FBgn0029880,tr_FBgn0029880_1,FBtr0308654,1,1,1,0
612,FBgn0029892,tr_FBgn0029892_1,FBtr0070989,1,1,1,0
613,FBgn0029894,tr_FBgn0029894_1,FBtr0070987,2,2,1,1
613,FBgn0029894,tr_FBgn0029894_1,FBtr0310419,2,2,1,1
614,FBgn0029914,tr_FBgn0029914_1,FBtr0070995,1,2,2,0
615,FBgn0029915,tr_FBgn0029915_1,FBtr0071040,1,3,3,0
616,FBgn0029915,tr_FBgn0029915_2,FBtr0343322,1,3,3,0
617,FBgn0029920,tr_FBgn0029920_1,FBtr0307391,1,1,1,0
618,FBgn0029925,tr_FBgn0029925_1,FBtr0071038,1,1,1,0
619,FBgn0029928,tr_FBgn0029928_1,FBtr0071032,1,2,2,0
620,FBgn0029928,tr_FBgn0029928_2,FBtr0345908,1,2,2,0
621,FBgn0029929,tr_FBgn0029929_1,FBtr0343331,2,2,1,1
621,FBgn0029929,tr_FBgn0029929_1,FBtr0071009,2,2,1,1
622,FBgn0029931,tr_FBgn0029931_1,FBtr0071010,1,1,1,0
623,FBgn0029940,tr_FBgn0029940_1,FBtr0071046,1,1,1,0
624,FBgn0029946,tr_FBgn0029946_2,FBtr0339816,1,2,2,0
625,FBgn0029946,tr_FBgn0029946_1,FBtr0071064,1,2,2,0
626,FBgn0029949,tr_FBgn0029949_1,FBtr0071063,1,1,1,0
627,FBgn0029951,tr_FBgn0029951_1,FBtr0071067,1,1,1,0
628,FBgn0029961,tr_FBgn0029961_1,FBtr0071075,1,1,1,0
629,FBgn0029963,tr_FBgn0029963_1,FBtr0071150,1,1,1,0
630,FBgn0029964,tr_FBgn0029964_1,FBtr0273372,1,1,1,0
631,FBgn0029969,tr_FBgn0029969_1,FBtr0345982,2,2,1,1
631,FBgn0029969,tr_FBgn0029969_1,FBtr0071143,2,2,1,1
632,FBgn0029970,tr_FBgn0029970_1,FBtr0071142,1,1,1,0
633,FBgn0029971,tr_FBgn0029971_1,FBtr0071141,1,5,5,0
634,FBgn0029987,tr_FBgn0029987_1,FBtr0071099,1,1,1,0
635,FBgn0029989,tr_FBgn0029989_1,FBtr0071124,1,1,1,0
636,FBgn0029999,tr_FBgn0029999_1,FBtr0071151,1,2,2,0
