ujc_id,num_xscripts,junction_string
tr2L_16042047_16048626_21511,1,2L:16042527:16043075:+|2L:16043245:16043824:+|2L:16044361:16044423:+|2L:16044472:16044788:+|2L:16044857:16044921:+|2L:16045000:16045066:+|2L:16045392:16045841:+|2L:16045966:16046027:+|2L:16046408:16046602:+|2L:16047729:16047958:+
tr2L_17461398_17473215_24824,1,2L:17461843:17462031:-|2L:17462342:17462429:-|2L:17462683:17462738:-|2L:17462955:17463032:-|2L:17463882:17463988:-|2L:17464125:17464190:-|2L:17464555:17472097:-
tr2L_17459605_17473215_25531,3,2L:17461843:17462168:-|2L:17462342:17462429:-|2L:17462683:17462738:-|2L:17462955:17463032:-|2L:17463882:17463988:-|2L:17464125:17464190:-|2L:17464555:17472097:-
tr3R_25961994_25966948_19508,1,3R:25962043:25963442:+|3R:25963615:25963919:+|3R:25964389:25964449:+|3R:25964898:25965020:+|3R:25966479:25966541:+
tr3L_15970082_15982849_25204,1,3L:15971233:15971294:-|3L:15972085:15972159:-|3L:15975096:15982123:-|3L:15982211:15982268:-
tr3L_15970082_15982869_25212,1,3L:15971233:15971294:-|3L:15972085:15972159:-|3L:15975096:15982123:-|3L:15982199:15982268:-|3L:15982568:15982803:-
tr3L_15970082_15982869_25213,1,3L:15971233:15971294:-|3L:15972085:15972159:-|3L:15975096:15982123:-|3L:15982199:15982268:-|3L:15982563:15982803:-
tr3L_15970082_15982869_25214,2,3L:15971233:15971294:-|3L:15972085:15972159:-|3L:15975096:15982123:-|3L:15982211:15982268:-|3L:15982568:15982803:-
tr3L_15970082_15982869_25215,1,3L:15971233:15971294:-|3L:15972085:15972159:-|3L:15975096:15975226:-|3L:15975249:15982123:-|3L:15982199:15982268:-|3L:15982568:15982803:-
tr3L_14972667_14973198_2346,1,monoexon_14972667_14973198
trX_4104342_4105791_8911,1,monoexon_4104342_4105791
tr2L_4683052_4684461_8668,1,2L:4684312:4684371:-
tr2L_5273827_5277341_16920,1,2L:5275780:5276512:-|2L:5276731:5276936:-|2L:5277180:5277247:-
tr2L_5273827_5278548_19139,1,2L:5275780:5276512:-|2L:5276731:5276936:-|2L:5277180:5277958:-
tr2L_5271728_5277341_20424,1,2L:5272928:5272986:-|2L:5273097:5273161:-|2L:5273590:5274019:-|2L:5275780:5276512:-|2L:5276731:5276936:-|2L:5277180:5277247:-
tr2L_5271728_5278548_21770,1,2L:5272928:5272986:-|2L:5273097:5273161:-|2L:5273590:5274019:-|2L:5275780:5276512:-|2L:5276731:5276936:-|2L:5277180:5277934:-
tr2L_5271728_5278548_21771,1,2L:5272928:5272986:-|2L:5273097:5273161:-|2L:5273554:5274019:-|2L:5275780:5276512:-|2L:5276731:5276936:-|2L:5277180:5277934:-
tr2L_5271728_5278548_21772,1,2L:5272928:5272986:-|2L:5273097:5273161:-|2L:5273554:5274019:-|2L:5275780:5276512:-|2L:5276731:5276936:-|2L:5277180:5277958:-
tr2L_5271728_5278548_21773,1,2L:5272928:5272986:-|2L:5273097:5273161:-|2L:5273590:5274019:-|2L:5275780:5276288:-|2L:5276368:5276512:-|2L:5276731:5276936:-|2L:5277180:5277934:-
tr2L_10247502_10249742_12954,2,2L:10247773:10247852:-|2L:10248135:10248197:-|2L:10248461:10248525:-|2L:10248722:10248785:-|2L:10248914:10249095:-
tr2L_10247502_10250501_15562,1,2L:10247773:10247852:-|2L:10248135:10248197:-|2L:10248461:10248525:-|2L:10248722:10248785:-|2L:10248914:10249095:-|2L:10249259:10250281:-
trX_9694186_9697558_16551,1,X:9695407:9695847:+
tr2L_21174182_21179683_20266,2,2L:21174975:21175033:-|2L:21175224:21175280:-|2L:21175681:21175741:-|2L:21175933:21176007:-|2L:21176376:21176509:-|2L:21176605:21176671:-|2L:21176971:21177205:-|2L:21177509:21177571:-|2L:21177678:21179330:-
tr2R_23527805_23538499_24305,2,2R:23528440:23528500:-|2R:23528956:23529009:-|2R:23529110:23529166:-|2R:23529271:23529339:-|2R:23529533:23529592:-|2R:23529626:23537149:-|2R:23537707:23537764:-|2R:23537996:23538085:-
tr3R_9528334_9533011_19080,1,3R:9528953:9529254:-
tr3R_9528238_9533011_19234,1,3R:9528958:9530740:-
tr3R_9528238_9533011_19235,1,monoexon_9528238_9533011
tr3R_15789473_15792579_15868,2,3R:15789889:15789948:-|3R:15790184:15790240:-|3R:15790314:15790380:-|3R:15790892:15790956:-|3R:15791348:15791402:-|3R:15791584:15791656:-|3R:15791878:15791934:-|3R:15792472:15792543:-
tr3R_15789473_15792579_15869,1,3R:15789889:15789948:-|3R:15790184:15790240:-|3R:15790314:15790380:-|3R:15790892:15790956:-|3R:15791348:15791402:-|3R:15791584:15791656:-|3R:15791878:15791934:-|3R:15792472:15792531:-
tr3R_29806811_29815047_22950,2,3R:29807602:29807805:+|3R:29808406:29808469:+|3R:29809006:29809289:+|3R:29809821:29809893:+|3R:29810203:29810266:+|3R:29810808:29810864:+|3R:29811167:29811227:+|3R:29811454:29811515:+|3R:29811647:29811708:+|3R:29811823:29811884:+|3R:29812053:29812107:+|3R:29812188:29812256:+|3R:29812489:29812546:+|3R:29812998:29813061:+
tr2L_16313685_16325625_24883,1,2L:16314708:16314770:-|2L:16314858:16322960:-|2L:16323170:16323340:-|2L:16323517:16324333:-|2L:16325054:16325494:-
tr2L_16313097_16325420_25007,1,2L:16313450:16314451:-|2L:16314708:16314770:-|2L:16314858:16322960:-|2L:16323170:16323340:-|2L:16323517:16324333:-
tr2L_16313036_16325625_25113,1,2L:16313450:16314451:-|2L:16314708:16314770:-|2L:16314858:16322960:-|2L:16323170:16323340:-|2L:16323517:16324333:-|2L:16325054:16325494:-
tr2L_16313097_16326207_25326,2,2L:16313450:16314451:-|2L:16314708:16314770:-|2L:16314858:16322960:-|2L:16323170:16323340:-|2L:16323517:16324333:-|2L:16325054:16326021:-
tr2L_20770731_20783135_25029,2,2L:20771909:20781799:+
tr2L_20770731_20783135_25030,1,2L:20771909:20776567:+|2L:20776620:20781799:+
tr2R_12264544_12276621_24933,2,2R:12264675:12264743:+|2R:12264917:12269193:+|2R:12269435:12273766:+
tr2R_12260032_12274625_25848,1,2R:12260188:12264743:+|2R:12264917:12269193:+|2R:12269435:12273766:+
tr2R_12259398_12278809_26989,2,2R:12259458:12260040:+|2R:12260188:12264743:+|2R:12264917:12269193:+|2R:12269435:12273766:+
tr2L_3872646_3880067_22309,1,2L:3872947:3873019:-|2L:3873322:3873385:-|2L:3874395:3874450:-|2L:3875302:3878895:-|2L:3879067:3879652:-
tr2L_3872660_3888824_26226,1,2L:3872947:3873019:-|2L:3873322:3873385:-|2L:3874395:3874450:-|2L:3875302:3878895:-|2L:3879067:3884036:-|2L:3884518:3886984:-|2L:3887556:3888649:-
tr2L_3872660_3890025_26518,1,2L:3872947:3873019:-|2L:3873322:3873385:-|2L:3874395:3874450:-|2L:3875302:3878895:-|2L:3879067:3884036:-|2L:3884518:3889431:-|2L:3889784:3889863:-
tr2L_3872660_3890031_26519,1,2L:3872947:3873019:-|2L:3873322:3873385:-|2L:3874395:3874450:-|2L:3875302:3878895:-|2L:3879067:3884036:-|2L:3884518:3889431:-
tr2L_3872660_3890031_26520,1,2L:3872947:3873019:-|2L:3873322:3873385:-|2L:3874395:3874450:-|2L:3875302:3878895:-|2L:3879067:3884036:-|2L:3884518:3886984:-|2L:3887556:3889431:-
tr2L_3872660_3896108_27711,1,2L:3872947:3873019:-|2L:3873322:3873385:-|2L:3874395:3874450:-|2L:3875302:3878895:-|2L:3879067:3884036:-|2L:3884518:3889431:-|2L:3889784:3893262:-|2L:3893604:3895613:-
tr2L_3872660_3902860_28526,1,2L:3872947:3873019:-|2L:3873322:3873385:-|2L:3874395:3874450:-|2L:3875302:3878895:-|2L:3879067:3884036:-|2L:3884518:3886984:-|2L:3887556:3893262:-|2L:3893604:3902595:-
tr2L_3872660_3902860_28527,1,2L:3872947:3873019:-|2L:3873322:3873385:-|2L:3874395:3874450:-|2L:3875302:3878895:-|2L:3879067:3884036:-|2L:3884518:3886984:-|2L:3887799:3893262:-|2L:3893604:3902595:-
tr2L_3872660_3902860_28528,1,2L:3872947:3873019:-|2L:3873322:3873385:-|2L:3874395:3874450:-|2L:3875302:3878895:-|2L:3879067:3884036:-|2L:3884518:3893262:-|2L:3893604:3902595:-
trX_19566183_19569401_16175,1,X:19567784:19567907:+
trX_19566019_19569401_16582,2,X:19566126:19566215:+|X:19567784:19567907:+
trX_11792879_11795887_15601,1,X:11793279:11793443:+|X:11793518:11793798:+|X:11793900:11793974:+|X:11794165:11794819:+|X:11795008:11795105:+|X:11795186:11795601:+
trX_11792879_11795887_15602,1,X:11792914:11793443:+|X:11793518:11793798:+|X:11793900:11793974:+|X:11794165:11794819:+|X:11795008:11795105:+|X:11795186:11795601:+
trX_11792879_11795887_15603,1,X:11792991:11793443:+|X:11793518:11793798:+|X:11793900:11793974:+|X:11794165:11794819:+|X:11795008:11795105:+|X:11795186:11795601:+
trX_11792879_11795887_15604,1,X:11792945:11793443:+|X:11793518:11793798:+|X:11793900:11793974:+|X:11794165:11794819:+|X:11795008:11795105:+|X:11795186:11795601:+
trX_11792533_11795887_16503,1,X:11792667:11793443:+|X:11793518:11793798:+|X:11793900:11793974:+|X:11794165:11794819:+|X:11795008:11795105:+|X:11795186:11795732:+
trX_11792714_11797301_18920,1,X:11792745:11793443:+|X:11793518:11793798:+|X:11793900:11793974:+|X:11794165:11794819:+|X:11795008:11795105:+|X:11795186:11795601:+
trX_11792879_11797565_19098,1,X:11793279:11793443:+|X:11793518:11793798:+|X:11793900:11793974:+|X:11794165:11794819:+|X:11795008:11795105:+|X:11795186:11796604:+
trX_11792533_11797924_20117,1,X:11792686:11793443:+|X:11793518:11793798:+|X:11793900:11793974:+|X:11794165:11794819:+|X:11795008:11795105:+|X:11795186:11795601:+
trX_11792879_11798850_20852,1,X:11793279:11793443:+|X:11793518:11793798:+|X:11793900:11793974:+|X:11794165:11794819:+|X:11795008:11795105:+|X:11795186:11798295:+
trX_11792533_11801587_23478,1,X:11792686:11793443:+|X:11793518:11793798:+|X:11793900:11793974:+|X:11794165:11794819:+|X:11795008:11795105:+|X:11795186:11799993:+
tr3L_18822604_18828188_20390,1,3L:18822842:18826338:+|3L:18827258:18827356:+
tr2L_9683362_9699297_26174,1,2L:9685202:9696191:-|2L:9698233:9698702:-
tr2L_9682315_9699297_26437,1,2L:9685202:9696191:-|2L:9698233:9699115:-
tr2L_9682315_9699297_26438,1,2L:9685202:9696191:-|2L:9698431:9699115:-
tr3R_30695537_30697138_9791,1,3R:30695864:30695927:-|3R:30696204:30696259:-|3R:30696424:30696505:-|3R:30696734:30696792:-
tr3R_30695537_30697138_9792,1,3R:30695864:30695927:-|3R:30696204:30696259:-|3R:30696424:30696505:-|3R:30696734:30696795:-
tr3R_30210874_30211273_1424,1,3R:30211046:30211108:+
tr3R_30212156_30212568_1535,1,3R:30212336:30212395:+
tr3R_30213315_30213797_1936,1,3R:30213568:30213627:-
tr3R_30216484_30216938_1793,1,3R:30216675:30216745:+
tr3R_30211527_30211753_852,1,3R:30211602:30211664:+
tr3R_30212903_30213142_877,1,3R:30212989:30213029:+
tr3R_15270432_15274790_18553,1,3R:15271990:15272051:-|3R:15272991:15273057:-|3R:15274056:15274115:-
tr3R_15270432_15275241_19315,1,3R:15271990:15272051:-|3R:15272991:15273057:-|3R:15274056:15274115:-|3R:15274611:15275125:-
tr2L_4877110_4883107_20887,2,2L:4879196:4880378:-|2L:4880472:4881215:-|2L:4882492:4882865:-
tr2L_4877110_4883107_20888,1,2L:4879196:4880378:-|2L:4880472:4881215:-|2L:4882492:4882889:-
tr2L_4877110_4883107_20889,1,2L:4879196:4880294:-|2L:4880472:4881215:-|2L:4882492:4882889:-
tr2L_4877110_4883107_20890,1,2L:4879196:4880378:-|2L:4880472:4881215:-|2L:4882365:4882865:-
tr2L_4876891_4883107_21137,1,2L:4879196:4880378:-|2L:4880472:4881215:-|2L:4882801:4882865:-
tr2L_11365289_11373397_22827,1,2L:11365369:11366344:+|2L:11369008:11369726:+|2L:11369886:11371879:+|2L:11372140:11372203:+|2L:11372435:11372525:+|2L:11372722:11372856:+
tr2L_11365289_11373397_22828,1,2L:11365635:11366344:+|2L:11369008:11369726:+|2L:11369886:11371879:+|2L:11372140:11372203:+|2L:11372435:11372525:+|2L:11372722:11372856:+
tr2L_11358873_11373636_25898,1,2L:11359761:11366344:+|2L:11369008:11369726:+|2L:11369886:11371879:+|2L:11372140:11372203:+|2L:11372435:11372525:+|2L:11372722:11372856:+
tr2R_14173693_14180228_21462,1,2R:14174572:14176406:+|2R:14176542:14176612:+|2R:14176691:14177861:+|2R:14178021:14178098:+|2R:14178200:14178272:+|2R:14178596:14178665:+|2R:14178829:14178894:+|2R:14179041:14179112:+|2R:14179254:14179313:+
tr2R_14173693_14180228_21463,1,2R:14174572:14176406:+|2R:14176542:14176612:+|2R:14176691:14177175:+|2R:14177477:14177861:+|2R:14178021:14178098:+|2R:14178200:14178272:+|2R:14178596:14178665:+|2R:14178829:14178894:+|2R:14179041:14179112:+|2R:14179254:14179313:+
tr2R_14173693_14180228_21464,1,2R:14174269:14174462:+|2R:14174572:14176406:+|2R:14176542:14176612:+|2R:14176691:14177861:+|2R:14178021:14178098:+|2R:14178200:14178272:+|2R:14178596:14178665:+|2R:14178829:14178894:+|2R:14179041:14179112:+|2R:14179254:14179313:+
tr2R_14173693_14180228_21465,1,2R:14173922:14174100:+|2R:14174572:14176406:+|2R:14176542:14176612:+|2R:14176691:14177861:+|2R:14178021:14178098:+|2R:14178200:14178272:+|2R:14178596:14178665:+|2R:14178829:14178894:+|2R:14179041:14179112:+|2R:14179254:14179313:+
tr2R_14173693_14180228_21466,1,2R:14174572:14176406:+|2R:14176542:14176612:+|2R:14176691:14177175:+|2R:14177477:14177861:+|2R:14178021:14178098:+|2R:14178200:14178272:+|2R:14178596:14178665:+|2R:14178829:14178894:+|2R:14179041:14179109:+|2R:14179254:14179313:+
tr2R_14173693_14180228_21467,1,2R:14174572:14176406:+|2R:14176542:14176612:+|2R:14176691:14177885:+|2R:14178021:14178098:+|2R:14178203:14178272:+|2R:14178596:14178665:+|2R:14178829:14178894:+|2R:14179041:14179109:+|2R:14179254:14179313:+
tr2R_14173693_14180228_21468,1,2R:14174572:14176406:+|2R:14176542:14176612:+|2R:14176691:14177175:+|2R:14177477:14177840:+|2R:14178021:14178098:+|2R:14178200:14178272:+|2R:14178596:14178665:+|2R:14178829:14178894:+|2R:14179041:14179109:+|2R:14179254:14179313:+
tr2R_14173693_14182838_23524,1,2R:14174572:14176406:+|2R:14176542:14176612:+|2R:14176691:14177175:+|2R:14177477:14177885:+|2R:14178021:14178098:+|2R:14178200:14178272:+|2R:14178596:14178665:+|2R:14178829:14178894:+|2R:14179041:14179112:+|2R:14179254:14179313:+|2R:14179931:14180422:+|2R:14180819:14181211:+
tr2R_14173693_14182838_23525,1,2R:14174572:14176406:+|2R:14176542:14176612:+|2R:14176691:14177175:+|2R:14177477:14177861:+|2R:14178021:14178098:+|2R:14178200:14178272:+|2R:14178596:14178665:+|2R:14178829:14178894:+|2R:14179041:14179112:+|2R:14179254:14179313:+|2R:14179931:14181211:+
tr2R_14173693_14182838_23526,1,2R:14174572:14176406:+|2R:14176542:14176612:+|2R:14176691:14177175:+|2R:14177477:14177825:+|2R:14178021:14178098:+|2R:14178200:14178272:+|2R:14178596:14178665:+|2R:14178829:14178894:+|2R:14179041:14179112:+|2R:14179254:14179313:+|2R:14179931:14181211:+
tr2R_14173693_14182838_23527,1,2R:14174572:14176406:+|2R:14176542:14176612:+|2R:14176691:14177840:+|2R:14178021:14178098:+|2R:14178203:14178272:+|2R:14178596:14178665:+|2R:14178829:14178894:+|2R:14179041:14179109:+|2R:14179254:14179313:+|2R:14179931:14180422:+|2R:14180819:14181211:+
tr2L_5029616_5036930_22194,1,2L:5029636:5030137:+|2L:5030237:5030742:+|2L:5030790:5030855:+|2L:5031802:5031878:+|2L:5032374:5032500:+|2L:5033950:5034013:+|2L:5034981:5035064:+|2L:5036208:5036477:+
tr2L_5029609_5037114_22384,1,2L:5029810:5030137:+|2L:5030237:5030742:+|2L:5030790:5030855:+|2L:5031802:5031878:+|2L:5032374:5032500:+|2L:5033950:5034013:+|2L:5034981:5035064:+|2L:5036208:5036477:+
tr2L_5029609_5037279_22495,1,2L:5029746:5030137:+|2L:5030237:5030742:+|2L:5030790:5030855:+|2L:5031802:5031878:+|2L:5032374:5032500:+|2L:5033950:5034013:+|2L:5034981:5035064:+|2L:5036208:5036477:+
tr3R_18705501_18731178_28005,1,3R:18706106:18723988:+|3R:18724067:18725133:+|3R:18725324:18728783:+|3R:18729544:18729609:+|3R:18730016:18730110:+|3R:18730235:18730323:+|3R:18730523:18730730:+
tr3R_18705501_18732344_28155,1,3R:18706106:18723988:+|3R:18724067:18725133:+|3R:18725324:18728783:+|3R:18729544:18729609:+|3R:18730016:18730110:+|3R:18730256:18730323:+|3R:18730523:18730730:+
tr2L_16343600_16350283_21636,1,2L:16349472:16349987:-
tr2L_16343600_16352628_23464,1,2L:16349472:16351927:-
tr2L_16342430_16352628_24066,1,2L:16343304:16344426:-|2L:16349472:16351927:-
tr2L_5973007_5980101_22017,1,2L:5973674:5976611:-|2L:5976782:5979412:-|2L:5979704:5979960:-
tr2L_5972900_5980101_22126,1,2L:5973674:5976611:-|2L:5976782:5979412:-|2L:5979704:5979940:-
tr2L_5972900_5980481_22437,1,2L:5973674:5976611:-|2L:5976782:5979412:-|2L:5979704:5980209:-
tr2L_5973324_5981018_22523,1,2L:5973674:5976611:-|2L:5976782:5979412:-|2L:5979704:5980847:-
tr2L_5973203_5981018_22605,1,2L:5973674:5976611:-|2L:5976782:5979412:-|2L:5979704:5980951:-
tr2L_5972115_5981018_23391,1,2L:5973674:5976611:-|2L:5976782:5979412:-|2L:5979704:5980953:-
trX_255674_258469_14954,2,X:255824:255881:+|X:256641:256762:+|X:256940:256999:+|X:257427:257480:+|X:257642:257982:+|X:258080:258142:+
tr2L_15044963_15057862_25263,2,2L:15045620:15045690:-|2L:15045810:15045879:-|2L:15046025:15046088:-|2L:15046653:15046713:-|2L:15047499:15047561:-|2L:15049011:15049068:-|2L:15051462:15051527:-|2L:15051727:15051794:-|2L:15052143:15052474:-|2L:15052734:15053414:-|2L:15053522:15057668:-
tr2L_15044963_15057862_25264,1,2L:15045620:15045690:-|2L:15045810:15045879:-|2L:15046025:15046088:-|2L:15046653:15046713:-|2L:15047499:15047561:-|2L:15049011:15049068:-|2L:15051462:15051527:-|2L:15051727:15051794:-|2L:15052143:15052474:-|2L:15052734:15053414:-|2L:15053517:15057668:-
tr2L_15044963_15057862_25265,1,2L:15045620:15045690:-|2L:15045810:15045879:-|2L:15046025:15046088:-|2L:15046653:15046713:-|2L:15047499:15047561:-|2L:15049011:15049068:-|2L:15051462:15051527:-|2L:15051727:15051794:-|2L:15052143:15052474:-|2L:15052734:15053414:-|2L:15053522:15057505:-
tr2L_5520260_5521382_6804,1,2L:5520545:5520619:+|2L:5520700:5521136:+
tr2L_5520135_5521382_7681,1,2L:5520235:5520287:+|2L:5520545:5520619:+|2L:5520700:5521136:+
tr2L_5520135_5521382_7682,1,2L:5520235:5520302:+|2L:5520545:5520619:+|2L:5520700:5521136:+
trX_15827986_15834754_21712,1,X:15828502:15828563:-|X:15828649:15828716:-|X:15828882:15828952:-|X:15833253:15833492:-|X:15833699:15834123:-|X:15834371:15834632:-
trX_15827986_15835490_22378,1,X:15828502:15828563:-|X:15828649:15828716:-|X:15828882:15828952:-|X:15833253:15833492:-|X:15833699:15834123:-|X:15834371:15835325:-
trX_15827986_15835490_22379,1,X:15828502:15828563:-|X:15828649:15828716:-|X:15828882:15828952:-|X:15833253:15833492:-|X:15833699:15834123:-|X:15834371:15835287:-
trX_15827986_15835490_22380,1,X:15828502:15828563:-|X:15828649:15828716:-|X:15828882:15828952:-|X:15833253:15833492:-|X:15833699:15834123:-|X:15834371:15835228:-
trX_15827986_15835490_22381,1,X:15828502:15828563:-|X:15828649:15828716:-|X:15828882:15828952:-|X:15833253:15833492:-|X:15833699:15834123:-|X:15834371:15835338:-
trX_15827986_15835490_22382,1,X:15828502:15828563:-|X:15828649:15828716:-|X:15828882:15828952:-|X:15833253:15833492:-|X:15833699:15834123:-|X:15834371:15835444:-
trX_15827986_15835490_22383,1,X:15828502:15828563:-|X:15828649:15828716:-|X:15828882:15828952:-|X:15833253:15833492:-|X:15833699:15834123:-|X:15834371:15834821:-|X:15834912:15835325:-
tr2L_6527447_6530509_15746,1,2L:6528191:6528268:-|2L:6528512:6528575:-|2L:6530329:6530423:-
tr2L_6527447_6536111_23252,1,2L:6528191:6528268:-|2L:6528512:6528575:-|2L:6530329:6532906:-|2L:6532952:6535829:-
tr2L_6527447_6546976_27036,1,2L:6528191:6528268:-|2L:6528512:6528575:-|2L:6530329:6532906:-|2L:6532952:6546449:-
tr2R_21617061_21619079_12027,1,2R:21618390:21618454:-|2R:21618677:21618737:-|2R:21618862:21618916:-
trX_7009006_7011145_12545,2,X:7009663:7009774:-|X:7010226:7010283:-|X:7010442:7010519:-|X:7010844:7010900:-|X:7010987:7011057:-
tr2R_7782797_7785067_13079,1,2R:7783390:7783459:-|2R:7784502:7784916:-
tr2L_16309596_16310726_6848,1,2L:16309930:16310000:-|2L:16310143:16310267:-|2L:16310379:16310441:-|2L:16310623:16310691:-
tr2L_16309596_16310726_6849,1,2L:16309930:16310000:-|2L:16310143:16310267:-|2L:16310379:16310441:-
tr2L_16309292_16310726_8821,1,2L:16309930:16310000:-|2L:16310143:16310267:-|2L:16310379:16310441:-|2L:16310640:16310691:-
trX_13259021_13262488_16820,1,X:13259254:13259336:+|X:13259424:13259503:+|X:13259721:13259795:+|X:13261423:13261505:+|X:13261663:13261732:+
trX_13259021_13262488_16821,1,X:13259254:13259336:+|X:13259424:13259503:+|X:13259721:13259795:+|X:13261423:13261505:+|X:13261663:13261732:+|X:13261971:13262035:+
tr2L_6674682_6676635_11689,2,2L:6675062:6675122:-|2L:6675271:6675330:-|2L:6675701:6675760:-|2L:6676174:6676240:-|2L:6676371:6676431:-
tr2R_7382176_7387115_19493,2,2R:7385019:7385083:-|2R:7385501:7385558:-|2R:7386269:7386328:-
tr3L_8728481_8729066_2733,1,3L:8728538:8728610:+
tr3L_8731944_8732599_3332,1,3L:8732321:8732456:+
tr3L_8726791_8727613_4728,1,3L:8726849:8727024:+
tr3L_8729865_8730604_4051,1,3L:8729922:8730012:+
trX_8479319_8480523_7387,1,X:8479404:8479494:+
trX_8481837_8483311_9056,2,X:8481958:8482185:+
tr2L_21314360_21319527_19796,1,2L:21315538:21318127:+|2L:21318419:21318485:+
tr2L_21310866_21319527_23247,1,2L:21311032:21311753:+|2L:21312043:21312098:+|2L:21312208:21318127:+|2L:21318419:21318485:+
tr2L_21310866_21319527_23248,1,2L:21311032:21311193:+|2L:21311531:21311753:+|2L:21312043:21312098:+|2L:21312208:21318127:+|2L:21318419:21318485:+
tr2L_21310866_21319527_23249,1,2L:21311032:21311753:+|2L:21312043:21312125:+|2L:21312208:21318127:+|2L:21318419:21318485:+
trX_2734248_2738538_18431,1,X:2735104:2735177:-|X:2735328:2735396:-|X:2735768:2735837:-|X:2737413:2737470:-|X:2737673:2737922:-
trX_2734248_2738773_18809,1,X:2735104:2735177:-|X:2735328:2735396:-|X:2735768:2735837:-|X:2737413:2737470:-|X:2737673:2737922:-|X:2738489:2738668:-
trX_2247594_2249983_13614,1,X:2249769:2249828:-
trX_2108249_2113664_20150,1,X:2108294:2108380:+|X:2108542:2109235:+|X:2109414:2109483:+|X:2109600:2109729:+|X:2110666:2110745:+|X:2110835:2110950:+|X:2111139:2111205:+|X:2111623:2111704:+
