gene_id,er_id,ef_id,ef_chr,ef_start,ef_end,ef_strand,ef_exon_ids,ef_transcript_ids,exons_per_ef,transcripts_per_ef,ef_ir_flag,ea_annotation_frequency
gene:WBGene00000266,gene:WBGene00000266:ER3,gene:WBGene00000266:ER3:EF3,IV,8988930,8989143,+,tr_gene:WBGene00000266_1_exon_3,tr_gene:WBGene00000266_1,1,1,0,unique
gene:WBGene00000266,gene:WBGene00000266:ER4,gene:WBGene00000266:ER4:EF4,IV,8989286,8989617,+,tr_gene:WBGene00000266_1_exon_4,tr_gene:WBGene00000266_1,1,1,0,unique
gene:WBGene00000266,gene:WBGene00000266:ER5,gene:WBGene00000266:ER5:EF5,IV,8989688,8990098,+,tr_gene:WBGene00000266_1_exon_5,tr_gene:WBGene00000266_1,1,1,0,unique
gene:WBGene00000266,gene:WBGene00000266:ER6,gene:WBGene00000266:ER6:EF6,IV,8990211,8990444,+,tr_gene:WBGene00000266_1_exon_6,tr_gene:WBGene00000266_1,1,1,0,unique
gene:WBGene00000270,gene:WBGene00000270:ER1,gene:WBGene00000270:ER1:EF1,IV,12049861,12050240,-,tr_gene:WBGene00000270_1_exon_1,tr_gene:WBGene00000270_1,1,1,0,unique
gene:WBGene00000270,gene:WBGene00000270:ER2,gene:WBGene00000270:ER2:EF2,IV,12050293,12050491,-,tr_gene:WBGene00000270_1_exon_2,tr_gene:WBGene00000270_1,1,1,0,unique
gene:WBGene00000270,gene:WBGene00000270:ER3,gene:WBGene00000270:ER3:EF3,IV,12050535,12050724,-,tr_gene:WBGene00000270_1_exon_3,tr_gene:WBGene00000270_1,1,1,0,unique
gene:WBGene00000270,gene:WBGene00000270:ER4,gene:WBGene00000270:ER4:EF4,IV,12050774,12050921,-,tr_gene:WBGene00000270_1_exon_4,tr_gene:WBGene00000270_1,1,1,0,unique
gene:WBGene00000270,gene:WBGene00000270:ER5,gene:WBGene00000270:ER5:EF5,IV,12050973,12051070,-,tr_gene:WBGene00000270_1_exon_5,tr_gene:WBGene00000270_1,1,1,0,unique
gene:WBGene00000270,gene:WBGene00000270:ER6,gene:WBGene00000270:ER6:EF6,IV,12051167,12051215,-,tr_gene:WBGene00000270_1_exon_6,tr_gene:WBGene00000270_1,1,1,0,unique
gene:WBGene00000292,gene:WBGene00000292:ER1,gene:WBGene00000292:ER1:EF1,IV,7228402,7228738,-,tr_gene:WBGene00000292_1_exon_1,tr_gene:WBGene00000292_1,1,1,0,unique
gene:WBGene00000292,gene:WBGene00000292:ER2,gene:WBGene00000292:ER2:EF2,IV,7229079,7229244,-,tr_gene:WBGene00000292_1_exon_2,tr_gene:WBGene00000292_1,1,1,0,unique
gene:WBGene00000292,gene:WBGene00000292:ER3,gene:WBGene00000292:ER3:EF3,IV,7229408,7229849,-,tr_gene:WBGene00000292_1_exon_3,tr_gene:WBGene00000292_1,1,1,0,unique
gene:WBGene00000292,gene:WBGene00000292:ER4,gene:WBGene00000292:ER4:EF4,IV,7229903,7230029,-,tr_gene:WBGene00000292_1_exon_4,tr_gene:WBGene00000292_1,1,1,0,unique
gene:WBGene00000292,gene:WBGene00000292:ER5,gene:WBGene00000292:ER5:EF5,IV,7230141,7230223,-,tr_gene:WBGene00000292_1_exon_5,tr_gene:WBGene00000292_1,1,1,0,unique
gene:WBGene00000301,gene:WBGene00000301:ER1,gene:WBGene00000301:ER1:EF1,IV,9772509,9772807,+,tr_gene:WBGene00000301_1_exon_1,tr_gene:WBGene00000301_1,1,1,0,unique
gene:WBGene00000301,gene:WBGene00000301:ER2,gene:WBGene00000301:ER2:EF2,IV,9772932,9773470,+,tr_gene:WBGene00000301_1_exon_2,tr_gene:WBGene00000301_1,1,1,0,unique
gene:WBGene00000370,gene:WBGene00000370:ER1,gene:WBGene00000370:ER1:EF1,IV,15270159,15270508,-,tr_gene:WBGene00000370_1_exon_1,tr_gene:WBGene00000370_1,1,1,0,unique
gene:WBGene00000370,gene:WBGene00000370:ER2,gene:WBGene00000370:ER2:EF2,IV,15271899,15272522,-,tr_gene:WBGene00000370_1_exon_2,tr_gene:WBGene00000370_1,1,1,0,unique
gene:WBGene00000370,gene:WBGene00000370:ER3,gene:WBGene00000370:ER3:EF3,IV,15275710,15275835,-,tr_gene:WBGene00000370_1_exon_3,tr_gene:WBGene00000370_1,1,1,0,unique
gene:WBGene00000376,gene:WBGene00000376:ER1,gene:WBGene00000376:ER1:EF1,IV,12361541,12361694,+,tr_gene:WBGene00000376_2_exon_1,tr_gene:WBGene00000376_2,1,1,0,unique
gene:WBGene00000376,gene:WBGene00000376:ER2,gene:WBGene00000376:ER2:EF1,IV,12361957,12362081,+,tr_gene:WBGene00000376_1_exon_1,tr_gene:WBGene00000376_1,1,1,0,unique
gene:WBGene00000376,gene:WBGene00000376:ER3,gene:WBGene00000376:ER3:EF1,IV,12363038,12363238,+,tr_gene:WBGene00000376_1_exon_2|tr_gene:WBGene00000376_2_exon_2,tr_gene:WBGene00000376_1|tr_gene:WBGene00000376_2,2,2,0,constitutive
gene:WBGene00000376,gene:WBGene00000376:ER4,gene:WBGene00000376:ER4:EF1,IV,12363286,12363390,+,tr_gene:WBGene00000376_1_exon_3|tr_gene:WBGene00000376_2_exon_3,tr_gene:WBGene00000376_1|tr_gene:WBGene00000376_2,2,2,0,constitutive
gene:WBGene00000376,gene:WBGene00000376:ER5,gene:WBGene00000376:ER5:EF1,IV,12363876,12364135,+,tr_gene:WBGene00000376_1_exon_4|tr_gene:WBGene00000376_2_exon_4,tr_gene:WBGene00000376_1|tr_gene:WBGene00000376_2,2,2,0,constitutive
gene:WBGene00000376,gene:WBGene00000376:ER6,gene:WBGene00000376:ER6:EF1,IV,12368394,12368463,+,tr_gene:WBGene00000376_1_exon_5|tr_gene:WBGene00000376_2_exon_5,tr_gene:WBGene00000376_1|tr_gene:WBGene00000376_2,2,2,0,constitutive
gene:WBGene00000376,gene:WBGene00000376:ER7,gene:WBGene00000376:ER7:EF1,IV,12368783,12369248,+,tr_gene:WBGene00000376_1_exon_6|tr_gene:WBGene00000376_2_exon_6,tr_gene:WBGene00000376_1|tr_gene:WBGene00000376_2,2,2,0,constitutive
gene:WBGene00000376,gene:WBGene00000376:ER8,gene:WBGene00000376:ER8:EF1,IV,12369297,12369825,+,tr_gene:WBGene00000376_1_exon_7|tr_gene:WBGene00000376_2_exon_7,tr_gene:WBGene00000376_1|tr_gene:WBGene00000376_2,2,2,0,constitutive
gene:WBGene00000376,gene:WBGene00000376:ER9,gene:WBGene00000376:ER9:EF1,IV,12370450,12371828,+,tr_gene:WBGene00000376_1_exon_8|tr_gene:WBGene00000376_2_exon_8,tr_gene:WBGene00000376_1|tr_gene:WBGene00000376_2,2,2,0,constitutive
gene:WBGene00000416,gene:WBGene00000416:ER1,gene:WBGene00000416:ER1:EF1,IV,1597315,1597758,+,tr_gene:WBGene00000416_1_exon_1,tr_gene:WBGene00000416_1,1,1,0,unique
gene:WBGene00000416,gene:WBGene00000416:ER2,gene:WBGene00000416:ER2:EF2,IV,1600177,1600380,+,tr_gene:WBGene00000416_1_exon_2,tr_gene:WBGene00000416_1,1,1,0,unique
gene:WBGene00000416,gene:WBGene00000416:ER3,gene:WBGene00000416:ER3:EF3,IV,1601171,1601620,+,tr_gene:WBGene00000416_1_exon_3,tr_gene:WBGene00000416_1,1,1,0,unique
gene:WBGene00000417,gene:WBGene00000417:ER1,gene:WBGene00000417:ER1:EF1,IV,13198371,13199292,-,tr_gene:WBGene00000417_1_exon_1,tr_gene:WBGene00000417_1,1,1,0,unique
gene:WBGene00000417,gene:WBGene00000417:ER2,gene:WBGene00000417:ER2:EF2,IV,13199768,13200008,-,tr_gene:WBGene00000417_1_exon_2,tr_gene:WBGene00000417_1,1,1,0,unique
gene:WBGene00000417,gene:WBGene00000417:ER3,gene:WBGene00000417:ER3:EF3,IV,13200362,13200490,-,tr_gene:WBGene00000417_1_exon_3,tr_gene:WBGene00000417_1,1,1,0,unique
gene:WBGene00000417,gene:WBGene00000417:ER4,gene:WBGene00000417:ER4:EF4,IV,13200544,13200758,-,tr_gene:WBGene00000417_1_exon_4,tr_gene:WBGene00000417_1,1,1,0,unique
gene:WBGene00000417,gene:WBGene00000417:ER5,gene:WBGene00000417:ER5:EF5,IV,13201670,13202002,-,tr_gene:WBGene00000417_1_exon_5,tr_gene:WBGene00000417_1,1,1,0,unique
gene:WBGene00000417,gene:WBGene00000417:ER6,gene:WBGene00000417:ER6:EF6,IV,13203190,13203444,-,tr_gene:WBGene00000417_1_exon_6,tr_gene:WBGene00000417_1,1,1,0,unique
gene:WBGene00000417,gene:WBGene00000417:ER7,gene:WBGene00000417:ER7:EF7,IV,13203722,13203868,-,tr_gene:WBGene00000417_1_exon_7,tr_gene:WBGene00000417_1,1,1,0,unique
gene:WBGene00000417,gene:WBGene00000417:ER8,gene:WBGene00000417:ER8:EF8,IV,13203931,13204133,-,tr_gene:WBGene00000417_1_exon_8,tr_gene:WBGene00000417_1,1,1,0,unique
gene:WBGene00000419,gene:WBGene00000419:ER1,gene:WBGene00000419:ER1:EF1,IV,10484109,10484155,+,tr_gene:WBGene00000419_1_exon_1,tr_gene:WBGene00000419_1,1,1,0,unique
gene:WBGene00000419,gene:WBGene00000419:ER2,gene:WBGene00000419:ER2:EF2,IV,10484198,10484555,+,tr_gene:WBGene00000419_1_exon_2,tr_gene:WBGene00000419_1,1,1,0,unique
gene:WBGene00000419,gene:WBGene00000419:ER3,gene:WBGene00000419:ER3:EF3,IV,10484604,10484798,+,tr_gene:WBGene00000419_1_exon_3,tr_gene:WBGene00000419_1,1,1,0,unique
gene:WBGene00000419,gene:WBGene00000419:ER4,gene:WBGene00000419:ER4:EF4,IV,10484845,10484982,+,tr_gene:WBGene00000419_1_exon_4,tr_gene:WBGene00000419_1,1,1,0,unique
gene:WBGene00000419,gene:WBGene00000419:ER5,gene:WBGene00000419:ER5:EF5,IV,10485029,10485247,+,tr_gene:WBGene00000419_1_exon_5,tr_gene:WBGene00000419_1,1,1,0,unique
gene:WBGene00000419,gene:WBGene00000419:ER6,gene:WBGene00000419:ER6:EF6,IV,10485475,10486564,+,tr_gene:WBGene00000419_1_exon_6,tr_gene:WBGene00000419_1,1,1,0,unique
gene:WBGene00000419,gene:WBGene00000419:ER7,gene:WBGene00000419:ER7:EF7,IV,10486880,10486959,+,tr_gene:WBGene00000419_1_exon_7,tr_gene:WBGene00000419_1,1,1,0,unique
gene:WBGene00000419,gene:WBGene00000419:ER8,gene:WBGene00000419:ER8:EF8,IV,10487007,10487139,+,tr_gene:WBGene00000419_1_exon_8,tr_gene:WBGene00000419_1,1,1,0,unique
gene:WBGene00000419,gene:WBGene00000419:ER9,gene:WBGene00000419:ER9:EF9,IV,10487301,10487587,+,tr_gene:WBGene00000419_1_exon_9,tr_gene:WBGene00000419_1,1,1,0,unique
gene:WBGene00000419,gene:WBGene00000419:ER10,gene:WBGene00000419:ER10:EF10,IV,10487683,10487845,+,tr_gene:WBGene00000419_1_exon_10,tr_gene:WBGene00000419_1,1,1,0,unique
gene:WBGene00000419,gene:WBGene00000419:ER11,gene:WBGene00000419:ER11:EF11,IV,10487891,10488208,+,tr_gene:WBGene00000419_1_exon_11,tr_gene:WBGene00000419_1,1,1,0,unique
gene:WBGene00000419,gene:WBGene00000419:ER12,gene:WBGene00000419:ER12:EF12,IV,10489033,10489109,+,tr_gene:WBGene00000419_1_exon_12,tr_gene:WBGene00000419_1,1,1,0,unique
gene:WBGene00000419,gene:WBGene00000419:ER13,gene:WBGene00000419:ER13:EF13,IV,10489468,10489625,+,tr_gene:WBGene00000419_1_exon_13,tr_gene:WBGene00000419_1,1,1,0,unique
gene:WBGene00000419,gene:WBGene00000419:ER14,gene:WBGene00000419:ER14:EF14,IV,10489672,10490082,+,tr_gene:WBGene00000419_1_exon_14,tr_gene:WBGene00000419_1,1,1,0,unique
gene:WBGene00000419,gene:WBGene00000419:ER15,gene:WBGene00000419:ER15:EF15,IV,10490736,10490868,+,tr_gene:WBGene00000419_1_exon_15,tr_gene:WBGene00000419_1,1,1,0,unique
gene:WBGene00000419,gene:WBGene00000419:ER16,gene:WBGene00000419:ER16:EF16,IV,10490915,10491128,+,tr_gene:WBGene00000419_1_exon_16,tr_gene:WBGene00000419_1,1,1,0,unique
gene:WBGene00000419,gene:WBGene00000419:ER17,gene:WBGene00000419:ER17:EF17,IV,10491172,10491517,+,tr_gene:WBGene00000419_1_exon_17,tr_gene:WBGene00000419_1,1,1,0,unique
gene:WBGene00000419,gene:WBGene00000419:ER18,gene:WBGene00000419:ER18:EF18,IV,10491565,10492305,+,tr_gene:WBGene00000419_1_exon_18,tr_gene:WBGene00000419_1,1,1,0,unique
gene:WBGene00000419,gene:WBGene00000419:ER19,gene:WBGene00000419:ER19:EF19,IV,10492359,10492952,+,tr_gene:WBGene00000419_1_exon_19,tr_gene:WBGene00000419_1,1,1,0,unique
gene:WBGene00000424,gene:WBGene00000424:ER1,gene:WBGene00000424:ER1:EF1,IV,3506327,3507571,-,tr_gene:WBGene00000424_1_exon_1,tr_gene:WBGene00000424_1,1,1,0,unique
gene:WBGene00000424,gene:WBGene00000424:ER2,gene:WBGene00000424:ER2:EF2,IV,3508055,3508241,-,tr_gene:WBGene00000424_1_exon_2,tr_gene:WBGene00000424_1,1,1,0,unique
gene:WBGene00000424,gene:WBGene00000424:ER3,gene:WBGene00000424:ER3:EF3,IV,3508508,3508600,-,tr_gene:WBGene00000424_1_exon_3,tr_gene:WBGene00000424_1,1,1,0,unique
gene:WBGene00000424,gene:WBGene00000424:ER4,gene:WBGene00000424:ER4:EF4,IV,3509388,3509527,-,tr_gene:WBGene00000424_1_exon_4,tr_gene:WBGene00000424_1,1,1,0,unique
gene:WBGene00000442,gene:WBGene00000442:ER1,gene:WBGene00000442:ER1:EF1,IV,7953508,7953804,-,tr_gene:WBGene00000442_1_exon_1,tr_gene:WBGene00000442_1,1,1,0,unique
gene:WBGene00000442,gene:WBGene00000442:ER2,gene:WBGene00000442:ER2:EF2,IV,7954499,7954594,-,tr_gene:WBGene00000442_1_exon_2,tr_gene:WBGene00000442_1,1,1,0,unique
gene:WBGene00000442,gene:WBGene00000442:ER3,gene:WBGene00000442:ER3:EF3,IV,7954646,7954750,-,tr_gene:WBGene00000442_1_exon_3,tr_gene:WBGene00000442_1,1,1,0,unique
gene:WBGene00000442,gene:WBGene00000442:ER4,gene:WBGene00000442:ER4:EF4,IV,7955567,7955898,-,tr_gene:WBGene00000442_1_exon_4,tr_gene:WBGene00000442_1,1,1,0,unique
gene:WBGene00000509,gene:WBGene00000509:ER1,gene:WBGene00000509:ER1:EF1,IV,9731736,9732269,-,tr_gene:WBGene00000509_2_exon_1,tr_gene:WBGene00000509_2,1,1,0,unique
gene:WBGene00000509,gene:WBGene00000509:ER2,gene:WBGene00000509:ER2:EF1,IV,9732325,9732473,-,tr_gene:WBGene00000509_2_exon_2,tr_gene:WBGene00000509_2,1,1,0,unique
gene:WBGene00000509,gene:WBGene00000509:ER3,gene:WBGene00000509:ER3:EF1,IV,9732521,9732652,-,tr_gene:WBGene00000509_2_exon_3,tr_gene:WBGene00000509_2,1,1,0,unique
gene:WBGene00000509,gene:WBGene00000509:ER4,gene:WBGene00000509:ER4:EF1,IV,9732891,9732900,-,tr_gene:WBGene00000509_1_exon_1|tr_gene:WBGene00000509_2_exon_4,tr_gene:WBGene00000509_1|tr_gene:WBGene00000509_2,2,2,0,constitutive
gene:WBGene00000509,gene:WBGene00000509:ER4,gene:WBGene00000509:ER4:EF2,IV,9732783,9732891,-,tr_gene:WBGene00000509_1_exon_1|tr_gene:WBGene00000509_2_exon_4,tr_gene:WBGene00000509_1|tr_gene:WBGene00000509_2,2,2,0,constitutive
gene:WBGene00000509,gene:WBGene00000509:ER5,gene:WBGene00000509:ER5:EF1,IV,9732946,9733013,-,tr_gene:WBGene00000509_1_exon_2|tr_gene:WBGene00000509_2_exon_5,tr_gene:WBGene00000509_1|tr_gene:WBGene00000509_2,2,2,0,constitutive
gene:WBGene00000509,gene:WBGene00000509:ER6,gene:WBGene00000509:ER6:EF1,IV,9733066,9733177,-,tr_gene:WBGene00000509_1_exon_3|tr_gene:WBGene00000509_2_exon_6,tr_gene:WBGene00000509_1|tr_gene:WBGene00000509_2,2,2,0,constitutive
gene:WBGene00000509,gene:WBGene00000509:ER7,gene:WBGene00000509:ER7:EF1,IV,9733222,9733325,-,tr_gene:WBGene00000509_1_exon_4|tr_gene:WBGene00000509_2_exon_7,tr_gene:WBGene00000509_1|tr_gene:WBGene00000509_2,2,2,0,constitutive
gene:WBGene00000509,gene:WBGene00000509:ER8,gene:WBGene00000509:ER8:EF1,IV,9733409,9733561,-,tr_gene:WBGene00000509_1_exon_5|tr_gene:WBGene00000509_2_exon_8,tr_gene:WBGene00000509_1|tr_gene:WBGene00000509_2,2,2,0,constitutive
gene:WBGene00000509,gene:WBGene00000509:ER9,gene:WBGene00000509:ER9:EF1,IV,9733608,9733745,-,tr_gene:WBGene00000509_1_exon_6|tr_gene:WBGene00000509_2_exon_9,tr_gene:WBGene00000509_1|tr_gene:WBGene00000509_2,2,2,0,constitutive
gene:WBGene00000509,gene:WBGene00000509:ER10,gene:WBGene00000509:ER10:EF1,IV,9733790,9733928,-,tr_gene:WBGene00000509_1_exon_7|tr_gene:WBGene00000509_2_exon_10,tr_gene:WBGene00000509_1|tr_gene:WBGene00000509_2,2,2,0,constitutive
gene:WBGene00000535,gene:WBGene00000535:ER1,gene:WBGene00000535:ER1:EF1,IV,6092602,6092921,-,tr_gene:WBGene00000535_1_exon_1,tr_gene:WBGene00000535_1,1,1,0,unique
gene:WBGene00000535,gene:WBGene00000535:ER2,gene:WBGene00000535:ER2:EF2,IV,6092996,6093068,-,tr_gene:WBGene00000535_1_exon_2,tr_gene:WBGene00000535_1,1,1,0,unique
gene:WBGene00000535,gene:WBGene00000535:ER3,gene:WBGene00000535:ER3:EF3,IV,6093515,6093680,-,tr_gene:WBGene00000535_1_exon_3,tr_gene:WBGene00000535_1,1,1,0,unique
gene:WBGene00000547,gene:WBGene00000547:ER1,gene:WBGene00000547:ER1:EF1,IV,1435464,1435639,-,tr_gene:WBGene00000547_1_exon_1,tr_gene:WBGene00000547_1,1,1,0,unique
gene:WBGene00000547,gene:WBGene00000547:ER2,gene:WBGene00000547:ER2:EF2,IV,1436947,1437411,-,tr_gene:WBGene00000547_1_exon_2,tr_gene:WBGene00000547_1,1,1,0,unique
gene:WBGene00000547,gene:WBGene00000547:ER3,gene:WBGene00000547:ER3:EF3,IV,1437923,1438175,-,tr_gene:WBGene00000547_1_exon_3,tr_gene:WBGene00000547_1,1,1,0,unique
gene:WBGene00000547,gene:WBGene00000547:ER4,gene:WBGene00000547:ER4:EF4,IV,1438226,1438494,-,tr_gene:WBGene00000547_1_exon_4,tr_gene:WBGene00000547_1,1,1,0,unique
gene:WBGene00000547,gene:WBGene00000547:ER5,gene:WBGene00000547:ER5:EF5,IV,1442344,1442732,-,tr_gene:WBGene00000547_1_exon_5,tr_gene:WBGene00000547_1,1,1,0,unique
gene:WBGene00000547,gene:WBGene00000547:ER6,gene:WBGene00000547:ER6:EF6,IV,1443874,1444327,-,tr_gene:WBGene00000547_1_exon_6,tr_gene:WBGene00000547_1,1,1,0,unique
gene:WBGene00000547,gene:WBGene00000547:ER7,gene:WBGene00000547:ER7:EF7,IV,1444993,1445209,-,tr_gene:WBGene00000547_1_exon_7,tr_gene:WBGene00000547_1,1,1,0,unique
gene:WBGene00000547,gene:WBGene00000547:ER8,gene:WBGene00000547:ER8:EF8,IV,1445683,1445995,-,tr_gene:WBGene00000547_1_exon_8,tr_gene:WBGene00000547_1,1,1,0,unique
gene:WBGene00000585,gene:WBGene00000585:ER1,gene:WBGene00000585:ER1:EF1,IV,7036959,7037352,-,tr_gene:WBGene00000585_1_exon_1,tr_gene:WBGene00000585_1,1,1,0,unique
gene:WBGene00000585,gene:WBGene00000585:ER2,gene:WBGene00000585:ER2:EF2,IV,7037449,7037534,-,tr_gene:WBGene00000585_1_exon_2,tr_gene:WBGene00000585_1,1,1,0,unique
gene:WBGene00000585,gene:WBGene00000585:ER3,gene:WBGene00000585:ER3:EF3,IV,7037579,7037828,-,tr_gene:WBGene00000585_1_exon_3,tr_gene:WBGene00000585_1,1,1,0,unique
gene:WBGene00000585,gene:WBGene00000585:ER4,gene:WBGene00000585:ER4:EF4,IV,7037875,7037992,-,tr_gene:WBGene00000585_1_exon_4,tr_gene:WBGene00000585_1,1,1,0,unique
gene:WBGene00000585,gene:WBGene00000585:ER5,gene:WBGene00000585:ER5:EF5,IV,7038037,7038441,-,tr_gene:WBGene00000585_1_exon_5,tr_gene:WBGene00000585_1,1,1,0,unique
gene:WBGene00000585,gene:WBGene00000585:ER6,gene:WBGene00000585:ER6:EF6,IV,7038487,7038908,-,tr_gene:WBGene00000585_1_exon_6,tr_gene:WBGene00000585_1,1,1,0,unique
gene:WBGene00000585,gene:WBGene00000585:ER7,gene:WBGene00000585:ER7:EF7,IV,7038953,7039147,-,tr_gene:WBGene00000585_1_exon_7,tr_gene:WBGene00000585_1,1,1,0,unique
gene:WBGene00000585,gene:WBGene00000585:ER8,gene:WBGene00000585:ER8:EF8,IV,7039193,7039359,-,tr_gene:WBGene00000585_1_exon_8,tr_gene:WBGene00000585_1,1,1,0,unique
gene:WBGene00000585,gene:WBGene00000585:ER9,gene:WBGene00000585:ER9:EF9,IV,7039407,7039580,-,tr_gene:WBGene00000585_1_exon_9,tr_gene:WBGene00000585_1,1,1,0,unique
gene:WBGene00000675,gene:WBGene00000675:ER1,gene:WBGene00000675:ER1:EF1,IV,325436,326247,-,tr_gene:WBGene00000675_1_exon_1,tr_gene:WBGene00000675_1,1,1,0,unique
gene:WBGene00000675,gene:WBGene00000675:ER2,gene:WBGene00000675:ER2:EF2,IV,326313,326530,-,tr_gene:WBGene00000675_1_exon_2,tr_gene:WBGene00000675_1,1,1,0,unique
gene:WBGene00000675,gene:WBGene00000675:ER3,gene:WBGene00000675:ER3:EF3,IV,326633,326711,-,tr_gene:WBGene00000675_1_exon_3,tr_gene:WBGene00000675_1,1,1,0,unique
gene:WBGene00000677,gene:WBGene00000677:ER1,gene:WBGene00000677:ER1:EF1,IV,762415,763424,-,tr_gene:WBGene00000677_1_exon_1,tr_gene:WBGene00000677_1,1,1,0,unique
gene:WBGene00000677,gene:WBGene00000677:ER2,gene:WBGene00000677:ER2:EF2,IV,763520,763680,-,tr_gene:WBGene00000677_1_exon_2,tr_gene:WBGene00000677_1,1,1,0,unique
gene:WBGene00000680,gene:WBGene00000680:ER1,gene:WBGene00000680:ER1:EF1,IV,1459865,1460786,-,tr_gene:WBGene00000680_1_exon_1,tr_gene:WBGene00000680_1,1,1,0,unique
gene:WBGene00000691,gene:WBGene00000691:ER1,gene:WBGene00000691:ER1:EF1,IV,8822961,8823824,-,tr_gene:WBGene00000691_1_exon_1,tr_gene:WBGene00000691_1,1,1,0,unique
gene:WBGene00000691,gene:WBGene00000691:ER2,gene:WBGene00000691:ER2:EF2,IV,8824083,8824195,-,tr_gene:WBGene00000691_1_exon_2,tr_gene:WBGene00000691_1,1,1,0,unique
gene:WBGene00000692,gene:WBGene00000692:ER1,gene:WBGene00000692:ER1:EF1,IV,8848181,8848357,+,tr_gene:WBGene00000692_1_exon_1,tr_gene:WBGene00000692_1,1,1,0,unique
gene:WBGene00000692,gene:WBGene00000692:ER2,gene:WBGene00000692:ER2:EF2,IV,8848624,8848820,+,tr_gene:WBGene00000692_1_exon_2,tr_gene:WBGene00000692_1,1,1,0,unique
gene:WBGene00000692,gene:WBGene00000692:ER3,gene:WBGene00000692:ER3:EF3,IV,8848948,8849425,+,tr_gene:WBGene00000692_1_exon_3,tr_gene:WBGene00000692_1,1,1,0,unique
gene:WBGene00000692,gene:WBGene00000692:ER4,gene:WBGene00000692:ER4:EF4,IV,8849539,8849673,+,tr_gene:WBGene00000692_1_exon_4,tr_gene:WBGene00000692_1,1,1,0,unique
gene:WBGene00000695,gene:WBGene00000695:ER1,gene:WBGene00000695:ER1:EF1,IV,9394922,9395304,-,tr_gene:WBGene00000695_1_exon_1,tr_gene:WBGene00000695_1,1,1,0,unique
gene:WBGene00000695,gene:WBGene00000695:ER2,gene:WBGene00000695:ER2:EF2,IV,9395354,9395848,-,tr_gene:WBGene00000695_1_exon_2,tr_gene:WBGene00000695_1,1,1,0,unique
gene:WBGene00000695,gene:WBGene00000695:ER3,gene:WBGene00000695:ER3:EF3,IV,9395903,9396015,-,tr_gene:WBGene00000695_1_exon_3,tr_gene:WBGene00000695_1,1,1,0,unique
gene:WBGene00000695,gene:WBGene00000695:ER4,gene:WBGene00000695:ER4:EF4,IV,9396060,9396218,-,tr_gene:WBGene00000695_1_exon_4,tr_gene:WBGene00000695_1,1,1,0,unique
gene:WBGene00000696,gene:WBGene00000696:ER1,gene:WBGene00000696:ER1:EF1,IV,9563359,9563408,+,tr_gene:WBGene00000696_1_exon_1,tr_gene:WBGene00000696_1,1,1,0,unique
gene:WBGene00000696,gene:WBGene00000696:ER2,gene:WBGene00000696:ER2:EF2,IV,9563514,9564441,+,tr_gene:WBGene00000696_1_exon_2,tr_gene:WBGene00000696_1,1,1,0,unique
gene:WBGene00000698,gene:WBGene00000698:ER1,gene:WBGene00000698:ER1:EF1,IV,10216449,10216559,+,tr_gene:WBGene00000698_1_exon_1,tr_gene:WBGene00000698_1,1,1,0,unique
gene:WBGene00000698,gene:WBGene00000698:ER2,gene:WBGene00000698:ER2:EF2,IV,10216609,10217479,+,tr_gene:WBGene00000698_1_exon_2,tr_gene:WBGene00000698_1,1,1,0,unique
gene:WBGene00000703,gene:WBGene00000703:ER1,gene:WBGene00000703:ER1:EF1,IV,12108671,12109641,-,tr_gene:WBGene00000703_1_exon_1,tr_gene:WBGene00000703_1,1,1,0,unique
gene:WBGene00000703,gene:WBGene00000703:ER2,gene:WBGene00000703:ER2:EF2,IV,12110101,12110257,-,tr_gene:WBGene00000703_1_exon_2,tr_gene:WBGene00000703_1,1,1,0,unique
gene:WBGene00000708,gene:WBGene00000708:ER1,gene:WBGene00000708:ER1:EF1,IV,15129665,15131581,-,tr_gene:WBGene00000708_1_exon_1,tr_gene:WBGene00000708_1,1,1,0,unique
gene:WBGene00000708,gene:WBGene00000708:ER2,gene:WBGene00000708:ER2:EF2,IV,15131626,15131797,-,tr_gene:WBGene00000708_1_exon_2,tr_gene:WBGene00000708_1,1,1,0,unique
gene:WBGene00000763,gene:WBGene00000763:ER1,gene:WBGene00000763:ER1:EF1,IV,14793118,14793407,-,tr_gene:WBGene00000763_1_exon_1,tr_gene:WBGene00000763_1,1,1,0,unique
gene:WBGene00000763,gene:WBGene00000763:ER2,gene:WBGene00000763:ER2:EF2,IV,14793459,14793620,-,tr_gene:WBGene00000763_1_exon_2,tr_gene:WBGene00000763_1,1,1,0,unique
gene:WBGene00000763,gene:WBGene00000763:ER3,gene:WBGene00000763:ER3:EF3,IV,14795352,14795473,-,tr_gene:WBGene00000763_1_exon_3,tr_gene:WBGene00000763_1,1,1,0,unique
gene:WBGene00000763,gene:WBGene00000763:ER4,gene:WBGene00000763:ER4:EF4,IV,14795949,14796180,-,tr_gene:WBGene00000763_1_exon_4,tr_gene:WBGene00000763_1,1,1,0,unique
gene:WBGene00000763,gene:WBGene00000763:ER5,gene:WBGene00000763:ER5:EF5,IV,14796228,14796375,-,tr_gene:WBGene00000763_1_exon_5,tr_gene:WBGene00000763_1,1,1,0,unique
gene:WBGene00000775,gene:WBGene00000775:ER1,gene:WBGene00000775:ER1:EF1,IV,9451337,9451648,+,tr_gene:WBGene00000775_1_exon_1,tr_gene:WBGene00000775_1,1,1,0,unique
