gene_id,ujc_id,num_xscripts,junction_string
FBgn0000179,tr_FBtr0300609,1,X:4427539:4428198:+|X:4429498:4450688:+|X:4450801:4450877:+|X:4451039:4478148:+|X:4478294:4478354:+|X:4478430:4482140:+|X:4482384:4482517:+
FBgn0000179,tr_FBtr0308914,1,X:4427352:4428198:+|X:4429498:4450688:+|X:4450801:4450877:+|X:4451039:4478148:+|X:4478294:4478354:+|X:4478430:4482131:+|X:4482384:4482520:+
FBgn0000179,tr_FBtr0308915,1,X:4427352:4428198:+|X:4429498:4450688:+|X:4450801:4450877:+|X:4451030:4478148:+|X:4478294:4478354:+|X:4478430:4482134:+|X:4482384:4482520:+
FBgn0000180,tr_FBtr0079929,2,2L:9985146:9986789:+|2L:9986955:9987601:+|2L:9987727:9992255:+|2L:9992462:9993267:+
FBgn0000181,tr_FBtr0087782,1,2R:12870330:12870403:+
FBgn0000181,tr_FBtr0087783,1,monoexon_12870249_12871240
FBgn0000182,tr_FBtr0080803,1,2L:16042527:16043075:+|2L:16043245:16043824:+|2L:16044361:16044423:+|2L:16044472:16044788:+|2L:16044857:16044921:+|2L:16045000:16045066:+|2L:16045392:16045841:+|2L:16045966:16046027:+|2L:16046408:16046602:+|2L:16047729:16047958:+
FBgn0000182,tr_FBtr0080804,1,2L:16043245:16043824:+|2L:16044361:16044423:+|2L:16044472:16044788:+|2L:16044857:16044921:+|2L:16045000:16045066:+|2L:16045392:16045841:+|2L:16045966:16046027:+|2L:16046408:16046602:+|2L:16047729:16047958:+
FBgn0000182,tr_FBtr0080805,1,2L:16044857:16044921:+|2L:16045000:16045066:+|2L:16045392:16045841:+|2L:16045966:16046027:+|2L:16046408:16046602:+|2L:16047729:16047958:+
FBgn0000183,tr_FBtr0081002,3,2L:17461843:17462168:-|2L:17462342:17462429:-|2L:17462683:17462738:-|2L:17462955:17463032:-|2L:17463882:17463988:-|2L:17464125:17464190:-|2L:17464555:17472097:-
FBgn0000183,tr_FBtr0305688,1,2L:17461843:17462031:-|2L:17462342:17462429:-|2L:17462683:17462738:-|2L:17462955:17463032:-|2L:17463882:17463988:-|2L:17464125:17464190:-|2L:17464555:17472097:-
FBgn0000206,tr_FBtr0084949,1,3R:25962043:25963442:+|3R:25963615:25963919:+|3R:25964389:25964449:+|3R:25964898:25965020:+|3R:25966479:25966541:+
FBgn0000212,tr_FBtr0075523,1,3L:15971233:15971294:-|3L:15972085:15972159:-|3L:15975096:15982123:-|3L:15982199:15982268:-|3L:15982568:15982803:-
FBgn0000212,tr_FBtr0075524,1,3L:15971233:15971294:-|3L:15972085:15972159:-|3L:15975096:15982123:-|3L:15982199:15982268:-|3L:15982563:15982803:-
FBgn0000212,tr_FBtr0075525,2,3L:15971233:15971294:-|3L:15972085:15972159:-|3L:15975096:15982123:-|3L:15982211:15982268:-|3L:15982568:15982803:-
FBgn0000212,tr_FBtr0075526,1,3L:15971233:15971294:-|3L:15972085:15972159:-|3L:15975096:15982123:-|3L:15982211:15982268:-
FBgn0000212,tr_FBtr0333580,1,3L:15971233:15971294:-|3L:15972085:15972159:-|3L:15975096:15975226:-|3L:15975249:15982123:-|3L:15982199:15982268:-|3L:15982568:15982803:-
FBgn0000216,tr_FBtr0075621,1,monoexon_14972667_14973198
FBgn0000221,tr_FBtr0070638,1,monoexon_4104342_4105791
FBgn0000227,tr_FBtr0077423,1,2L:4684312:4684371:-
FBgn0000228,tr_FBtr0079084,1,2L:5272928:5272986:-|2L:5273097:5273161:-|2L:5273590:5274019:-|2L:5275780:5276512:-|2L:5276731:5276936:-|2L:5277180:5277934:-
FBgn0000228,tr_FBtr0079085,1,2L:5272928:5272986:-|2L:5273097:5273161:-|2L:5273590:5274019:-|2L:5275780:5276512:-|2L:5276731:5276936:-|2L:5277180:5277247:-
FBgn0000228,tr_FBtr0302568,1,2L:5272928:5272986:-|2L:5273097:5273161:-|2L:5273554:5274019:-|2L:5275780:5276512:-|2L:5276731:5276936:-|2L:5277180:5277934:-
FBgn0000228,tr_FBtr0310624,1,2L:5272928:5272986:-|2L:5273097:5273161:-|2L:5273554:5274019:-|2L:5275780:5276512:-|2L:5276731:5276936:-|2L:5277180:5277958:-
FBgn0000228,tr_FBtr0310625,1,2L:5272928:5272986:-|2L:5273097:5273161:-|2L:5273590:5274019:-|2L:5275780:5276288:-|2L:5276368:5276512:-|2L:5276731:5276936:-|2L:5277180:5277934:-
FBgn0000228,tr_FBtr0302567,1,2L:5275780:5276512:-|2L:5276731:5276936:-|2L:5277180:5277247:-
FBgn0000228,tr_FBtr0342939,1,2L:5275780:5276512:-|2L:5276731:5276936:-|2L:5277180:5277958:-
FBgn0000229,tr_FBtr0080087,1,2L:10247773:10247852:-|2L:10248135:10248197:-|2L:10248461:10248525:-|2L:10248722:10248785:-|2L:10248914:10249095:-|2L:10249259:10250281:-
FBgn0000229,tr_FBtr0300982,2,2L:10247773:10247852:-|2L:10248135:10248197:-|2L:10248461:10248525:-|2L:10248722:10248785:-|2L:10248914:10249095:-
FBgn0000233,tr_FBtr0071379,1,X:9695407:9695847:+
FBgn0000239,tr_FBtr0301342,2,2L:21174975:21175033:-|2L:21175224:21175280:-|2L:21175681:21175741:-|2L:21175933:21176007:-|2L:21176376:21176509:-|2L:21176605:21176671:-|2L:21176971:21177205:-|2L:21177509:21177571:-|2L:21177678:21179330:-
FBgn0000241,tr_FBtr0072117,2,2R:23528440:23528500:-|2R:23528956:23529009:-|2R:23529110:23529166:-|2R:23529271:23529339:-|2R:23529533:23529592:-|2R:23529626:23537149:-|2R:23537707:23537764:-|2R:23537996:23538085:-
FBgn0000244,tr_FBtr0082119,1,3R:9528958:9530740:-
FBgn0000244,tr_FBtr0301093,1,monoexon_9528238_9533011
FBgn0000244,tr_FBtr0302382,1,3R:9528953:9529254:-
FBgn0000246,tr_FBtr0083194,2,3R:15789889:15789948:-|3R:15790184:15790240:-|3R:15790314:15790380:-|3R:15790892:15790956:-|3R:15791348:15791402:-|3R:15791584:15791656:-|3R:15791878:15791934:-|3R:15792472:15792543:-
FBgn0000246,tr_FBtr0083196,1,3R:15789889:15789948:-|3R:15790184:15790240:-|3R:15790314:15790380:-|3R:15790892:15790956:-|3R:15791348:15791402:-|3R:15791584:15791656:-|3R:15791878:15791934:-|3R:15792472:15792531:-
FBgn0000247,tr_FBtr0085484,2,3R:29807602:29807805:+|3R:29808406:29808469:+|3R:29809006:29809289:+|3R:29809821:29809893:+|3R:29810203:29810266:+|3R:29810808:29810864:+|3R:29811167:29811227:+|3R:29811454:29811515:+|3R:29811647:29811708:+|3R:29811823:29811884:+|3R:29812053:29812107:+|3R:29812188:29812256:+|3R:29812489:29812546:+|3R:29812998:29813061:+
FBgn0000250,tr_FBtr0080845,1,2L:16313450:16314451:-|2L:16314708:16314770:-|2L:16314858:16322960:-|2L:16323170:16323340:-|2L:16323517:16324333:-|2L:16325054:16325494:-
FBgn0000250,tr_FBtr0080844,2,2L:16313450:16314451:-|2L:16314708:16314770:-|2L:16314858:16322960:-|2L:16323170:16323340:-|2L:16323517:16324333:-|2L:16325054:16326021:-
FBgn0000250,tr_FBtr0080847,1,2L:16313450:16314451:-|2L:16314708:16314770:-|2L:16314858:16322960:-|2L:16323170:16323340:-|2L:16323517:16324333:-
FBgn0000250,tr_FBtr0080846,1,2L:16314708:16314770:-|2L:16314858:16322960:-|2L:16323170:16323340:-|2L:16323517:16324333:-|2L:16325054:16325494:-
FBgn0000251,tr_FBtr0081412,2,2L:20771909:20781799:+
FBgn0000251,tr_FBtr0335152,1,2L:20771909:20776567:+|2L:20776620:20781799:+
FBgn0000253,tr_FBtr0088001,2,2R:12259458:12260040:+|2R:12260188:12264743:+|2R:12264917:12269193:+|2R:12269435:12273766:+
FBgn0000253,tr_FBtr0345018,1,2R:12260188:12264743:+|2R:12264917:12269193:+|2R:12269435:12273766:+
FBgn0000253,tr_FBtr0088002,2,2R:12264675:12264743:+|2R:12264917:12269193:+|2R:12269435:12273766:+
FBgn0000256,tr_FBtr0290079,1,2L:3872947:3873019:-|2L:3873322:3873385:-|2L:3874395:3874450:-|2L:3875302:3878895:-|2L:3879067:3879652:-
FBgn0000256,tr_FBtr0077511,1,2L:3872947:3873019:-|2L:3873322:3873385:-|2L:3874395:3874450:-|2L:3875302:3878895:-|2L:3879067:3884036:-|2L:3884518:3889431:-|2L:3889784:3893262:-|2L:3893604:3895613:-
FBgn0000256,tr_FBtr0077512,1,2L:3872947:3873019:-|2L:3873322:3873385:-|2L:3874395:3874450:-|2L:3875302:3878895:-|2L:3879067:3884036:-|2L:3884518:3889431:-|2L:3889784:3889863:-
FBgn0000256,tr_FBtr0077513,1,2L:3872947:3873019:-|2L:3873322:3873385:-|2L:3874395:3874450:-|2L:3875302:3878895:-|2L:3879067:3884036:-|2L:3884518:3886984:-|2L:3887556:3888649:-
FBgn0000256,tr_FBtr0290077,1,2L:3872947:3873019:-|2L:3873322:3873385:-|2L:3874395:3874450:-|2L:3875302:3878895:-|2L:3879067:3884036:-|2L:3884518:3886984:-|2L:3887556:3893262:-|2L:3893604:3902595:-
FBgn0000256,tr_FBtr0290078,1,2L:3872947:3873019:-|2L:3873322:3873385:-|2L:3874395:3874450:-|2L:3875302:3878895:-|2L:3879067:3884036:-|2L:3884518:3886984:-|2L:3887799:3893262:-|2L:3893604:3902595:-
FBgn0000256,tr_FBtr0290080,1,2L:3872947:3873019:-|2L:3873322:3873385:-|2L:3874395:3874450:-|2L:3875302:3878895:-|2L:3879067:3884036:-|2L:3884518:3889431:-
FBgn0000256,tr_FBtr0290081,1,2L:3872947:3873019:-|2L:3873322:3873385:-|2L:3874395:3874450:-|2L:3875302:3878895:-|2L:3879067:3884036:-|2L:3884518:3886984:-|2L:3887556:3889431:-
FBgn0000256,tr_FBtr0290082,1,2L:3872947:3873019:-|2L:3873322:3873385:-|2L:3874395:3874450:-|2L:3875302:3878895:-|2L:3879067:3884036:-|2L:3884518:3893262:-|2L:3893604:3902595:-
FBgn0000257,tr_FBtr0074727,2,X:19566126:19566215:+|X:19567784:19567907:+
FBgn0000257,tr_FBtr0074728,1,X:19567784:19567907:+
FBgn0000259,tr_FBtr0073558,1,X:11792686:11793443:+|X:11793518:11793798:+|X:11793900:11793974:+|X:11794165:11794819:+|X:11795008:11795105:+|X:11795186:11795601:+
FBgn0000259,tr_FBtr0073562,1,X:11792686:11793443:+|X:11793518:11793798:+|X:11793900:11793974:+|X:11794165:11794819:+|X:11795008:11795105:+|X:11795186:11799993:+
FBgn0000259,tr_FBtr0308085,1,X:11792667:11793443:+|X:11793518:11793798:+|X:11793900:11793974:+|X:11794165:11794819:+|X:11795008:11795105:+|X:11795186:11795732:+
FBgn0000259,tr_FBtr0307896,1,X:11792745:11793443:+|X:11793518:11793798:+|X:11793900:11793974:+|X:11794165:11794819:+|X:11795008:11795105:+|X:11795186:11795601:+
FBgn0000259,tr_FBtr0073560,1,X:11793279:11793443:+|X:11793518:11793798:+|X:11793900:11793974:+|X:11794165:11794819:+|X:11795008:11795105:+|X:11795186:11795601:+
FBgn0000259,tr_FBtr0073561,1,X:11792914:11793443:+|X:11793518:11793798:+|X:11793900:11793974:+|X:11794165:11794819:+|X:11795008:11795105:+|X:11795186:11795601:+
FBgn0000259,tr_FBtr0100540,1,X:11792991:11793443:+|X:11793518:11793798:+|X:11793900:11793974:+|X:11794165:11794819:+|X:11795008:11795105:+|X:11795186:11795601:+
FBgn0000259,tr_FBtr0299569,1,X:11792945:11793443:+|X:11793518:11793798:+|X:11793900:11793974:+|X:11794165:11794819:+|X:11795008:11795105:+|X:11795186:11795601:+
FBgn0000259,tr_FBtr0308084,1,X:11793279:11793443:+|X:11793518:11793798:+|X:11793900:11793974:+|X:11794165:11794819:+|X:11795008:11795105:+|X:11795186:11798295:+
FBgn0000259,tr_FBtr0333204,1,X:11793279:11793443:+|X:11793518:11793798:+|X:11793900:11793974:+|X:11794165:11794819:+|X:11795008:11795105:+|X:11795186:11796604:+
FBgn0000261,tr_FBtr0075058,1,3L:18822842:18826338:+|3L:18827258:18827356:+
FBgn0000273,tr_FBtr0079851,1,2L:9685202:9696191:-|2L:9698233:9699115:-
FBgn0000273,tr_FBtr0079852,1,2L:9685202:9696191:-|2L:9698431:9699115:-
FBgn0000273,tr_FBtr0335495,1,2L:9685202:9696191:-|2L:9698233:9698702:-
FBgn0000274,tr_FBtr0085727,1,3R:30695864:30695927:-|3R:30696204:30696259:-|3R:30696424:30696505:-|3R:30696734:30696792:-
FBgn0000274,tr_FBtr0335454,1,3R:30695864:30695927:-|3R:30696204:30696259:-|3R:30696424:30696505:-|3R:30696734:30696795:-
FBgn0000276,tr_FBtr0085612,1,3R:30211046:30211108:+
FBgn0000277,tr_FBtr0085614,1,3R:30212336:30212395:+
FBgn0000278,tr_FBtr0085640,1,3R:30213568:30213627:-
FBgn0000279,tr_FBtr0085616,1,3R:30216675:30216745:+
FBgn0000280,tr_FBtr0085613,1,3R:30211602:30211664:+
FBgn0000281,tr_FBtr0089614,1,3R:30212989:30213029:+
FBgn0000283,tr_FBtr0083126,1,3R:15271990:15272051:-|3R:15272991:15273057:-|3R:15274056:15274115:-|3R:15274611:15275125:-
FBgn0000283,tr_FBtr0083127,1,3R:15271990:15272051:-|3R:15272991:15273057:-|3R:15274056:15274115:-
FBgn0000286,tr_FBtr0304887,1,2L:4879196:4880378:-|2L:4880472:4881215:-|2L:4882801:4882865:-
FBgn0000286,tr_FBtr0089647,2,2L:4879196:4880378:-|2L:4880472:4881215:-|2L:4882492:4882865:-
FBgn0000286,tr_FBtr0089648,1,2L:4879196:4880378:-|2L:4880472:4881215:-|2L:4882492:4882889:-
FBgn0000286,tr_FBtr0089649,1,2L:4879196:4880294:-|2L:4880472:4881215:-|2L:4882492:4882889:-
FBgn0000286,tr_FBtr0336835,1,2L:4879196:4880378:-|2L:4880472:4881215:-|2L:4882365:4882865:-
FBgn0000287,tr_FBtr0307093,1,2L:11359761:11366344:+|2L:11369008:11369726:+|2L:11369886:11371879:+|2L:11372140:11372203:+|2L:11372435:11372525:+|2L:11372722:11372856:+
FBgn0000287,tr_FBtr0080235,1,2L:11365369:11366344:+|2L:11369008:11369726:+|2L:11369886:11371879:+|2L:11372140:11372203:+|2L:11372435:11372525:+|2L:11372722:11372856:+
FBgn0000287,tr_FBtr0080236,1,2L:11365635:11366344:+|2L:11369008:11369726:+|2L:11369886:11371879:+|2L:11372140:11372203:+|2L:11372435:11372525:+|2L:11372722:11372856:+
FBgn0000289,tr_FBtr0087526,1,2R:14174572:14176406:+|2R:14176542:14176612:+|2R:14176691:14177861:+|2R:14178021:14178098:+|2R:14178200:14178272:+|2R:14178596:14178665:+|2R:14178829:14178894:+|2R:14179041:14179112:+|2R:14179254:14179313:+
FBgn0000289,tr_FBtr0087527,1,2R:14174572:14176406:+|2R:14176542:14176612:+|2R:14176691:14177175:+|2R:14177477:14177861:+|2R:14178021:14178098:+|2R:14178200:14178272:+|2R:14178596:14178665:+|2R:14178829:14178894:+|2R:14179041:14179112:+|2R:14179254:14179313:+
FBgn0000289,tr_FBtr0087528,1,2R:14174269:14174462:+|2R:14174572:14176406:+|2R:14176542:14176612:+|2R:14176691:14177861:+|2R:14178021:14178098:+|2R:14178200:14178272:+|2R:14178596:14178665:+|2R:14178829:14178894:+|2R:14179041:14179112:+|2R:14179254:14179313:+
FBgn0000289,tr_FBtr0087529,1,2R:14173922:14174100:+|2R:14174572:14176406:+|2R:14176542:14176612:+|2R:14176691:14177861:+|2R:14178021:14178098:+|2R:14178200:14178272:+|2R:14178596:14178665:+|2R:14178829:14178894:+|2R:14179041:14179112:+|2R:14179254:14179313:+
FBgn0000289,tr_FBtr0112795,1,2R:14174572:14176406:+|2R:14176542:14176612:+|2R:14176691:14177175:+|2R:14177477:14177885:+|2R:14178021:14178098:+|2R:14178200:14178272:+|2R:14178596:14178665:+|2R:14178829:14178894:+|2R:14179041:14179112:+|2R:14179254:14179313:+|2R:14179931:14180422:+|2R:14180819:14181211:+
FBgn0000289,tr_FBtr0290034,1,2R:14174572:14176406:+|2R:14176542:14176612:+|2R:14176691:14177175:+|2R:14177477:14177861:+|2R:14178021:14178098:+|2R:14178200:14178272:+|2R:14178596:14178665:+|2R:14178829:14178894:+|2R:14179041:14179109:+|2R:14179254:14179313:+
FBgn0000289,tr_FBtr0290035,1,2R:14174572:14176406:+|2R:14176542:14176612:+|2R:14176691:14177175:+|2R:14177477:14177861:+|2R:14178021:14178098:+|2R:14178200:14178272:+|2R:14178596:14178665:+|2R:14178829:14178894:+|2R:14179041:14179112:+|2R:14179254:14179313:+|2R:14179931:14181211:+
FBgn0000289,tr_FBtr0339960,1,2R:14174572:14176406:+|2R:14176542:14176612:+|2R:14176691:14177885:+|2R:14178021:14178098:+|2R:14178203:14178272:+|2R:14178596:14178665:+|2R:14178829:14178894:+|2R:14179041:14179109:+|2R:14179254:14179313:+
FBgn0000289,tr_FBtr0339961,1,2R:14174572:14176406:+|2R:14176542:14176612:+|2R:14176691:14177175:+|2R:14177477:14177825:+|2R:14178021:14178098:+|2R:14178200:14178272:+|2R:14178596:14178665:+|2R:14178829:14178894:+|2R:14179041:14179112:+|2R:14179254:14179313:+|2R:14179931:14181211:+
FBgn0000289,tr_FBtr0339962,1,2R:14174572:14176406:+|2R:14176542:14176612:+|2R:14176691:14177175:+|2R:14177477:14177840:+|2R:14178021:14178098:+|2R:14178200:14178272:+|2R:14178596:14178665:+|2R:14178829:14178894:+|2R:14179041:14179109:+|2R:14179254:14179313:+
FBgn0000289,tr_FBtr0346946,1,2R:14174572:14176406:+|2R:14176542:14176612:+|2R:14176691:14177840:+|2R:14178021:14178098:+|2R:14178203:14178272:+|2R:14178596:14178665:+|2R:14178829:14178894:+|2R:14179041:14179109:+|2R:14179254:14179313:+|2R:14179931:14180422:+|2R:14180819:14181211:+
FBgn0000299,tr_FBtr0079002,1,2L:5029746:5030137:+|2L:5030237:5030742:+|2L:5030790:5030855:+|2L:5031802:5031878:+|2L:5032374:5032500:+|2L:5033950:5034013:+|2L:5034981:5035064:+|2L:5036208:5036477:+
FBgn0000299,tr_FBtr0079003,1,2L:5029810:5030137:+|2L:5030237:5030742:+|2L:5030790:5030855:+|2L:5031802:5031878:+|2L:5032374:5032500:+|2L:5033950:5034013:+|2L:5034981:5035064:+|2L:5036208:5036477:+
FBgn0000299,tr_FBtr0079001,1,2L:5029636:5030137:+|2L:5030237:5030742:+|2L:5030790:5030855:+|2L:5031802:5031878:+|2L:5032374:5032500:+|2L:5033950:5034013:+|2L:5034981:5035064:+|2L:5036208:5036477:+
FBgn0000303,tr_FBtr0089367,1,3R:18706106:18723988:+|3R:18724067:18725133:+|3R:18725324:18728783:+|3R:18729544:18729609:+|3R:18730016:18730110:+|3R:18730256:18730323:+|3R:18730523:18730730:+
FBgn0000303,tr_FBtr0089368,1,3R:18706106:18723988:+|3R:18724067:18725133:+|3R:18725324:18728783:+|3R:18729544:18729609:+|3R:18730016:18730110:+|3R:18730235:18730323:+|3R:18730523:18730730:+
FBgn0000307,tr_FBtr0080838,1,2L:16343304:16344426:-|2L:16349472:16351927:-
FBgn0000307,tr_FBtr0080839,1,2L:16349472:16351927:-
FBgn0000307,tr_FBtr0321313,1,2L:16349472:16349987:-
FBgn0000308,tr_FBtr0079236,1,2L:5973674:5976611:-|2L:5976782:5979412:-|2L:5979704:5980953:-
FBgn0000308,tr_FBtr0079234,1,2L:5973674:5976611:-|2L:5976782:5979412:-|2L:5979704:5980209:-
FBgn0000308,tr_FBtr0079235,1,2L:5973674:5976611:-|2L:5976782:5979412:-|2L:5979704:5979940:-
FBgn0000308,tr_FBtr0309213,1,2L:5973674:5976611:-|2L:5976782:5979412:-|2L:5979704:5979960:-
FBgn0000308,tr_FBtr0079233,1,2L:5973674:5976611:-|2L:5976782:5979412:-|2L:5979704:5980951:-
FBgn0000308,tr_FBtr0309212,1,2L:5973674:5976611:-|2L:5976782:5979412:-|2L:5979704:5980847:-
FBgn0000316,tr_FBtr0070064,2,X:255824:255881:+|X:256641:256762:+|X:256940:256999:+|X:257427:257480:+|X:257642:257982:+|X:258080:258142:+
FBgn0000317,tr_FBtr0080723,2,2L:15045620:15045690:-|2L:15045810:15045879:-|2L:15046025:15046088:-|2L:15046653:15046713:-|2L:15047499:15047561:-|2L:15049011:15049068:-|2L:15051462:15051527:-|2L:15051727:15051794:-|2L:15052143:15052474:-|2L:15052734:15053414:-|2L:15053522:15057668:-
FBgn0000317,tr_FBtr0080724,1,2L:15045620:15045690:-|2L:15045810:15045879:-|2L:15046025:15046088:-|2L:15046653:15046713:-|2L:15047499:15047561:-|2L:15049011:15049068:-|2L:15051462:15051527:-|2L:15051727:15051794:-|2L:15052143:15052474:-|2L:15052734:15053414:-|2L:15053517:15057668:-
FBgn0000317,tr_FBtr0343687,1,2L:15045620:15045690:-|2L:15045810:15045879:-|2L:15046025:15046088:-|2L:15046653:15046713:-|2L:15047499:15047561:-|2L:15049011:15049068:-|2L:15051462:15051527:-|2L:15051727:15051794:-|2L:15052143:15052474:-|2L:15052734:15053414:-|2L:15053522:15057505:-
FBgn0000318,tr_FBtr0329967,1,2L:5520235:5520287:+|2L:5520545:5520619:+|2L:5520700:5521136:+
FBgn0000318,tr_FBtr0329968,1,2L:5520235:5520302:+|2L:5520545:5520619:+|2L:5520700:5521136:+
FBgn0000318,tr_FBtr0079095,1,2L:5520545:5520619:+|2L:5520700:5521136:+
FBgn0000319,tr_FBtr0074179,1,X:15828502:15828563:-|X:15828649:15828716:-|X:15828882:15828952:-|X:15833253:15833492:-|X:15833699:15834123:-|X:15834371:15835325:-
FBgn0000319,tr_FBtr0074180,1,X:15828502:15828563:-|X:15828649:15828716:-|X:15828882:15828952:-|X:15833253:15833492:-|X:15833699:15834123:-|X:15834371:15834632:-
FBgn0000319,tr_FBtr0074181,1,X:15828502:15828563:-|X:15828649:15828716:-|X:15828882:15828952:-|X:15833253:15833492:-|X:15833699:15834123:-|X:15834371:15835287:-
FBgn0000319,tr_FBtr0074182,1,X:15828502:15828563:-|X:15828649:15828716:-|X:15828882:15828952:-|X:15833253:15833492:-|X:15833699:15834123:-|X:15834371:15835228:-
FBgn0000319,tr_FBtr0112797,1,X:15828502:15828563:-|X:15828649:15828716:-|X:15828882:15828952:-|X:15833253:15833492:-|X:15833699:15834123:-|X:15834371:15835338:-
FBgn0000319,tr_FBtr0112798,1,X:15828502:15828563:-|X:15828649:15828716:-|X:15828882:15828952:-|X:15833253:15833492:-|X:15833699:15834123:-|X:15834371:15835444:-
FBgn0000319,tr_FBtr0339445,1,X:15828502:15828563:-|X:15828649:15828716:-|X:15828882:15828952:-|X:15833253:15833492:-|X:15833699:15834123:-|X:15834371:15834821:-|X:15834912:15835325:-
FBgn0000320,tr_FBtr0079334,1,2L:6528191:6528268:-|2L:6528512:6528575:-|2L:6530329:6532906:-|2L:6532952:6546449:-
FBgn0000320,tr_FBtr0079335,1,2L:6528191:6528268:-|2L:6528512:6528575:-|2L:6530329:6532906:-|2L:6532952:6535829:-
FBgn0000320,tr_FBtr0306113,1,2L:6528191:6528268:-|2L:6528512:6528575:-|2L:6530329:6530423:-
FBgn0000326,tr_FBtr0071687,1,2R:21618390:21618454:-|2R:21618677:21618737:-|2R:21618862:21618916:-
FBgn0000330,tr_FBtr0071033,2,X:7009663:7009774:-|X:7010226:7010283:-|X:7010442:7010519:-|X:7010844:7010900:-|X:7010987:7011057:-
FBgn0000337,tr_FBtr0344723,1,2R:7783390:7783459:-|2R:7784502:7784916:-
FBgn0000339,tr_FBtr0337082,1,2L:16309930:16310000:-|2L:16310143:16310267:-|2L:16310379:16310441:-|2L:16310640:16310691:-
FBgn0000339,tr_FBtr0080848,1,2L:16309930:16310000:-|2L:16310143:16310267:-|2L:16310379:16310441:-|2L:16310623:16310691:-
FBgn0000339,tr_FBtr0080849,1,2L:16309930:16310000:-|2L:16310143:16310267:-|2L:16310379:16310441:-
FBgn0000346,tr_FBtr0073754,1,X:13259254:13259336:+|X:13259424:13259503:+|X:13259721:13259795:+|X:13261423:13261505:+|X:13261663:13261732:+
FBgn0000346,tr_FBtr0333329,1,X:13259254:13259336:+|X:13259424:13259503:+|X:13259721:13259795:+|X:13261423:13261505:+|X:13261663:13261732:+|X:13261971:13262035:+
FBgn0000351,tr_FBtr0079320,2,2L:6675062:6675122:-|2L:6675271:6675330:-|2L:6675701:6675760:-|2L:6676174:6676240:-|2L:6676371:6676431:-
FBgn0000352,tr_FBtr0089015,2,2R:7385019:7385083:-|2R:7385501:7385558:-|2R:7386269:7386328:-
FBgn0000355,tr_FBtr0076572,1,3L:8728538:8728610:+
FBgn0000356,tr_FBtr0076574,1,3L:8732321:8732456:+
FBgn0000357,tr_FBtr0076571,1,3L:8726849:8727024:+
FBgn0000358,tr_FBtr0076573,1,3L:8729922:8730012:+
FBgn0000359,tr_FBtr0071203,1,X:8479404:8479494:+
FBgn0000360,tr_FBtr0071204,2,X:8481958:8482185:+
FBgn0000370,tr_FBtr0081512,1,2L:21311032:21311753:+|2L:21312043:21312098:+|2L:21312208:21318127:+|2L:21318419:21318485:+
FBgn0000370,tr_FBtr0332001,1,2L:21311032:21311193:+|2L:21311531:21311753:+|2L:21312043:21312098:+|2L:21312208:21318127:+|2L:21318419:21318485:+
FBgn0000370,tr_FBtr0332002,1,2L:21311032:21311753:+|2L:21312043:21312125:+|2L:21312208:21318127:+|2L:21318419:21318485:+
FBgn0000370,tr_FBtr0081513,1,2L:21315538:21318127:+|2L:21318419:21318485:+
FBgn0000376,tr_FBtr0070495,1,X:2735104:2735177:-|X:2735328:2735396:-|X:2735768:2735837:-|X:2737413:2737470:-|X:2737673:2737922:-|X:2738489:2738668:-
FBgn0000376,tr_FBtr0070496,1,X:2735104:2735177:-|X:2735328:2735396:-|X:2735768:2735837:-|X:2737413:2737470:-|X:2737673:2737922:-
FBgn0000377,tr_FBtr0070418,1,X:2249769:2249828:-
FBgn0000382,tr_FBtr0070378,1,X:2094418:2095010:+|X:2095197:2095270:+|X:2095396:2108380:+|X:2108542:2109235:+|X:2109414:2109483:+|X:2109600:2109729:+|X:2110666:2110745:+|X:2110835:2110950:+|X:2111139:2111205:+|X:2111623:2111704:+
FBgn0000382,tr_FBtr0333260,1,X:2094940:2095010:+|X:2095197:2095270:+|X:2095396:2108380:+|X:2108542:2109235:+|X:2109414:2109483:+|X:2109600:2109729:+|X:2110666:2110745:+|X:2110835:2110950:+|X:2111139:2111205:+|X:2111623:2111704:+
