gene_id,transcript_id,ujc_id
FBgn0000541,FBtr0072521,tr_FBtr0072521
FBgn0000541,FBtr0072522,tr_FBtr0072522
FBgn0000541,FBtr0301348,tr_FBtr0301348
FBgn0000541,FBtr0332101,tr_FBtr0332101
FBgn0000541,FBtr0332102,tr_FBtr0332102
FBgn0000541,FBtr0332103,tr_FBtr0332103
FBgn0000541,FBtr0332104,tr_FBtr0332104
FBgn0000541,FBtr0072523,tr_FBtr0072523
FBgn0000541,FBtr0301349,tr_FBtr0301349
FBgn0000542,FBtr0112801,tr_FBtr0112801
FBgn0000542,FBtr0070606,tr_FBtr0070606
FBgn0000542,FBtr0112802,tr_FBtr0112802
FBgn0000543,FBtr0072903,tr_FBtr0072903
FBgn0000546,FBtr0086011,tr_FBtr0086011
FBgn0000546,FBtr0302439,tr_FBtr0086011
FBgn0000546,FBtr0086008,tr_FBtr0086008
FBgn0000546,FBtr0086010,tr_FBtr0086010
FBgn0000546,FBtr0086012,tr_FBtr0086012
FBgn0000546,FBtr0086009,tr_FBtr0086009
FBgn0000547,FBtr0077465,tr_FBtr0077465
FBgn0000547,FBtr0334265,tr_FBtr0077465
FBgn0000547,FBtr0334266,tr_FBtr0334266
FBgn0000551,FBtr0078408,tr_FBtr0078408
FBgn0000551,FBtr0344634,tr_FBtr0078408
FBgn0000552,FBtr0081688,tr_FBtr0081688
FBgn0000557,FBtr0085832,tr_FBtr0085832
FBgn0000557,FBtr0085835,tr_FBtr0085835
FBgn0000557,FBtr0085833,tr_FBtr0085833
FBgn0000557,FBtr0085834,tr_FBtr0085834
FBgn0000559,FBtr0085911,tr_FBtr0085911
FBgn0000559,FBtr0085912,tr_FBtr0085911
FBgn0000559,FBtr0332966,tr_FBtr0085911
FBgn0000560,FBtr0078437,tr_FBtr0078437
FBgn0000560,FBtr0078438,tr_FBtr0078438
FBgn0000560,FBtr0332810,tr_FBtr0332810
FBgn0000562,FBtr0114586,tr_FBtr0114586
FBgn0000562,FBtr0343272,tr_FBtr0343272
FBgn0000564,FBtr0083444,tr_FBtr0083444
FBgn0000564,FBtr0334930,tr_FBtr0334930
FBgn0000565,FBtr0075552,tr_FBtr0075552
FBgn0000565,FBtr0075553,tr_FBtr0075553
FBgn0000565,FBtr0330177,tr_FBtr0075553
FBgn0000565,FBtr0075554,tr_FBtr0075554
FBgn0000565,FBtr0303531,tr_FBtr0303531
FBgn0000565,FBtr0330176,tr_FBtr0330176
FBgn0000566,FBtr0086710,tr_FBtr0086710
FBgn0000566,FBtr0345422,tr_FBtr0086710
FBgn0000567,FBtr0075204,tr_FBtr0075204
FBgn0000567,FBtr0100411,tr_FBtr0075204
FBgn0000567,FBtr0075202,tr_FBtr0075202
FBgn0000567,FBtr0075203,tr_FBtr0075202
FBgn0000567,FBtr0305796,tr_FBtr0075202
FBgn0000568,FBtr0306814,tr_FBtr0306814
FBgn0000568,FBtr0075149,tr_FBtr0075149
FBgn0000568,FBtr0075150,tr_FBtr0075150
FBgn0000568,FBtr0075148,tr_FBtr0075148
FBgn0000568,FBtr0075151,tr_FBtr0075151
FBgn0000568,FBtr0306813,tr_FBtr0306813
FBgn0000568,FBtr0347013,tr_FBtr0347013
FBgn0000575,FBtr0072578,tr_FBtr0072578
FBgn0000576,FBtr0082863,tr_FBtr0082863
FBgn0000577,FBtr0088095,tr_FBtr0088095
FBgn0000577,FBtr0088096,tr_FBtr0088095
FBgn0000578,FBtr0086582,tr_FBtr0086582
FBgn0000578,FBtr0086583,tr_FBtr0086583
FBgn0000578,FBtr0100174,tr_FBtr0100174
FBgn0000578,FBtr0100176,tr_FBtr0100176
FBgn0000578,FBtr0340450,tr_FBtr0340450
FBgn0000578,FBtr0086584,tr_FBtr0086584
FBgn0000578,FBtr0114623,tr_FBtr0114623
FBgn0000579,FBtr0077906,tr_FBtr0077906
FBgn0000579,FBtr0077905,tr_FBtr0077905
FBgn0000579,FBtr0077907,tr_FBtr0077907
FBgn0000579,FBtr0077908,tr_FBtr0077908
FBgn0000579,FBtr0077909,tr_FBtr0077909
FBgn0000579,FBtr0302115,tr_FBtr0302115
FBgn0000581,FBtr0088139,tr_FBtr0088139
FBgn0000581,FBtr0330622,tr_FBtr0088139
FBgn0000581,FBtr0330623,tr_FBtr0088139
FBgn0000581,FBtr0088140,tr_FBtr0088140
FBgn0000581,FBtr0330621,tr_FBtr0330621
FBgn0000588,FBtr0080325,tr_FBtr0080325
FBgn0000591,FBtr0084961,tr_FBtr0084961
FBgn0000592,FBtr0076003,tr_FBtr0076003
FBgn0000592,FBtr0333383,tr_FBtr0076003
FBgn0000594,FBtr0076004,tr_FBtr0076004
FBgn0000606,FBtr0088390,tr_FBtr0088390
FBgn0000611,FBtr0074135,tr_FBtr0074135
FBgn0000611,FBtr0074137,tr_FBtr0074137
FBgn0000611,FBtr0333322,tr_FBtr0333322
FBgn0000611,FBtr0333323,tr_FBtr0333323
FBgn0000615,FBtr0086244,tr_FBtr0086244
FBgn0000615,FBtr0302285,tr_FBtr0302285
FBgn0000615,FBtr0086242,tr_FBtr0086242
FBgn0000615,FBtr0086243,tr_FBtr0086243
FBgn0000617,FBtr0074463,tr_FBtr0074463
FBgn0000618,FBtr0073540,tr_FBtr0073540
FBgn0000625,FBtr0075979,tr_FBtr0075979
FBgn0000625,FBtr0339921,tr_FBtr0075979
FBgn0000625,FBtr0100170,tr_FBtr0100170
FBgn0000629,FBtr0076279,tr_FBtr0076279
FBgn0000629,FBtr0273338,tr_FBtr0273338
FBgn0000629,FBtr0334067,tr_FBtr0334067
FBgn0000633,FBtr0087625,tr_FBtr0087625
FBgn0000633,FBtr0339940,tr_FBtr0339940
FBgn0000635,FBtr0336884,tr_FBtr0336884
FBgn0000635,FBtr0070665,tr_FBtr0070665
FBgn0000635,FBtr0336882,tr_FBtr0336882
FBgn0000635,FBtr0343523,tr_FBtr0343523
FBgn0000635,FBtr0343524,tr_FBtr0343524
FBgn0000635,FBtr0070666,tr_FBtr0070666
FBgn0000635,FBtr0070667,tr_FBtr0070667
FBgn0000636,FBtr0081051,tr_FBtr0081051
FBgn0000636,FBtr0081052,tr_FBtr0081052
FBgn0000636,FBtr0340580,tr_FBtr0081052
FBgn0000636,FBtr0112804,tr_FBtr0112804
FBgn0000636,FBtr0112805,tr_FBtr0112805
FBgn0000636,FBtr0301391,tr_FBtr0301391
FBgn0000636,FBtr0344782,tr_FBtr0344782
FBgn0000639,FBtr0075749,tr_FBtr0075749
FBgn0000639,FBtr0075750,tr_FBtr0075750
FBgn0000639,FBtr0339515,tr_FBtr0339515
FBgn0000640,FBtr0079808,tr_FBtr0079808
FBgn0000640,FBtr0343428,tr_FBtr0079808
FBgn0000640,FBtr0343429,tr_FBtr0079808
FBgn0000644,FBtr0070542,tr_FBtr0070542
FBgn0000658,FBtr0086754,tr_FBtr0086754
FBgn0000659,FBtr0345227,tr_FBtr0085321
FBgn0000659,FBtr0300259,tr_FBtr0085321
FBgn0000659,FBtr0330333,tr_FBtr0085321
FBgn0000659,FBtr0346765,tr_FBtr0085321
FBgn0000659,FBtr0085321,tr_FBtr0085321
FBgn0000662,FBtr0087647,tr_FBtr0087647
FBgn0000662,FBtr0087648,tr_FBtr0087648
FBgn0000662,FBtr0304696,tr_FBtr0304696
FBgn0000662,FBtr0304697,tr_FBtr0304697
FBgn0000667,FBtr0070345,tr_FBtr0070345
FBgn0000667,FBtr0310657,tr_FBtr0310657
FBgn0000667,FBtr0070343,tr_FBtr0070343
FBgn0000667,FBtr0070344,tr_FBtr0070344
FBgn0000667,FBtr0303048,tr_FBtr0303048
FBgn0000667,FBtr0310658,tr_FBtr0310658
FBgn0000667,FBtr0310659,tr_FBtr0310659
FBgn0000667,FBtr0333801,tr_FBtr0333801
FBgn0000667,FBtr0333802,tr_FBtr0333802
FBgn0000709,FBtr0077192,tr_FBtr0077192
FBgn0000711,FBtr0071446,tr_FBtr0071446
FBgn0000711,FBtr0071447,tr_FBtr0071447
FBgn0000711,FBtr0333305,tr_FBtr0071447
FBgn0000715,FBtr0088383,tr_FBtr0088383
FBgn0000719,FBtr0333182,tr_FBtr0333182
FBgn0000719,FBtr0077342,tr_FBtr0077342
FBgn0000719,FBtr0100538,tr_FBtr0100538
FBgn0000719,FBtr0333179,tr_FBtr0333179
FBgn0000719,FBtr0333180,tr_FBtr0333180
FBgn0000719,FBtr0333181,tr_FBtr0333181
FBgn0000721,FBtr0089304,tr_FBtr0089304
FBgn0000721,FBtr0089306,tr_FBtr0089306
FBgn0000721,FBtr0089307,tr_FBtr0089307
FBgn0000721,FBtr0089308,tr_FBtr0089308
FBgn0000721,FBtr0089309,tr_FBtr0089309
FBgn0000721,FBtr0089310,tr_FBtr0089310
FBgn0000721,FBtr0089312,tr_FBtr0089312
FBgn0000721,FBtr0100363,tr_FBtr0100363
FBgn0000721,FBtr0446099,tr_FBtr0446099
FBgn0000721,FBtr0301399,tr_FBtr0301399
FBgn0000723,FBtr0082051,tr_FBtr0082051
FBgn0000723,FBtr0082052,tr_FBtr0082052
FBgn0000723,FBtr0082053,tr_FBtr0082053
FBgn0000723,FBtr0082054,tr_FBtr0082054
FBgn0000723,FBtr0333295,tr_FBtr0333295
FBgn0000723,FBtr0333296,tr_FBtr0333296
FBgn0000808,FBtr0347416,tr_FBtr0347416
FBgn0000808,FBtr0332308,tr_FBtr0332308
FBgn0000808,FBtr0332309,tr_FBtr0332309
FBgn0000808,FBtr0332310,tr_FBtr0332310
FBgn0000810,FBtr0070396,tr_FBtr0070396
FBgn0000826,FBtr0070234,tr_FBtr0070234
FBgn0000927,FBtr0070485,tr_FBtr0070485
FBgn0000928,FBtr0070484,tr_FBtr0070484
FBgn0000964,FBtr0301669,tr_FBtr0301669
FBgn0000964,FBtr0329891,tr_FBtr0301669
FBgn0000996,FBtr0087387,tr_FBtr0087387
FBgn0000996,FBtr0339999,tr_FBtr0087387
FBgn0001075,FBtr0077478,tr_FBtr0077478
FBgn0001077,FBtr0081625,tr_FBtr0081625
FBgn0001078,FBtr0075087,tr_FBtr0075087
FBgn0001078,FBtr0304627,tr_FBtr0075087
FBgn0001078,FBtr0347045,tr_FBtr0347045
FBgn0001078,FBtr0075086,tr_FBtr0075086
FBgn0001079,FBtr0074602,tr_FBtr0074602
FBgn0001083,FBtr0073580,tr_FBtr0073580
FBgn0001083,FBtr0112806,tr_FBtr0112806
FBgn0001083,FBtr0342733,tr_FBtr0342733
FBgn0001084,FBtr0079712,tr_FBtr0079712
FBgn0001084,FBtr0331992,tr_FBtr0079712
FBgn0001085,FBtr0075743,tr_FBtr0075743
FBgn0001085,FBtr0330102,tr_FBtr0075743
FBgn0001086,FBtr0080833,tr_FBtr0080833
FBgn0001087,FBtr0331709,tr_FBtr0331709
FBgn0001087,FBtr0331710,tr_FBtr0331710
FBgn0001087,FBtr0073842,tr_FBtr0073842
FBgn0001089,FBtr0079230,tr_FBtr0079230
FBgn0001089,FBtr0332603,tr_FBtr0332603
FBgn0001090,FBtr0074656,tr_FBtr0074656
FBgn0001090,FBtr0074657,tr_FBtr0074657
FBgn0001090,FBtr0074658,tr_FBtr0074658
FBgn0001090,FBtr0074659,tr_FBtr0074659
FBgn0001091,FBtr0100479,tr_FBtr0088903
FBgn0001091,FBtr0088903,tr_FBtr0088903
FBgn0001092,FBtr0074112,tr_FBtr0074112
FBgn0001092,FBtr0332618,tr_FBtr0074112
FBgn0001098,FBtr0089496,tr_FBtr0089496
FBgn0001098,FBtr0089497,tr_FBtr0089497
FBgn0001098,FBtr0089498,tr_FBtr0089498
FBgn0001098,FBtr0335205,tr_FBtr0335205
FBgn0001099,FBtr0091757,tr_FBtr0091757
FBgn0001099,FBtr0334082,tr_FBtr0091757
FBgn0001099,FBtr0346516,tr_FBtr0091757
FBgn0001104,FBtr0076934,tr_FBtr0076934
FBgn0001105,FBtr0074107,tr_FBtr0074107
FBgn0001105,FBtr0074108,tr_FBtr0074108
FBgn0001105,FBtr0074110,tr_FBtr0074110
FBgn0001105,FBtr0074111,tr_FBtr0074111
FBgn0001105,FBtr0331597,tr_FBtr0331597
FBgn0001105,FBtr0346794,tr_FBtr0346794
FBgn0001108,FBtr0075756,tr_FBtr0075756
FBgn0001112,FBtr0081596,tr_FBtr0081596
FBgn0001112,FBtr0472596,tr_FBtr0081596
FBgn0001114,FBtr0079727,tr_FBtr0079727
FBgn0001114,FBtr0307091,tr_FBtr0307091
FBgn0001120,FBtr0075697,tr_FBtr0075697
FBgn0001122,FBtr0088264,tr_FBtr0088264
FBgn0001122,FBtr0088265,tr_FBtr0088265
FBgn0001122,FBtr0088267,tr_FBtr0088267
FBgn0001122,FBtr0088268,tr_FBtr0088268
FBgn0001122,FBtr0088269,tr_FBtr0088269
FBgn0001122,FBtr0088270,tr_FBtr0088270
FBgn0001122,FBtr0088271,tr_FBtr0088271
FBgn0001122,FBtr0088266,tr_FBtr0088266
FBgn0001122,FBtr0088272,tr_FBtr0088272
FBgn0001122,FBtr0333064,tr_FBtr0333064
FBgn0001123,FBtr0072142,tr_FBtr0072142
FBgn0001123,FBtr0072143,tr_FBtr0072143
FBgn0001123,FBtr0072144,tr_FBtr0072144
FBgn0001123,FBtr0301411,tr_FBtr0301411
FBgn0001123,FBtr0343279,tr_FBtr0343279
FBgn0001124,FBtr0087231,tr_FBtr0087231
FBgn0001124,FBtr0087232,tr_FBtr0087232
FBgn0001125,FBtr0077867,tr_FBtr0077867
FBgn0001125,FBtr0077868,tr_FBtr0077868
FBgn0001128,FBtr0079146,tr_FBtr0079146
FBgn0001128,FBtr0333229,tr_FBtr0079146
FBgn0001128,FBtr0079147,tr_FBtr0079147
FBgn0001128,FBtr0333230,tr_FBtr0079147
FBgn0001128,FBtr0079148,tr_FBtr0079148
FBgn0001128,FBtr0333228,tr_FBtr0079148
FBgn0001133,FBtr0071548,tr_FBtr0071548
FBgn0001134,FBtr0075139,tr_FBtr0075139
FBgn0001137,FBtr0079708,tr_FBtr0079708
FBgn0001138,FBtr0081808,tr_FBtr0081808
FBgn0001138,FBtr0300040,tr_FBtr0300040
FBgn0001138,FBtr0330188,tr_FBtr0300040
FBgn0001139,FBtr0084962,tr_FBtr0084962
FBgn0001139,FBtr0084966,tr_FBtr0084966
FBgn0001139,FBtr0302952,tr_FBtr0302952
FBgn0001139,FBtr0305047,tr_FBtr0305047
FBgn0001139,FBtr0337057,tr_FBtr0337057
FBgn0001139,FBtr0339900,tr_FBtr0339900
FBgn0001139,FBtr0084963,tr_FBtr0084963
FBgn0001139,FBtr0084964,tr_FBtr0084964
FBgn0001139,FBtr0302951,tr_FBtr0302951
FBgn0001139,FBtr0084965,tr_FBtr0084965
FBgn0001142,FBtr0078114,tr_FBtr0078114
FBgn0001142,FBtr0300568,tr_FBtr0078114
FBgn0001142,FBtr0078115,tr_FBtr0078115
FBgn0001145,FBtr0073494,tr_FBtr0073494
FBgn0001145,FBtr0343561,tr_FBtr0343561
FBgn0001145,FBtr0073495,tr_FBtr0073495
FBgn0001145,FBtr0073496,tr_FBtr0073496
FBgn0001145,FBtr0343562,tr_FBtr0343562
FBgn0001145,FBtr0343563,tr_FBtr0343563
FBgn0001147,FBtr0072461,tr_FBtr0072461
FBgn0001148,FBtr0072444,tr_FBtr0072444
FBgn0001149,FBtr0082607,tr_FBtr0082607
FBgn0001149,FBtr0100410,tr_FBtr0100410
FBgn0001150,FBtr0070460,tr_FBtr0070460
FBgn0001168,FBtr0076569,tr_FBtr0076569
FBgn0001168,FBtr0100153,tr_FBtr0076569
FBgn0001169,FBtr0083914,tr_FBtr0083914
FBgn0001169,FBtr0083916,tr_FBtr0083914
FBgn0001169,FBtr0083915,tr_FBtr0083915
FBgn0001169,FBtr0083917,tr_FBtr0083917
FBgn0001170,FBtr0079227,tr_FBtr0079227
FBgn0001174,FBtr0114554,tr_FBtr0114554
FBgn0001179,FBtr0076253,tr_FBtr0076253
FBgn0001179,FBtr0114599,tr_FBtr0114599
FBgn0001180,FBtr0081951,tr_FBtr0081951
FBgn0001180,FBtr0081950,tr_FBtr0081950
FBgn0001185,FBtr0080883,tr_FBtr0080883
FBgn0001185,FBtr0335138,tr_FBtr0080883
FBgn0001186,FBtr0333335,tr_FBtr0071361
FBgn0001186,FBtr0071361,tr_FBtr0071361
FBgn0001186,FBtr0071362,tr_FBtr0071361
FBgn0001187,FBtr0087399,tr_FBtr0087399
FBgn0001189,FBtr0070270,tr_FBtr0070270
FBgn0001189,FBtr0333115,tr_FBtr0070270
FBgn0001197,FBtr0085062,tr_FBtr0085062
FBgn0001197,FBtr0334311,tr_FBtr0334311
FBgn0001202,FBtr0081180,tr_FBtr0081180
FBgn0001206,FBtr0071511,tr_FBtr0071511
FBgn0001208,FBtr0076811,tr_FBtr0076811
FBgn0001208,FBtr0334645,tr_FBtr0076811
FBgn0001208,FBtr0334646,tr_FBtr0334646
FBgn0001208,FBtr0100225,tr_FBtr0100225
FBgn0001215,FBtr0085298,tr_FBtr0085298
FBgn0001215,FBtr0085299,tr_FBtr0085299
FBgn0001215,FBtr0085300,tr_FBtr0085300
FBgn0001215,FBtr0085301,tr_FBtr0085301
FBgn0001215,FBtr0085302,tr_FBtr0085302
FBgn0001215,FBtr0085303,tr_FBtr0085303
FBgn0001216,FBtr0075761,tr_FBtr0075761
FBgn0001216,FBtr0075763,tr_FBtr0075763
FBgn0001216,FBtr0075762,tr_FBtr0075762
FBgn0001217,FBtr0082707,tr_FBtr0082707
FBgn0001218,FBtr0073608,tr_FBtr0073608
FBgn0001218,FBtr0073609,tr_FBtr0073609
FBgn0001218,FBtr0073610,tr_FBtr0073610
FBgn0001218,FBtr0073611,tr_FBtr0073611
FBgn0001218,FBtr0345166,tr_FBtr0345166
FBgn0001220,FBtr0087568,tr_FBtr0087568
FBgn0001220,FBtr0339969,tr_FBtr0087568
FBgn0001222,FBtr0086782,tr_FBtr0086782
FBgn0001222,FBtr0110964,tr_FBtr0110964
FBgn0001222,FBtr0110965,tr_FBtr0110965
FBgn0001222,FBtr0110966,tr_FBtr0110966
FBgn0001223,FBtr0100558,tr_FBtr0100558
FBgn0001223,FBtr0100559,tr_FBtr0100559
FBgn0001224,FBtr0076453,tr_FBtr0076453
FBgn0001224,FBtr0309504,tr_FBtr0076453
FBgn0001225,FBtr0076496,tr_FBtr0076496
FBgn0001225,FBtr0346539,tr_FBtr0076496
FBgn0001226,FBtr0076454,tr_FBtr0076454
FBgn0001226,FBtr0346541,tr_FBtr0076454
FBgn0001227,FBtr0076495,tr_FBtr0076495
FBgn0001228,FBtr0100653,tr_FBtr0100653
FBgn0001228,FBtr0100655,tr_FBtr0100653
FBgn0001228,FBtr0303474,tr_FBtr0100653
FBgn0001228,FBtr0303473,tr_FBtr0303473
FBgn0001229,FBtr0076497,tr_FBtr0076497
FBgn0001230,FBtr0084589,tr_FBtr0084589
FBgn0001233,FBtr0073040,tr_FBtr0073040
FBgn0001233,FBtr0332873,tr_FBtr0073040
FBgn0001234,FBtr0084057,tr_FBtr0084057
FBgn0001234,FBtr0309958,tr_FBtr0084057
FBgn0001234,FBtr0334316,tr_FBtr0084057
FBgn0001234,FBtr0084059,tr_FBtr0084058
FBgn0001234,FBtr0346801,tr_FBtr0084058
FBgn0001234,FBtr0084058,tr_FBtr0084058
FBgn0001234,FBtr0332373,tr_FBtr0084058
FBgn0001235,FBtr0082255,tr_FBtr0082255
FBgn0001235,FBtr0082256,tr_FBtr0082256
FBgn0001235,FBtr0100455,tr_FBtr0100455
FBgn0001235,FBtr0344145,tr_FBtr0100455
FBgn0001235,FBtr0100454,tr_FBtr0100454
FBgn0001247,FBtr0273273,tr_FBtr0273273
FBgn0001248,FBtr0076667,tr_FBtr0076667
FBgn0001248,FBtr0076668,tr_FBtr0076668
FBgn0001248,FBtr0076669,tr_FBtr0076669
FBgn0001248,FBtr0076670,tr_FBtr0076670
FBgn0001248,FBtr0076671,tr_FBtr0076671
FBgn0001248,FBtr0076673,tr_FBtr0076673
FBgn0001248,FBtr0114548,tr_FBtr0114548
FBgn0001248,FBtr0114549,tr_FBtr0114549
FBgn0001248,FBtr0333058,tr_FBtr0333058
FBgn0001250,FBtr0074357,tr_FBtr0074357
FBgn0001250,FBtr0301352,tr_FBtr0301352
FBgn0001250,FBtr0301353,tr_FBtr0301353
FBgn0001250,FBtr0301354,tr_FBtr0301354
FBgn0001253,FBtr0076606,tr_FBtr0076606
FBgn0001253,FBtr0076607,tr_FBtr0076607
FBgn0001253,FBtr0333057,tr_FBtr0333057
FBgn0001254,FBtr0073141,tr_FBtr0073141
FBgn0001255,FBtr0310412,tr_FBtr0310412
FBgn0001256,FBtr0075842,tr_FBtr0075842
FBgn0001256,FBtr0301405,tr_FBtr0301405
FBgn0001256,FBtr0075843,tr_FBtr0075843
FBgn0001257,FBtr0073249,tr_FBtr0073249
FBgn0001257,FBtr0333569,tr_FBtr0073249
FBgn0001257,FBtr0073248,tr_FBtr0073248
FBgn0001257,FBtr0073250,tr_FBtr0073250
FBgn0001258,FBtr0077008,tr_FBtr0077008
FBgn0001258,FBtr0332065,tr_FBtr0077008
FBgn0001258,FBtr0332066,tr_FBtr0332066
FBgn0001258,FBtr0332067,tr_FBtr0332067
FBgn0001259,FBtr0078183,tr_FBtr0078183
FBgn0001263,FBtr0071909,tr_FBtr0071909
FBgn0001263,FBtr0305132,tr_FBtr0305132
FBgn0001269,FBtr0088068,tr_FBtr0088068
FBgn0001269,FBtr0088069,tr_FBtr0088069
FBgn0001269,FBtr0345673,tr_FBtr0088069
FBgn0001276,FBtr0088154,tr_FBtr0088154
FBgn0001280,FBtr0085595,tr_FBtr0085595
FBgn0001280,FBtr0085596,tr_FBtr0085596
FBgn0001280,FBtr0085597,tr_FBtr0085597
FBgn0001281,FBtr0085598,tr_FBtr0085598
FBgn0001285,FBtr0088704,tr_FBtr0088704
FBgn0001285,FBtr0345661,tr_FBtr0088704
FBgn0001291,FBtr0088410,tr_FBtr0088410
FBgn0001291,FBtr0088411,tr_FBtr0088411
FBgn0001291,FBtr0330606,tr_FBtr0088411
FBgn0001296,FBtr0082666,tr_FBtr0082666
FBgn0001296,FBtr0302563,tr_FBtr0302563
FBgn0001297,FBtr0099988,tr_FBtr0099988
FBgn0001297,FBtr0099989,tr_FBtr0099989
FBgn0001297,FBtr0339165,tr_FBtr0339165
FBgn0001297,FBtr0099990,tr_FBtr0099990
FBgn0001297,FBtr0290076,tr_FBtr0290076
FBgn0001301,FBtr0081042,tr_FBtr0081042
FBgn0001301,FBtr0081043,tr_FBtr0081042
FBgn0001308,FBtr0087184,tr_FBtr0087184
FBgn0001311,FBtr0078798,tr_FBtr0078798
FBgn0001311,FBtr0078800,tr_FBtr0078800
FBgn0001311,FBtr0301398,tr_FBtr0301398
FBgn0001313,FBtr0346722,tr_FBtr0346722
FBgn0001316,FBtr0110818,tr_FBtr0110818
FBgn0001316,FBtr0072565,tr_FBtr0072565
FBgn0001316,FBtr0112807,tr_FBtr0112807
FBgn0001316,FBtr0333850,tr_FBtr0333850
FBgn0001316,FBtr0333851,tr_FBtr0333851
FBgn0001316,FBtr0333852,tr_FBtr0333852
FBgn0001316,FBtr0343527,tr_FBtr0343527
FBgn0001316,FBtr0112808,tr_FBtr0112808
FBgn0001316,FBtr0343526,tr_FBtr0343526
FBgn0001319,FBtr0087465,tr_FBtr0087465
FBgn0001319,FBtr0112809,tr_FBtr0112809
FBgn0001319,FBtr0112810,tr_FBtr0112810
FBgn0001319,FBtr0301400,tr_FBtr0301400
FBgn0001319,FBtr0329882,tr_FBtr0329882
FBgn0001320,FBtr0078283,tr_FBtr0078283
FBgn0001320,FBtr0344836,tr_FBtr0344836
FBgn0001321,FBtr0082194,tr_FBtr0082194
FBgn0001323,FBtr0078212,tr_FBtr0078212
FBgn0001323,FBtr0346815,tr_FBtr0078212
FBgn0001324,FBtr0074884,tr_FBtr0074884
FBgn0001324,FBtr0304716,tr_FBtr0304716
FBgn0001325,FBtr0072449,tr_FBtr0072449
FBgn0001325,FBtr0333162,tr_FBtr0072449
FBgn0001330,FBtr0070419,tr_FBtr0070419
FBgn0001330,FBtr0342769,tr_FBtr0070419
FBgn0001341,FBtr0070119,tr_FBtr0070119
FBgn0001404,FBtr0070439,tr_FBtr0070439
FBgn0001404,FBtr0070440,tr_FBtr0070440
FBgn0001404,FBtr0340091,tr_FBtr0340091
FBgn0001491,FBtr0073460,tr_FBtr0073460
FBgn0001565,FBtr0077221,tr_FBtr0077221
FBgn0001565,FBtr0343853,tr_FBtr0077221
FBgn0001612,FBtr0073841,tr_FBtr0073841
FBgn0001624,FBtr0073483,tr_FBtr0073483
FBgn0001624,FBtr0073488,tr_FBtr0073488
FBgn0001624,FBtr0073490,tr_FBtr0073490
FBgn0001624,FBtr0073491,tr_FBtr0073491
FBgn0001624,FBtr0073492,tr_FBtr0073492
FBgn0001624,FBtr0112813,tr_FBtr0112813
FBgn0001624,FBtr0333263,tr_FBtr0333263
FBgn0001624,FBtr0302114,tr_FBtr0302114
FBgn0001624,FBtr0073484,tr_FBtr0073484
FBgn0001624,FBtr0301288,tr_FBtr0301288
FBgn0001624,FBtr0112812,tr_FBtr0112812
FBgn0001624,FBtr0073485,tr_FBtr0073485
FBgn0001624,FBtr0330390,tr_FBtr0073485
FBgn0001624,FBtr0073487,tr_FBtr0073487
FBgn0001624,FBtr0073489,tr_FBtr0073489
FBgn0001624,FBtr0308089,tr_FBtr0308089
FBgn0001624,FBtr0333261,tr_FBtr0333261
FBgn0001624,FBtr0073486,tr_FBtr0073486
FBgn0001624,FBtr0301289,tr_FBtr0301289
FBgn0001624,FBtr0333262,tr_FBtr0333262
FBgn0001624,FBtr0308088,tr_FBtr0308088
FBgn0001941,FBtr0079179,tr_FBtr0079179
FBgn0001941,FBtr0332599,tr_FBtr0332599
FBgn0001942,FBtr0079175,tr_FBtr0079175
FBgn0001942,FBtr0307068,tr_FBtr0079175
FBgn0001942,FBtr0079176,tr_FBtr0079176
FBgn0001942,FBtr0079178,tr_FBtr0079178
FBgn0001942,FBtr0079177,tr_FBtr0079177
FBgn0001942,FBtr0331201,tr_FBtr0331201
FBgn0001961,FBtr0080569,tr_FBtr0080569
FBgn0001961,FBtr0080570,tr_FBtr0080570
FBgn0001965,FBtr0080541,tr_FBtr0080541
FBgn0001967,FBtr0290243,tr_FBtr0290243
FBgn0001970,FBtr0080629,tr_FBtr0080629
FBgn0001974,FBtr0080696,tr_FBtr0080696
FBgn0001977,FBtr0080725,tr_FBtr0080725
FBgn0001978,FBtr0080705,tr_FBtr0080705
FBgn0001978,FBtr0080706,tr_FBtr0080706
FBgn0001978,FBtr0332473,tr_FBtr0332473
FBgn0001978,FBtr0332474,tr_FBtr0332474
FBgn0001981,FBtr0080734,tr_FBtr0080734
FBgn0001983,FBtr0080740,tr_FBtr0080740
FBgn0001986,FBtr0080760,tr_FBtr0080760
FBgn0001987,FBtr0080765,tr_FBtr0080765
FBgn0001987,FBtr0080767,tr_FBtr0080767
FBgn0001987,FBtr0080768,tr_FBtr0080768
FBgn0001987,FBtr0080769,tr_FBtr0080769
FBgn0001987,FBtr0343721,tr_FBtr0343721
FBgn0001989,FBtr0080771,tr_FBtr0080771
FBgn0001989,FBtr0343722,tr_FBtr0080771
FBgn0001990,FBtr0080764,tr_FBtr0080764
FBgn0001990,FBtr0331282,tr_FBtr0080764
FBgn0001991,FBtr0332021,tr_FBtr0332021
FBgn0001991,FBtr0332022,tr_FBtr0332022
FBgn0001991,FBtr0332023,tr_FBtr0332023
FBgn0001991,FBtr0332024,tr_FBtr0332024
FBgn0001991,FBtr0332025,tr_FBtr0332025
FBgn0001991,FBtr0090003,tr_FBtr0090003
FBgn0001991,FBtr0090004,tr_FBtr0090004
