gene_id,xscript_model_id,ERS_grp_num,flag_nonolp_pair,nonolp_xscript_id
FBgn0039790,FBtr0335444,288,0,
FBgn0039792,FBtr0085672,289,0,
FBgn0039792,FBtr0335441,289,0,
FBgn0039796,FBtr0085728,290,0,
FBgn0039796,FBtr0335455,290,0,
FBgn0039798,FBtr0335451,291,0,
FBgn0039798,FBtr0335452,291,0,
FBgn0039799,FBtr0085700,292,0,
FBgn0039799,FBtr0346147,292,0,
FBgn0039800,FBtr0085723,293,0,
FBgn0039800,FBtr0306293,293,0,
FBgn0039801,FBtr0085722,294,0,
FBgn0039801,FBtr0306292,294,0,
FBgn0039804,FBtr0085708,295,0,
FBgn0039804,FBtr0335414,295,0,
FBgn0039808,FBtr0344715,296,0,
FBgn0039808,FBtr0344716,296,0,
FBgn0039808,FBtr0346757,296,0,
FBgn0039808,FBtr0346758,296,0,
FBgn0039816,FBtr0085741,297,0,
FBgn0039816,FBtr0334547,297,0,
FBgn0039821,FBtr0085737,298,0,
FBgn0039821,FBtr0309194,298,0,
FBgn0039821,FBtr0309195,298,0,
FBgn0039830,FBtr0085772,299,0,
FBgn0039830,FBtr0085773,299,0,
FBgn0039830,FBtr0305121,299,0,
FBgn0039830,FBtr0085774,300,0,
FBgn0039830,FBtr0306237,300,0,
FBgn0039831,FBtr0335408,301,0,
FBgn0039831,FBtr0335409,301,0,
FBgn0039840,FBtr0085766,302,0,
FBgn0039840,FBtr0347502,302,0,
FBgn0039846,FBtr0085812,303,0,
FBgn0039846,FBtr0334553,303,0,
FBgn0039851,FBtr0085790,304,0,
FBgn0039851,FBtr0346230,304,0,
FBgn0039852,FBtr0300875,305,0,
FBgn0039852,FBtr0300876,305,0,
FBgn0039856,FBtr0085798,306,0,
FBgn0039856,FBtr0344003,306,0,
FBgn0039858,FBtr0085800,307,0,
FBgn0039858,FBtr0085802,307,0,
FBgn0039858,FBtr0333328,307,0,
FBgn0039862,FBtr0085821,308,0,
FBgn0039862,FBtr0330107,308,0,
FBgn0039872,FBtr0300915,309,0,
FBgn0039872,FBtr0339190,309,0,
FBgn0039875,FBtr0085842,310,0,
FBgn0039875,FBtr0330113,310,0,
FBgn0039876,FBtr0085857,311,0,
FBgn0039876,FBtr0330114,311,0,
FBgn0039877,FBtr0085856,312,0,
FBgn0039877,FBtr0307551,312,0,
FBgn0039881,FBtr0305131,313,0,
FBgn0039881,FBtr0344004,313,0,
FBgn0039883,FBtr0302181,314,0,
FBgn0039883,FBtr0343538,314,0,
FBgn0039883,FBtr0343539,314,0,
FBgn0039883,FBtr0304595,315,0,
FBgn0039883,FBtr0309829,315,0,
FBgn0039886,FBtr0085871,316,0,
FBgn0039886,FBtr0344271,316,0,
FBgn0039887,FBtr0085873,317,0,
FBgn0039887,FBtr0344005,317,0,
FBgn0039889,FBtr0089153,318,0,
FBgn0039889,FBtr0308248,318,0,
FBgn0039889,FBtr0333677,318,0,
FBgn0039890,FBtr0089147,319,0,
FBgn0039890,FBtr0089148,319,0,
FBgn0039897,FBtr0300796,320,0,
FBgn0039897,FBtr0300798,320,0,
FBgn0039897,FBtr0333671,320,0,
FBgn0039900,FBtr0089137,321,0,
FBgn0039900,FBtr0343990,321,0,
FBgn0039902,FBtr0089133,322,1,FBtr0333681
FBgn0039902,FBtr0340652,322,1,FBtr0333681
FBgn0039902,FBtr0340653,322,0,
FBgn0039902,FBtr0333681,322,1,FBtr0089133|FBtr0340652
FBgn0039904,FBtr0089125,323,0,
FBgn0039904,FBtr0089126,323,0,
FBgn0039904,FBtr0334479,323,0,
FBgn0039904,FBtr0345284,323,0,
FBgn0039911,FBtr0089079,324,0,
FBgn0039911,FBtr0089080,324,0,
FBgn0039915,FBtr0089971,325,0,
FBgn0039915,FBtr0089972,325,0,
FBgn0039916,FBtr0110906,326,0,
FBgn0039916,FBtr0344874,326,0,
FBgn0039924,FBtr0100543,327,0,
FBgn0039924,FBtr0100544,327,0,
FBgn0039927,FBtr0089195,328,0,
FBgn0039927,FBtr0333701,328,0,
FBgn0039928,FBtr0089207,329,0,
FBgn0039928,FBtr0333700,329,0,
FBgn0039928,FBtr0089208,330,0,
FBgn0039928,FBtr0345193,330,0,
FBgn0039929,FBtr0344705,331,0,
FBgn0039929,FBtr0344706,331,0,
FBgn0039936,FBtr0300882,332,0,
FBgn0039936,FBtr0300884,332,0,
FBgn0039936,FBtr0300885,332,0,
FBgn0039941,FBtr0300806,333,0,
FBgn0039941,FBtr0300807,333,0,
FBgn0039942,FBtr0113727,334,0,
FBgn0039942,FBtr0309316,334,0,
FBgn0039944,FBtr0113723,335,0,
FBgn0039944,FBtr0344446,335,0,
FBgn0039944,FBtr0113724,336,0,
FBgn0039944,FBtr0113725,336,0,
FBgn0039944,FBtr0113726,336,0,
FBgn0039944,FBtr0300041,336,0,
FBgn0039944,FBtr0343932,336,0,
FBgn0039945,FBtr0113717,337,0,
FBgn0039945,FBtr0302542,337,0,
FBgn0039955,FBtr0113989,338,0,
FBgn0039955,FBtr0113990,338,0,
FBgn0039955,FBtr0344573,338,0,
FBgn0039958,FBtr0113704,339,0,
FBgn0039958,FBtr0113705,339,0,
FBgn0039958,FBtr0344847,339,0,
FBgn0039965,FBtr0111192,340,0,
FBgn0039965,FBtr0344110,340,0,
FBgn0039994,FBtr0111287,341,0,
FBgn0039994,FBtr0302385,341,0,
FBgn0040005,FBtr0111291,342,0,
FBgn0040005,FBtr0334995,342,0,
FBgn0040005,FBtr0334996,342,0,
FBgn0040007,FBtr0111120,343,0,
FBgn0040007,FBtr0334985,343,0,
FBgn0040009,FBtr0302386,344,0,
FBgn0040009,FBtr0344794,344,0,
FBgn0040010,FBtr0332630,345,0,
FBgn0040010,FBtr0332631,345,0,
FBgn0040010,FBtr0332632,345,0,
FBgn0040022,FBtr0113869,346,1,FBtr0302246
FBgn0040022,FBtr0113870,346,0,
FBgn0040022,FBtr0113871,346,0,
FBgn0040022,FBtr0302244,346,1,FBtr0302246
FBgn0040022,FBtr0302248,346,1,FBtr0302246
FBgn0040022,FBtr0302246,346,1,FBtr0302244|FBtr0302248|FBtr0113869
FBgn0040028,FBtr0070056,347,0,
FBgn0040028,FBtr0345920,347,0,
FBgn0040066,FBtr0070438,348,0,
FBgn0040066,FBtr0308566,348,0,
FBgn0040068,FBtr0074677,349,0,
FBgn0040068,FBtr0074678,349,0,
FBgn0040075,FBtr0074988,350,0,
FBgn0040075,FBtr0331852,350,0,
FBgn0040087,FBtr0071089,351,0,
FBgn0040087,FBtr0340162,351,0,
FBgn0040089,FBtr0074812,352,0,
FBgn0040089,FBtr0301703,352,0,
FBgn0040089,FBtr0339436,352,0,
FBgn0040091,FBtr0071934,353,0,
FBgn0040091,FBtr0345505,353,0,
FBgn0040099,FBtr0308065,354,0,
FBgn0040099,FBtr0343418,354,0,
FBgn0040153,FBtr0073927,355,0,
FBgn0040153,FBtr0333429,355,0,
FBgn0040206,FBtr0085877,356,0,
FBgn0040206,FBtr0305268,356,0,
FBgn0040207,FBtr0074247,357,0,
FBgn0040207,FBtr0340443,357,0,
FBgn0040208,FBtr0078827,358,0,
FBgn0040208,FBtr0334909,358,0,
FBgn0040212,FBtr0084897,359,0,
FBgn0040212,FBtr0330375,359,0,
FBgn0040232,FBtr0332202,360,0,
FBgn0040232,FBtr0332204,360,0,
FBgn0040232,FBtr0332203,361,0,
FBgn0040232,FBtr0332205,361,0,
FBgn0040236,FBtr0071326,362,0,
FBgn0040236,FBtr0343368,362,0,
FBgn0040238,FBtr0082183,363,0,
FBgn0040238,FBtr0114590,363,0,
FBgn0040238,FBtr0306023,364,0,
FBgn0040238,FBtr0337020,364,0,
FBgn0040251,FBtr0082378,365,0,
FBgn0040251,FBtr0346101,365,0,
FBgn0040252,FBtr0082340,366,0,
FBgn0040252,FBtr0335217,366,0,
FBgn0040260,FBtr0080911,367,0,
FBgn0040260,FBtr0080912,367,0,
FBgn0040262,FBtr0080909,368,0,
FBgn0040262,FBtr0331620,368,0,
FBgn0040281,FBtr0072626,369,0,
FBgn0040281,FBtr0072627,369,0,
FBgn0040285,FBtr0074079,370,0,
FBgn0040285,FBtr0332592,370,0,
FBgn0040296,FBtr0299779,371,0,
FBgn0040296,FBtr0309062,371,0,
FBgn0040297,FBtr0081467,372,0,
FBgn0040297,FBtr0299912,372,0,
FBgn0040297,FBtr0299910,373,0,
FBgn0040297,FBtr0334173,373,0,
FBgn0040305,FBtr0076459,374,0,
FBgn0040305,FBtr0113323,374,0,
FBgn0040305,FBtr0113322,375,0,
FBgn0040305,FBtr0344237,375,0,
FBgn0040308,FBtr0072983,376,0,
FBgn0040308,FBtr0332112,376,0,
FBgn0040309,FBtr0073763,377,0,
FBgn0040309,FBtr0339700,377,0,
FBgn0040309,FBtr0073764,378,0,
FBgn0040309,FBtr0339699,378,0,
FBgn0040322,FBtr0075094,379,0,
FBgn0040322,FBtr0075096,379,0,
FBgn0040324,FBtr0089075,380,0,
FBgn0040324,FBtr0089076,380,0,
FBgn0040324,FBtr0089077,380,0,
FBgn0040334,FBtr0070445,381,0,
FBgn0040334,FBtr0307159,381,0,
FBgn0040340,FBtr0070167,382,0,
FBgn0040340,FBtr0070168,382,0,
FBgn0040340,FBtr0307182,382,0,
FBgn0040343,FBtr0070195,383,0,
FBgn0040343,FBtr0310459,383,0,
FBgn0040344,FBtr0331303,384,0,
FBgn0040344,FBtr0343361,384,0,
FBgn0040350,FBtr0070185,385,0,
FBgn0040350,FBtr0342734,385,0,
FBgn0040354,FBtr0070565,386,0,
FBgn0040354,FBtr0332495,386,0,
FBgn0040359,FBtr0070201,387,0,
FBgn0040359,FBtr0345506,387,0,
FBgn0040362,FBtr0070198,388,0,
FBgn0040362,FBtr0342727,388,0,
FBgn0040364,FBtr0070197,389,0,
FBgn0040364,FBtr0345513,389,0,
FBgn0040366,FBtr0070250,390,0,
FBgn0040366,FBtr0345522,390,0,
FBgn0040367,FBtr0070205,391,0,
FBgn0040367,FBtr0342728,391,0,
FBgn0040370,FBtr0070103,392,0,
FBgn0040370,FBtr0300326,392,0,
FBgn0040376,FBtr0070437,393,0,
FBgn0040376,FBtr0302448,393,0,
FBgn0040377,FBtr0339401,394,0,
FBgn0040377,FBtr0345706,394,0,
FBgn0040382,FBtr0070135,395,0,
FBgn0040382,FBtr0070136,395,0,
FBgn0040384,FBtr0070491,396,0,
FBgn0040384,FBtr0070492,396,0,
FBgn0040384,FBtr0070493,396,0,
FBgn0040388,FBtr0070457,397,0,
FBgn0040388,FBtr0303886,397,0,
FBgn0040388,FBtr0303887,397,0,
FBgn0040392,FBtr0070407,398,0,
FBgn0040392,FBtr0308937,398,0,
FBgn0040395,FBtr0070376,399,0,
FBgn0040395,FBtr0333754,399,0,
FBgn0040396,FBtr0070508,400,0,
FBgn0040396,FBtr0343600,400,0,
FBgn0040397,FBtr0070181,401,0,
FBgn0040397,FBtr0331339,401,0,
FBgn0040467,FBtr0071302,402,0,
FBgn0040467,FBtr0333472,402,0,
FBgn0040496,FBtr0080105,403,0,
FBgn0040496,FBtr0336846,403,0,
FBgn0040503,FBtr0088135,404,0,
FBgn0040503,FBtr0331386,404,0,
FBgn0040507,FBtr0072874,405,0,
FBgn0040507,FBtr0332662,405,0,
FBgn0040510,FBtr0080415,406,0,
FBgn0040510,FBtr0305490,406,0,
FBgn0040510,FBtr0305491,406,0,
FBgn0040510,FBtr0333225,406,0,
FBgn0040510,FBtr0344132,406,0,
FBgn0040512,FBtr0075351,407,0,
FBgn0040512,FBtr0075352,407,0,
FBgn0040513,FBtr0089002,408,0,
FBgn0040513,FBtr0336926,408,0,
FBgn0040519,FBtr0085944,409,0,
FBgn0040519,FBtr0306060,409,0,
FBgn0040524,FBtr0081821,410,0,
FBgn0040524,FBtr0335231,410,0,
FBgn0040524,FBtr0308077,411,0,
FBgn0040524,FBtr0308078,411,0,
FBgn0040531,FBtr0112769,412,0,
FBgn0040531,FBtr0339331,412,0,
FBgn0040532,FBtr0081920,413,0,
FBgn0040532,FBtr0445733,413,0,
FBgn0040551,FBtr0082735,414,0,
FBgn0040551,FBtr0335222,414,0,
FBgn0040554,FBtr0309274,415,0,
FBgn0040554,FBtr0346963,415,0,
FBgn0040565,FBtr0300628,416,0,
FBgn0040565,FBtr0347219,416,0,
FBgn0040571,FBtr0083838,417,0,
FBgn0040571,FBtr0300810,417,0,
FBgn0040582,FBtr0084180,418,0,
FBgn0040582,FBtr0335196,418,0,
FBgn0040582,FBtr0347257,418,0,
FBgn0040588,FBtr0084316,419,0,
FBgn0040588,FBtr0346733,419,0,
FBgn0040600,FBtr0084693,420,0,
FBgn0040600,FBtr0339253,420,0,
FBgn0040601,FBtr0306798,421,0,
FBgn0040601,FBtr0310462,421,0,
FBgn0040601,FBtr0334572,421,0,
FBgn0040601,FBtr0334573,421,0,
FBgn0040606,FBtr0302899,422,0,
FBgn0040606,FBtr0309031,422,0,
FBgn0040609,FBtr0085172,423,0,
FBgn0040609,FBtr0347561,423,0,
FBgn0040628,FBtr0305335,424,0,
FBgn0040628,FBtr0344064,424,0,
FBgn0040628,FBtr0344065,424,0,
FBgn0040634,FBtr0078246,425,0,
FBgn0040634,FBtr0345810,425,0,
FBgn0040636,FBtr0078263,426,0,
FBgn0040636,FBtr0331527,426,0,
FBgn0040653,FBtr0071559,427,0,
FBgn0040653,FBtr0345819,427,0,
FBgn0040658,FBtr0100554,428,0,
FBgn0040658,FBtr0343011,428,0,
FBgn0040660,FBtr0072033,429,0,
FBgn0040660,FBtr0072034,429,0,
FBgn0040666,FBtr0072437,430,0,
FBgn0040666,FBtr0310371,430,0,
FBgn0040670,FBtr0081562,431,0,
FBgn0040670,FBtr0344948,431,0,
FBgn0040674,FBtr0086210,432,0,
FBgn0040674,FBtr0336662,432,0,
FBgn0040682,FBtr0305000,433,0,
FBgn0040682,FBtr0334908,433,0,
FBgn0040682,FBtr0346146,433,0,
FBgn0040694,FBtr0073140,434,0,
FBgn0040694,FBtr0346813,434,0,
FBgn0040717,FBtr0077817,435,0,
FBgn0040717,FBtr0334759,435,0,
FBgn0040719,FBtr0077871,436,0,
FBgn0040719,FBtr0333008,436,0,
FBgn0040723,FBtr0077973,437,0,
FBgn0040723,FBtr0335382,437,0,
FBgn0040726,FBtr0086238,438,0,
FBgn0040726,FBtr0344877,438,0,
FBgn0040732,FBtr0086499,439,0,
FBgn0040732,FBtr0345818,439,0,
FBgn0040736,FBtr0086665,440,0,
FBgn0040736,FBtr0340328,440,0,
FBgn0040759,FBtr0112772,441,0,
FBgn0040759,FBtr0345490,441,0,
FBgn0040763,FBtr0088175,442,0,
FBgn0040763,FBtr0336733,442,0,
FBgn0040765,FBtr0088210,443,0,
FBgn0040765,FBtr0333066,443,0,
FBgn0040773,FBtr0088396,444,0,
FBgn0040773,FBtr0088397,444,0,
FBgn0040777,FBtr0088718,445,0,
FBgn0040777,FBtr0088719,445,0,
FBgn0040801,FBtr0075480,446,0,
FBgn0040801,FBtr0333563,446,0,
FBgn0040812,FBtr0075802,447,0,
FBgn0040812,FBtr0345696,447,0,
FBgn0040813,FBtr0075839,448,0,
FBgn0040813,FBtr0346389,448,0,
FBgn0040813,FBtr0346863,448,0,
FBgn0040823,FBtr0331536,449,0,
FBgn0040823,FBtr0344949,449,0,
FBgn0040827,FBtr0076530,450,0,
FBgn0040827,FBtr0340709,450,0,
FBgn0040832,FBtr0076699,451,0,
FBgn0040832,FBtr0307388,451,0,
FBgn0040859,FBtr0073626,452,0,
FBgn0040859,FBtr0073627,452,0,
FBgn0040859,FBtr0073628,452,0,
FBgn0040899,FBtr0070390,453,0,
FBgn0040899,FBtr0345607,453,0,
FBgn0040900,FBtr0290085,454,0,
FBgn0040900,FBtr0342764,454,0,
FBgn0040906,FBtr0070657,455,0,
FBgn0040906,FBtr0345707,455,0,
FBgn0040931,FBtr0071343,456,0,
FBgn0040931,FBtr0340342,456,0,
FBgn0040941,FBtr0300073,457,0,
FBgn0040941,FBtr0332897,457,0,
FBgn0040958,FBtr0079714,458,0,
FBgn0040958,FBtr0331993,458,0,
FBgn0040958,FBtr0331994,458,0,
FBgn0040964,FBtr0079763,459,0,
FBgn0040964,FBtr0303880,459,0,
FBgn0040968,FBtr0080274,460,0,
FBgn0040968,FBtr0344127,460,0,
FBgn0040984,FBtr0080835,461,0,
FBgn0040984,FBtr0337080,461,0,
FBgn0040985,FBtr0080959,462,0,
FBgn0040985,FBtr0345447,462,0,
FBgn0040992,FBtr0081122,463,0,
FBgn0040992,FBtr0343834,463,0,
FBgn0040992,FBtr0345442,463,0,
FBgn0040993,FBtr0081102,464,0,
FBgn0040993,FBtr0299685,464,0,
FBgn0040993,FBtr0345443,464,0,
FBgn0040996,FBtr0081351,465,0,
FBgn0040996,FBtr0339232,465,0,
FBgn0040996,FBtr0346419,465,0,
FBgn0041004,FBtr0111244,466,0,
FBgn0041004,FBtr0111246,466,0,
FBgn0041004,FBtr0111245,467,0,
FBgn0041004,FBtr0306550,467,0,
FBgn0041004,FBtr0111248,468,0,
FBgn0041004,FBtr0111249,468,0,
FBgn0041087,FBtr0088506,469,0,
FBgn0041087,FBtr0339380,469,0,
FBgn0041092,FBtr0303870,470,0,
FBgn0041092,FBtr0303872,470,0,
FBgn0041094,FBtr0076168,471,0,
FBgn0041094,FBtr0339908,471,0,
FBgn0041096,FBtr0076055,472,0,
FBgn0041096,FBtr0076057,472,0,
FBgn0041096,FBtr0310009,472,0,
FBgn0041096,FBtr0076056,473,0,
FBgn0041096,FBtr0334109,473,0,
FBgn0041096,FBtr0310010,474,0,
FBgn0041096,FBtr0334110,474,0,
FBgn0041097,FBtr0077921,475,0,
FBgn0041097,FBtr0335384,475,0,
FBgn0041105,FBtr0082177,476,0,
FBgn0041105,FBtr0330083,476,0,
FBgn0041111,FBtr0332458,477,0,
FBgn0041111,FBtr0452101,477,0,
FBgn0041150,FBtr0077395,478,0,
FBgn0041150,FBtr0077398,478,0,
FBgn0041150,FBtr0077399,478,0,
FBgn0041150,FBtr0077400,478,0,
FBgn0041150,FBtr0336833,478,0,
FBgn0041150,FBtr0336834,478,0,
FBgn0041150,FBtr0077396,479,0,
FBgn0041150,FBtr0345631,479,0,
FBgn0041164,FBtr0100641,480,0,
FBgn0041164,FBtr0309841,480,0,
FBgn0041174,FBtr0088115,481,0,
FBgn0041174,FBtr0332420,481,0,
FBgn0041180,FBtr0081254,482,0,
FBgn0041180,FBtr0331329,482,0,
FBgn0041180,FBtr0331328,483,0,
FBgn0041180,FBtr0331330,483,0,
FBgn0041184,FBtr0081040,484,0,
FBgn0041184,FBtr0329927,484,0,
FBgn0041184,FBtr0329928,484,0,
FBgn0041205,FBtr0072428,485,0,
FBgn0041205,FBtr0305672,485,0,
FBgn0041210,FBtr0301298,486,0,
FBgn0041210,FBtr0333331,486,0,
FBgn0041210,FBtr0333333,487,0,
FBgn0041210,FBtr0333334,487,0,
FBgn0041224,FBtr0085081,488,0,
FBgn0041224,FBtr0345260,488,0,
FBgn0041243,FBtr0110820,489,0,
FBgn0041243,FBtr0344883,489,0,
FBgn0041250,FBtr0078006,490,0,
FBgn0041250,FBtr0331651,490,0,
FBgn0041342,FBtr0072738,491,0,
FBgn0041342,FBtr0345365,491,0,
FBgn0041581,FBtr0087438,492,0,
FBgn0041581,FBtr0300942,492,0,
FBgn0041582,FBtr0072281,493,0,
FBgn0041582,FBtr0343438,493,0,
FBgn0041585,FBtr0086797,494,0,
FBgn0041585,FBtr0336699,494,0,
FBgn0041604,FBtr0075679,495,0,
FBgn0041604,FBtr0333032,495,0,
FBgn0041605,FBtr0078898,496,0,
FBgn0041605,FBtr0078899,496,0,
FBgn0041605,FBtr0301769,496,0,
FBgn0041605,FBtr0078900,497,0,
FBgn0041605,FBtr0113338,497,0,
FBgn0041605,FBtr0113340,497,0,
FBgn0041605,FBtr0301770,497,0,
FBgn0041605,FBtr0100500,498,0,
FBgn0041605,FBtr0113337,498,0,
FBgn0041630,FBtr0073237,499,0,
FBgn0041630,FBtr0300774,499,0,
FBgn0041702,FBtr0086600,500,0,
FBgn0041702,FBtr0331978,500,0,
FBgn0041706,FBtr0072251,501,0,
FBgn0041706,FBtr0305505,501,0,
FBgn0041707,FBtr0078789,502,0,
FBgn0041707,FBtr0301640,502,0,
FBgn0041710,FBtr0082723,503,0,
FBgn0041710,FBtr0331426,503,0,
FBgn0041710,FBtr0331427,503,0,
FBgn0041713,FBtr0080699,504,0,
FBgn0041713,FBtr0345641,504,0,
FBgn0041775,FBtr0075959,505,0,
FBgn0041775,FBtr0332635,505,0,
FBgn0041775,FBtr0332636,505,0,
FBgn0041775,FBtr0332637,505,0,
FBgn0041775,FBtr0332638,505,0,
FBgn0041775,FBtr0332639,505,0,
FBgn0041775,FBtr0332640,505,0,
FBgn0041775,FBtr0332641,505,0,
FBgn0041775,FBtr0332642,505,0,
FBgn0041781,FBtr0080148,506,0,
FBgn0041781,FBtr0329950,506,0,
FBgn0041781,FBtr0305255,507,0,
FBgn0041781,FBtr0340223,507,0,
FBgn0041789,FBtr0081211,508,0,
FBgn0041789,FBtr0100449,508,0,
FBgn0041789,FBtr0081213,509,0,
FBgn0041789,FBtr0334167,509,0,
FBgn0042094,FBtr0082330,510,0,
FBgn0042094,FBtr0082331,510,0,
FBgn0042094,FBtr0339378,510,0,
FBgn0042094,FBtr0339379,510,0,
FBgn0042111,FBtr0085122,511,0,
FBgn0042111,FBtr0085123,511,0,
FBgn0042118,FBtr0077022,512,0,
FBgn0042118,FBtr0333582,512,0,
FBgn0042119,FBtr0077060,513,0,
FBgn0042119,FBtr0346074,513,0,
FBgn0042132,FBtr0074810,514,0,
FBgn0042132,FBtr0074811,514,0,
FBgn0042134,FBtr0075098,515,0,
FBgn0042134,FBtr0345806,515,0,
FBgn0042135,FBtr0088935,516,0,
FBgn0042135,FBtr0330328,516,0,
FBgn0042135,FBtr0088937,517,0,
FBgn0042135,FBtr0330327,517,0,
FBgn0042138,FBtr0076103,518,0,
FBgn0042138,FBtr0076104,518,0,
FBgn0042138,FBtr0331544,519,0,
FBgn0042138,FBtr0331545,519,0,
FBgn0042175,FBtr0081364,520,0,
FBgn0042175,FBtr0332971,520,0,
FBgn0042177,FBtr0075313,521,0,
FBgn0042177,FBtr0331559,521,0,
FBgn0042178,FBtr0331558,522,0,
FBgn0042178,FBtr0345368,522,0,
FBgn0042179,FBtr0073204,523,0,
FBgn0042179,FBtr0332979,523,0,
FBgn0042180,FBtr0071688,524,0,
FBgn0042180,FBtr0345664,524,0,
FBgn0042185,FBtr0076970,525,0,
FBgn0042185,FBtr0076971,525,0,
FBgn0042185,FBtr0076973,525,0,
FBgn0042185,FBtr0344294,525,0,
FBgn0042185,FBtr0076972,526,0,
FBgn0042185,FBtr0076974,526,0,
FBgn0042186,FBtr0077805,527,0,
FBgn0042186,FBtr0335163,527,0,
FBgn0042189,FBtr0079380,528,0,
FBgn0042189,FBtr0344141,528,0,
FBgn0042206,FBtr0082609,529,0,
FBgn0042206,FBtr0344264,529,0,
FBgn0042213,FBtr0085459,530,0,
FBgn0042213,FBtr0339716,530,0,
FBgn0042627,FBtr0077657,531,0,
FBgn0042627,FBtr0335386,531,0,
FBgn0042630,FBtr0075747,532,0,
FBgn0042630,FBtr0330115,532,0,
FBgn0042630,FBtr0330116,532,0,
FBgn0042693,FBtr0083552,533,0,
FBgn0042693,FBtr0083553,533,0,
FBgn0042693,FBtr0305032,534,0,
FBgn0042693,FBtr0305033,534,0,
FBgn0042696,FBtr0089141,535,0,
FBgn0042696,FBtr0333678,535,0,
FBgn0042712,FBtr0072866,536,0,
FBgn0042712,FBtr0345807,536,0,
FBgn0043001,FBtr0073642,537,0,
FBgn0043001,FBtr0339625,537,0,
FBgn0043025,FBtr0110846,538,0,
FBgn0043025,FBtr0110847,538,0,
FBgn0043069,FBtr0083367,539,0,
FBgn0043069,FBtr0337059,539,0,
FBgn0043070,FBtr0089707,540,0,
FBgn0043070,FBtr0089709,540,0,
FBgn0043364,FBtr0078083,541,0,
FBgn0043364,FBtr0310030,541,0,
FBgn0043455,FBtr0084535,542,0,
FBgn0043455,FBtr0321261,542,0,
FBgn0043456,FBtr0079930,543,0,
FBgn0043456,FBtr0303902,543,0,
FBgn0043456,FBtr0343740,543,0,
FBgn0043534,FBtr0086293,544,0,
FBgn0043534,FBtr0342691,544,0,
FBgn0043539,FBtr0100503,545,0,
FBgn0043539,FBtr0334760,545,0,
FBgn0043550,FBtr0075751,546,0,
FBgn0043550,FBtr0333019,546,0,
FBgn0043577,FBtr0075320,547,0,
FBgn0043577,FBtr0333627,547,0,
FBgn0043799,FBtr0084711,548,0,
FBgn0043799,FBtr0303480,548,0,
FBgn0043825,FBtr0300805,549,0,
FBgn0043825,FBtr0339130,549,0,
FBgn0043841,FBtr0080389,550,0,
FBgn0043841,FBtr0334761,550,0,
FBgn0043841,FBtr0100125,551,0,
FBgn0043841,FBtr0305263,551,0,
FBgn0043884,FBtr0084562,552,0,
FBgn0043884,FBtr0084563,552,0,
FBgn0043884,FBtr0334943,552,0,
FBgn0044030,FBtr0074785,553,0,
FBgn0044030,FBtr0346015,553,0,
FBgn0044047,FBtr0303997,554,0,
FBgn0044047,FBtr0333731,554,0,
FBgn0044323,FBtr0079536,555,0,
FBgn0044323,FBtr0079537,555,1,FBtr0079539
FBgn0044323,FBtr0079538,555,0,
FBgn0044323,FBtr0079539,555,1,FBtr0079537|FBtr0333096
FBgn0044323,FBtr0333096,555,1,FBtr0079539
FBgn0044324,FBtr0078568,556,0,
FBgn0044324,FBtr0078569,556,0,
FBgn0044324,FBtr0346095,556,0,
FBgn0044328,FBtr0347598,557,0,
FBgn0044328,FBtr0347599,557,0,
FBgn0044419,FBtr0299940,558,0,
FBgn0044419,FBtr0445398,558,0,
FBgn0044452,FBtr0072970,559,0,
FBgn0044452,FBtr0333441,559,0,
FBgn0044511,FBtr0082764,560,0,
FBgn0044511,FBtr0335459,560,0,
FBgn0044826,FBtr0083312,561,0,
FBgn0044826,FBtr0305003,561,0,
FBgn0044826,FBtr0330047,561,0,
FBgn0045038,FBtr0079562,562,0,
FBgn0045038,FBtr0343420,562,0,
FBgn0045063,FBtr0087946,563,0,
FBgn0045063,FBtr0346633,563,0,
FBgn0045770,FBtr0334098,564,0,
FBgn0045770,FBtr0334099,564,0,
FBgn0045800,FBtr0086842,565,0,
FBgn0045800,FBtr0333558,565,0,
FBgn0045823,FBtr0076398,566,0,
FBgn0045823,FBtr0076400,566,0,
FBgn0045823,FBtr0076399,567,0,
FBgn0045823,FBtr0076401,567,0,
FBgn0045823,FBtr0330097,567,0,
FBgn0045827,FBtr0080802,568,0,
FBgn0045827,FBtr0332228,568,0,
FBgn0045827,FBtr0346121,568,0,
FBgn0045842,FBtr0080712,569,0,
FBgn0045842,FBtr0415452,569,0,
FBgn0045862,FBtr0085220,570,0,
FBgn0045862,FBtr0330085,570,0,
FBgn0046114,FBtr0084336,571,0,
FBgn0046114,FBtr0334605,571,0,
FBgn0046214,FBtr0084775,572,0,
FBgn0046214,FBtr0084777,572,0,
FBgn0046214,FBtr0113354,572,0,
FBgn0046222,FBtr0078713,573,0,
FBgn0046222,FBtr0078714,573,0,
FBgn0046225,FBtr0082393,574,0,
FBgn0046225,FBtr0339376,574,0,
FBgn0046247,FBtr0085159,575,0,
FBgn0046247,FBtr0085160,575,0,
FBgn0046247,FBtr0334729,575,0,
FBgn0046247,FBtr0085161,576,0,
FBgn0046247,FBtr0085162,576,0,
FBgn0046297,FBtr0308944,577,0,
FBgn0046297,FBtr0344884,577,0,
FBgn0046302,FBtr0081183,578,0,
FBgn0046302,FBtr0340320,578,0,
FBgn0046687,FBtr0070848,579,0,
FBgn0046687,FBtr0340222,579,0,
