gene_id,xscript_model_id,ERS_grp_num,ERS_grp_size,flag_nonolp_pair,nonolp_xscript_id
FBgn0039487,FBtr0345216,246,3,0,
FBgn0039487,FBtr0347412,246,3,0,
FBgn0039492,FBtr0113297,247,3,0,
FBgn0039492,FBtr0305050,247,3,0,
FBgn0039492,FBtr0339264,247,3,0,
FBgn0039494,FBtr0085111,248,2,0,
FBgn0039494,FBtr0085112,248,2,0,
FBgn0039504,FBtr0085157,249,2,0,
FBgn0039504,FBtr0334728,249,2,0,
FBgn0039507,FBtr0305973,250,2,0,
FBgn0039507,FBtr0305975,250,2,0,
FBgn0039519,FBtr0085183,251,2,0,
FBgn0039519,FBtr0339319,251,2,0,
FBgn0039528,FBtr0301390,252,2,0,
FBgn0039528,FBtr0335247,252,2,0,
FBgn0039530,FBtr0302590,253,3,0,
FBgn0039530,FBtr0335245,253,3,0,
FBgn0039530,FBtr0335246,253,3,0,
FBgn0039531,FBtr0085199,254,2,0,
FBgn0039531,FBtr0344340,254,2,0,
FBgn0039532,FBtr0085191,255,2,0,
FBgn0039532,FBtr0085192,255,2,0,
FBgn0039536,FBtr0330108,256,3,0,
FBgn0039536,FBtr0330109,256,3,0,
FBgn0039536,FBtr0330112,256,3,0,
FBgn0039536,FBtr0330110,257,2,0,
FBgn0039536,FBtr0330111,257,2,0,
FBgn0039543,FBtr0085238,258,4,0,
FBgn0039543,FBtr0085239,258,4,0,
FBgn0039543,FBtr0085240,258,4,0,
FBgn0039543,FBtr0452076,258,4,0,
FBgn0039559,FBtr0085267,259,2,0,
FBgn0039559,FBtr0335014,259,2,0,
FBgn0039560,FBtr0085252,260,4,1,FBtr0335012|FBtr0335013
FBgn0039560,FBtr0301143,260,4,0,
FBgn0039560,FBtr0335012,260,4,1,FBtr0085252
FBgn0039560,FBtr0335013,260,4,1,FBtr0085252
FBgn0039581,FBtr0085286,261,3,0,
FBgn0039581,FBtr0085287,261,3,0,
FBgn0039581,FBtr0300346,261,3,0,
FBgn0039584,FBtr0085289,262,2,0,
FBgn0039584,FBtr0333336,262,2,0,
FBgn0039594,FBtr0085309,263,3,0,
FBgn0039594,FBtr0303343,263,3,0,
FBgn0039594,FBtr0305088,263,3,0,
FBgn0039595,FBtr0085316,264,2,0,
FBgn0039595,FBtr0336790,264,2,0,
FBgn0039600,FBtr0085322,265,4,0,
FBgn0039600,FBtr0085323,265,4,0,
FBgn0039600,FBtr0085325,265,4,0,
FBgn0039600,FBtr0113301,265,4,0,
FBgn0039602,FBtr0085326,266,2,0,
FBgn0039602,FBtr0336764,266,2,0,
FBgn0039622,FBtr0085344,267,3,0,
FBgn0039622,FBtr0302515,267,3,0,
FBgn0039622,FBtr0302516,267,3,0,
FBgn0039630,FBtr0085363,268,2,0,
FBgn0039630,FBtr0346138,268,2,0,
FBgn0039633,FBtr0085365,269,2,0,
FBgn0039633,FBtr0330299,269,2,0,
FBgn0039635,FBtr0085367,270,2,0,
FBgn0039635,FBtr0085368,270,2,0,
FBgn0039637,FBtr0085371,271,3,0,
FBgn0039637,FBtr0085372,271,3,0,
FBgn0039637,FBtr0085373,271,3,0,
FBgn0039642,FBtr0085411,272,2,0,
FBgn0039642,FBtr0335407,272,2,0,
FBgn0039644,FBtr0085386,273,2,0,
FBgn0039644,FBtr0085387,273,2,0,
FBgn0039647,FBtr0113303,274,2,0,
FBgn0039647,FBtr0334533,274,2,0,
FBgn0039647,FBtr0113304,275,2,0,
FBgn0039647,FBtr0334534,275,2,0,
FBgn0039664,FBtr0085425,276,2,0,
FBgn0039664,FBtr0303455,276,2,0,
FBgn0039665,FBtr0085433,277,2,0,
FBgn0039665,FBtr0085434,277,2,0,
FBgn0039667,FBtr0085427,278,2,0,
FBgn0039667,FBtr0333187,278,2,0,
FBgn0039668,FBtr0085429,279,4,0,
FBgn0039668,FBtr0085430,279,4,0,
FBgn0039668,FBtr0085432,279,4,0,
FBgn0039668,FBtr0333188,279,4,0,
FBgn0039671,FBtr0085471,280,2,0,
FBgn0039671,FBtr0339895,280,2,0,
FBgn0039673,FBtr0330294,281,2,0,
FBgn0039673,FBtr0330295,281,2,0,
FBgn0039675,FBtr0085448,282,2,0,
FBgn0039675,FBtr0332440,282,2,0,
FBgn0039676,FBtr0085466,283,3,0,
FBgn0039676,FBtr0332442,283,3,0,
FBgn0039676,FBtr0332443,283,3,0,
FBgn0039678,FBtr0085450,284,2,0,
FBgn0039678,FBtr0339147,284,2,0,
FBgn0039688,FBtr0085460,285,2,0,
FBgn0039688,FBtr0339717,285,2,0,
FBgn0039690,FBtr0085474,286,3,0,
FBgn0039690,FBtr0310267,286,3,0,
FBgn0039690,FBtr0330296,286,3,0,
FBgn0039690,FBtr0085475,287,3,0,
FBgn0039690,FBtr0306104,287,3,0,
FBgn0039690,FBtr0333821,287,3,0,
FBgn0039704,FBtr0085485,288,2,0,
FBgn0039704,FBtr0085486,288,2,0,
FBgn0039705,FBtr0085528,289,2,0,
FBgn0039705,FBtr0339144,289,2,0,
FBgn0039707,FBtr0301746,290,2,0,
FBgn0039707,FBtr0339143,290,2,0,
FBgn0039711,FBtr0089927,291,2,0,
FBgn0039711,FBtr0303035,291,2,0,
FBgn0039712,FBtr0085523,292,2,0,
FBgn0039712,FBtr0335005,292,2,0,
FBgn0039713,FBtr0085489,293,3,0,
FBgn0039713,FBtr0310274,293,3,0,
FBgn0039713,FBtr0346158,293,3,0,
FBgn0039714,FBtr0089925,294,3,0,
FBgn0039714,FBtr0303033,294,3,0,
FBgn0039714,FBtr0303034,294,3,0,
FBgn0039723,FBtr0085503,295,2,0,
FBgn0039723,FBtr0331355,295,2,0,
FBgn0039730,FBtr0085608,296,2,0,
FBgn0039730,FBtr0334707,296,2,0,
FBgn0039733,FBtr0085547,297,3,0,
FBgn0039733,FBtr0085548,297,3,0,
FBgn0039733,FBtr0085549,297,3,0,
FBgn0039735,FBtr0085606,298,2,0,
FBgn0039735,FBtr0113308,298,2,0,
FBgn0039737,FBtr0085603,299,2,0,
FBgn0039737,FBtr0334706,299,2,0,
FBgn0039741,FBtr0085559,300,2,0,
FBgn0039741,FBtr0085560,300,2,0,
FBgn0039743,FBtr0085561,301,2,0,
FBgn0039743,FBtr0310420,301,2,0,
FBgn0039747,FBtr0085581,302,2,0,
FBgn0039747,FBtr0334658,302,2,0,
FBgn0039748,FBtr0085567,303,2,0,
FBgn0039748,FBtr0347342,303,2,0,
FBgn0039749,FBtr0302562,304,2,0,
FBgn0039749,FBtr0452163,304,2,0,
FBgn0039751,FBtr0085574,305,2,0,
FBgn0039751,FBtr0339185,305,2,0,
FBgn0039752,FBtr0085568,306,3,0,
FBgn0039752,FBtr0085569,306,3,0,
FBgn0039752,FBtr0339182,306,3,0,
FBgn0039754,FBtr0085573,307,2,0,
FBgn0039754,FBtr0346162,307,2,0,
FBgn0039757,FBtr0089422,308,4,1,FBtr0339183
FBgn0039757,FBtr0089423,308,4,0,
FBgn0039757,FBtr0089425,308,4,1,FBtr0339183
FBgn0039757,FBtr0339183,308,4,1,FBtr0089425|FBtr0089422
FBgn0039759,FBtr0085638,309,2,0,
FBgn0039759,FBtr0345122,309,2,0,
FBgn0039760,FBtr0345230,310,2,0,
FBgn0039760,FBtr0345231,310,2,0,
FBgn0039764,FBtr0085629,311,2,0,
FBgn0039764,FBtr0346511,311,2,0,
FBgn0039767,FBtr0085627,312,2,0,
FBgn0039767,FBtr0339142,312,2,0,
FBgn0039770,FBtr0113310,313,2,0,
FBgn0039770,FBtr0339141,313,2,0,
FBgn0039773,FBtr0085691,314,2,0,
FBgn0039773,FBtr0331358,314,2,0,
FBgn0039774,FBtr0085646,315,3,0,
FBgn0039774,FBtr0085647,315,3,0,
FBgn0039774,FBtr0085648,315,3,0,
FBgn0039782,FBtr0085655,316,3,0,
FBgn0039782,FBtr0110859,316,3,0,
FBgn0039782,FBtr0345121,316,3,0,
FBgn0039787,FBtr0085664,317,3,0,
FBgn0039787,FBtr0336448,317,3,0,
FBgn0039787,FBtr0336449,317,3,0,
FBgn0039790,FBtr0085673,318,3,0,
FBgn0039790,FBtr0085674,318,3,1,FBtr0302605
FBgn0039790,FBtr0302605,318,3,1,FBtr0085674
FBgn0039790,FBtr0085675,319,5,1,FBtr0302608
FBgn0039790,FBtr0302313,319,5,0,
FBgn0039790,FBtr0335443,319,5,0,
FBgn0039790,FBtr0335444,319,5,0,
FBgn0039790,FBtr0302608,319,5,1,FBtr0085675
FBgn0039790,FBtr0085676,320,5,0,
FBgn0039790,FBtr0085677,320,5,0,
FBgn0039790,FBtr0302609,320,5,0,
FBgn0039790,FBtr0302610,320,5,0,
FBgn0039790,FBtr0335445,320,5,0,
FBgn0039792,FBtr0085672,321,2,0,
FBgn0039792,FBtr0335441,321,2,0,
FBgn0039796,FBtr0085728,322,2,0,
FBgn0039796,FBtr0335455,322,2,0,
FBgn0039797,FBtr0085699,323,2,0,
FBgn0039797,FBtr0339513,323,2,0,
FBgn0039798,FBtr0335451,324,2,0,
FBgn0039798,FBtr0335452,324,2,0,
FBgn0039799,FBtr0085700,325,2,0,
FBgn0039799,FBtr0346147,325,2,0,
FBgn0039800,FBtr0085723,326,2,0,
FBgn0039800,FBtr0306293,326,2,0,
FBgn0039801,FBtr0085721,327,3,0,
FBgn0039801,FBtr0085722,327,3,0,
FBgn0039801,FBtr0306292,327,3,0,
FBgn0039804,FBtr0085708,328,2,0,
FBgn0039804,FBtr0335414,328,2,0,
FBgn0039808,FBtr0344715,329,4,0,
FBgn0039808,FBtr0344716,329,4,0,
FBgn0039808,FBtr0346757,329,4,0,
FBgn0039808,FBtr0346758,329,4,0,
FBgn0039816,FBtr0085741,330,2,0,
FBgn0039816,FBtr0334547,330,2,0,
FBgn0039821,FBtr0085737,331,3,0,
FBgn0039821,FBtr0309194,331,3,0,
FBgn0039821,FBtr0309195,331,3,0,
FBgn0039830,FBtr0085772,332,3,0,
FBgn0039830,FBtr0085773,332,3,0,
FBgn0039830,FBtr0305121,332,3,0,
FBgn0039830,FBtr0085774,333,2,0,
FBgn0039830,FBtr0306237,333,2,0,
FBgn0039831,FBtr0335408,334,2,0,
FBgn0039831,FBtr0335409,334,2,0,
FBgn0039840,FBtr0085766,335,2,0,
FBgn0039840,FBtr0347502,335,2,0,
FBgn0039846,FBtr0085812,336,2,0,
FBgn0039846,FBtr0334553,336,2,0,
FBgn0039851,FBtr0085790,337,2,0,
FBgn0039851,FBtr0346230,337,2,0,
FBgn0039852,FBtr0300875,338,2,0,
FBgn0039852,FBtr0300876,338,2,0,
FBgn0039856,FBtr0085798,339,2,0,
FBgn0039856,FBtr0344003,339,2,0,
FBgn0039857,FBtr0085804,340,2,0,
FBgn0039857,FBtr0085805,340,2,0,
FBgn0039858,FBtr0085800,341,3,0,
FBgn0039858,FBtr0085802,341,3,0,
FBgn0039858,FBtr0333328,341,3,0,
FBgn0039862,FBtr0085821,342,2,0,
FBgn0039862,FBtr0330107,342,2,0,
FBgn0039863,FBtr0085823,343,2,0,
FBgn0039863,FBtr0085824,343,2,0,
FBgn0039872,FBtr0300915,344,2,0,
FBgn0039872,FBtr0339190,344,2,0,
FBgn0039875,FBtr0085842,345,2,0,
FBgn0039875,FBtr0330113,345,2,0,
FBgn0039876,FBtr0085857,346,2,0,
FBgn0039876,FBtr0330114,346,2,0,
FBgn0039877,FBtr0085855,347,3,1,FBtr0085856
FBgn0039877,FBtr0307551,347,3,0,
FBgn0039877,FBtr0085856,347,3,1,FBtr0085855
FBgn0039881,FBtr0085848,348,3,0,
FBgn0039881,FBtr0305131,348,3,0,
FBgn0039881,FBtr0344004,348,3,0,
FBgn0039883,FBtr0302181,349,3,0,
FBgn0039883,FBtr0343538,349,3,0,
FBgn0039883,FBtr0343539,349,3,0,
FBgn0039883,FBtr0304595,350,2,0,
FBgn0039883,FBtr0309829,350,2,0,
FBgn0039886,FBtr0085871,351,2,0,
FBgn0039886,FBtr0344271,351,2,0,
FBgn0039887,FBtr0085873,352,2,0,
FBgn0039887,FBtr0344005,352,2,0,
FBgn0039889,FBtr0089153,353,3,0,
FBgn0039889,FBtr0308248,353,3,0,
FBgn0039889,FBtr0333677,353,3,0,
FBgn0039890,FBtr0089147,354,2,0,
FBgn0039890,FBtr0089148,354,2,0,
FBgn0039897,FBtr0300796,355,3,0,
FBgn0039897,FBtr0300798,355,3,0,
FBgn0039897,FBtr0333671,355,3,0,
FBgn0039900,FBtr0089137,356,2,0,
FBgn0039900,FBtr0343990,356,2,0,
FBgn0039902,FBtr0089133,357,4,1,FBtr0333681
FBgn0039902,FBtr0340652,357,4,1,FBtr0333681
FBgn0039902,FBtr0340653,357,4,0,
FBgn0039902,FBtr0333681,357,4,1,FBtr0340652|FBtr0089133
FBgn0039904,FBtr0089125,358,5,0,
FBgn0039904,FBtr0089126,358,5,0,
FBgn0039904,FBtr0307379,358,5,0,
FBgn0039904,FBtr0334479,358,5,0,
FBgn0039904,FBtr0345284,358,5,0,
FBgn0039911,FBtr0089079,359,2,0,
FBgn0039911,FBtr0089080,359,2,0,
FBgn0039915,FBtr0089971,360,2,0,
FBgn0039915,FBtr0089972,360,2,0,
FBgn0039916,FBtr0089102,361,3,0,
FBgn0039916,FBtr0110906,361,3,0,
FBgn0039916,FBtr0344874,361,3,0,
FBgn0039920,FBtr0310539,362,2,0,
FBgn0039920,FBtr0310541,362,2,0,
FBgn0039924,FBtr0100543,363,2,0,
FBgn0039924,FBtr0100544,363,2,0,
FBgn0039927,FBtr0089195,364,2,0,
FBgn0039927,FBtr0333701,364,2,0,
FBgn0039928,FBtr0089207,365,2,0,
FBgn0039928,FBtr0333700,365,2,0,
FBgn0039928,FBtr0089208,366,2,0,
FBgn0039928,FBtr0345193,366,2,0,
FBgn0039929,FBtr0344705,367,2,0,
FBgn0039929,FBtr0344706,367,2,0,
FBgn0039936,FBtr0300882,368,3,0,
FBgn0039936,FBtr0300884,368,3,0,
FBgn0039936,FBtr0300885,368,3,0,
FBgn0039941,FBtr0300806,369,2,0,
FBgn0039941,FBtr0300807,369,2,0,
FBgn0039942,FBtr0113727,370,2,0,
FBgn0039942,FBtr0309316,370,2,0,
FBgn0039944,FBtr0113723,371,2,0,
FBgn0039944,FBtr0344446,371,2,0,
FBgn0039944,FBtr0113724,372,5,0,
FBgn0039944,FBtr0113725,372,5,0,
FBgn0039944,FBtr0113726,372,5,0,
FBgn0039944,FBtr0300041,372,5,0,
FBgn0039944,FBtr0343932,372,5,0,
FBgn0039945,FBtr0113717,373,2,0,
FBgn0039945,FBtr0302542,373,2,0,
FBgn0039955,FBtr0113989,374,3,0,
FBgn0039955,FBtr0113990,374,3,0,
FBgn0039955,FBtr0344573,374,3,0,
FBgn0039958,FBtr0113704,375,4,0,
FBgn0039958,FBtr0113705,375,4,0,
FBgn0039958,FBtr0300703,375,4,0,
FBgn0039958,FBtr0344847,375,4,0,
FBgn0039965,FBtr0111192,376,2,0,
FBgn0039965,FBtr0344110,376,2,0,
FBgn0039966,FBtr0111134,377,2,0,
FBgn0039966,FBtr0299903,377,2,0,
FBgn0039969,FBtr0273209,378,3,1,FBtr0273210
FBgn0039969,FBtr0273211,378,3,0,
FBgn0039969,FBtr0273210,378,3,1,FBtr0273209
FBgn0039993,FBtr0113761,379,2,0,
FBgn0039993,FBtr0302409,379,2,0,
FBgn0039994,FBtr0111287,380,2,0,
FBgn0039994,FBtr0302385,380,2,0,
FBgn0040005,FBtr0111291,381,4,0,
FBgn0040005,FBtr0111292,381,4,0,
FBgn0040005,FBtr0334995,381,4,0,
FBgn0040005,FBtr0334996,381,4,0,
FBgn0040007,FBtr0111120,382,2,0,
FBgn0040007,FBtr0334985,382,2,0,
FBgn0040009,FBtr0302386,383,2,0,
FBgn0040009,FBtr0344794,383,2,0,
FBgn0040010,FBtr0332630,384,3,0,
FBgn0040010,FBtr0332631,384,3,0,
FBgn0040010,FBtr0332632,384,3,0,
FBgn0040020,FBtr0113739,385,2,0,
FBgn0040020,FBtr0113740,385,2,0,
FBgn0040022,FBtr0113869,386,7,1,FBtr0302246|FBtr0302243
FBgn0040022,FBtr0113870,386,7,0,
FBgn0040022,FBtr0113871,386,7,0,
FBgn0040022,FBtr0302244,386,7,1,FBtr0302246|FBtr0302243
FBgn0040022,FBtr0302248,386,7,1,FBtr0302246|FBtr0302243
FBgn0040022,FBtr0302243,386,7,1,FBtr0302248|FBtr0302246|FBtr0302244|FBtr0113869
FBgn0040022,FBtr0302246,386,7,1,FBtr0302248|FBtr0302243|FBtr0302244|FBtr0113869
FBgn0040028,FBtr0070056,387,2,0,
FBgn0040028,FBtr0345920,387,2,0,
FBgn0040063,FBtr0072050,388,2,0,
FBgn0040063,FBtr0072051,388,2,0,
FBgn0040066,FBtr0070438,389,2,0,
FBgn0040066,FBtr0308566,389,2,0,
FBgn0040068,FBtr0074677,390,2,0,
FBgn0040068,FBtr0074678,390,2,0,
FBgn0040075,FBtr0074988,391,3,0,
FBgn0040075,FBtr0331852,391,3,0,
FBgn0040075,FBtr0344993,391,3,0,
FBgn0040087,FBtr0071089,392,2,0,
FBgn0040087,FBtr0340162,392,2,0,
FBgn0040089,FBtr0074812,393,4,1,FBtr0339435
FBgn0040089,FBtr0301703,393,4,0,
FBgn0040089,FBtr0339436,393,4,1,FBtr0339435
FBgn0040089,FBtr0339435,393,4,1,FBtr0074812|FBtr0339436
FBgn0040091,FBtr0071934,394,2,0,
FBgn0040091,FBtr0345505,394,2,0,
FBgn0040099,FBtr0308065,395,2,0,
FBgn0040099,FBtr0343418,395,2,0,
FBgn0040153,FBtr0073927,396,3,1,FBtr0333428
FBgn0040153,FBtr0333429,396,3,0,
FBgn0040153,FBtr0333428,396,3,1,FBtr0073927
FBgn0040206,FBtr0085877,397,2,0,
FBgn0040206,FBtr0305268,397,2,0,
FBgn0040207,FBtr0074247,398,2,0,
FBgn0040207,FBtr0340443,398,2,0,
FBgn0040208,FBtr0078827,399,2,0,
FBgn0040208,FBtr0334909,399,2,0,
FBgn0040212,FBtr0084897,400,2,0,
FBgn0040212,FBtr0330375,400,2,0,
FBgn0040230,FBtr0075505,401,2,0,
FBgn0040230,FBtr0332133,401,2,0,
FBgn0040232,FBtr0332202,402,2,0,
FBgn0040232,FBtr0332204,402,2,0,
FBgn0040232,FBtr0332203,403,2,0,
FBgn0040232,FBtr0332205,403,2,0,
FBgn0040236,FBtr0071326,404,2,0,
FBgn0040236,FBtr0343368,404,2,0,
FBgn0040237,FBtr0083276,405,2,0,
FBgn0040237,FBtr0305998,405,2,0,
FBgn0040238,FBtr0082183,406,2,0,
FBgn0040238,FBtr0114590,406,2,0,
FBgn0040238,FBtr0306023,407,2,0,
FBgn0040238,FBtr0337020,407,2,0,
FBgn0040251,FBtr0082378,408,2,0,
FBgn0040251,FBtr0346101,408,2,0,
FBgn0040252,FBtr0082340,409,2,0,
FBgn0040252,FBtr0335217,409,2,0,
FBgn0040260,FBtr0080911,410,2,0,
FBgn0040260,FBtr0080912,410,2,0,
FBgn0040262,FBtr0080909,411,2,0,
FBgn0040262,FBtr0331620,411,2,0,
FBgn0040281,FBtr0072626,412,2,0,
FBgn0040281,FBtr0072627,412,2,0,
FBgn0040285,FBtr0074079,413,3,0,
FBgn0040285,FBtr0332591,413,3,0,
FBgn0040285,FBtr0332592,413,3,0,
FBgn0040296,FBtr0299779,414,2,0,
FBgn0040296,FBtr0309062,414,2,0,
FBgn0040297,FBtr0081467,415,2,0,
FBgn0040297,FBtr0299912,415,2,0,
FBgn0040297,FBtr0299909,416,2,0,
FBgn0040297,FBtr0299911,416,2,0,
FBgn0040297,FBtr0299910,417,2,0,
FBgn0040297,FBtr0334173,417,2,0,
FBgn0040305,FBtr0076459,418,2,0,
FBgn0040305,FBtr0113323,418,2,0,
FBgn0040305,FBtr0113322,419,2,0,
FBgn0040305,FBtr0344237,419,2,0,
FBgn0040308,FBtr0072983,420,2,0,
FBgn0040308,FBtr0332112,420,2,0,
FBgn0040309,FBtr0073763,421,2,0,
FBgn0040309,FBtr0339700,421,2,0,
FBgn0040309,FBtr0073764,422,2,0,
FBgn0040309,FBtr0339699,422,2,0,
FBgn0040319,FBtr0071107,423,2,0,
FBgn0040319,FBtr0340138,423,2,0,
FBgn0040322,FBtr0075094,424,3,0,
FBgn0040322,FBtr0075095,424,3,1,FBtr0075096
FBgn0040322,FBtr0075096,424,3,1,FBtr0075095
FBgn0040324,FBtr0089075,425,3,0,
FBgn0040324,FBtr0089076,425,3,0,
FBgn0040324,FBtr0089077,425,3,0,
FBgn0040333,FBtr0300708,426,2,0,
FBgn0040333,FBtr0340092,426,2,0,
FBgn0040334,FBtr0070445,427,2,0,
FBgn0040334,FBtr0307159,427,2,0,
FBgn0040340,FBtr0070167,428,4,0,
FBgn0040340,FBtr0070168,428,4,0,
FBgn0040340,FBtr0307182,428,4,1,FBtr0332589
FBgn0040340,FBtr0332589,428,4,1,FBtr0307182
FBgn0040343,FBtr0070195,429,2,0,
FBgn0040343,FBtr0310459,429,2,0,
FBgn0040344,FBtr0331303,430,2,0,
FBgn0040344,FBtr0343361,430,2,0,
FBgn0040350,FBtr0070185,431,2,0,
FBgn0040350,FBtr0342734,431,2,0,
FBgn0040354,FBtr0070565,432,2,0,
FBgn0040354,FBtr0332495,432,2,0,
FBgn0040359,FBtr0070201,433,2,0,
FBgn0040359,FBtr0345506,433,2,0,
FBgn0040362,FBtr0070198,434,2,0,
FBgn0040362,FBtr0342727,434,2,0,
FBgn0040364,FBtr0070197,435,2,0,
FBgn0040364,FBtr0345513,435,2,0,
FBgn0040366,FBtr0070250,436,2,0,
FBgn0040366,FBtr0345522,436,2,0,
FBgn0040367,FBtr0070205,437,2,0,
FBgn0040367,FBtr0342728,437,2,0,
FBgn0040370,FBtr0070103,438,2,0,
FBgn0040370,FBtr0300326,438,2,0,
FBgn0040372,FBtr0070063,439,2,0,
FBgn0040372,FBtr0332992,439,2,0,
FBgn0040373,FBtr0070107,440,3,0,
FBgn0040373,FBtr0070108,440,3,0,
FBgn0040373,FBtr0340207,440,3,0,
FBgn0040376,FBtr0070437,441,2,0,
FBgn0040376,FBtr0302448,441,2,0,
FBgn0040377,FBtr0339401,442,2,0,
FBgn0040377,FBtr0345706,442,2,0,
FBgn0040382,FBtr0070135,443,3,0,
FBgn0040382,FBtr0070136,443,3,0,
FBgn0040382,FBtr0070137,443,3,0,
FBgn0040384,FBtr0070491,444,3,0,
FBgn0040384,FBtr0070492,444,3,0,
FBgn0040384,FBtr0070493,444,3,0,
FBgn0040388,FBtr0070457,445,3,0,
FBgn0040388,FBtr0303886,445,3,0,
FBgn0040388,FBtr0303887,445,3,0,
FBgn0040389,FBtr0070405,446,2,0,
FBgn0040389,FBtr0333730,446,2,0,
FBgn0040392,FBtr0070407,447,2,0,
FBgn0040392,FBtr0308937,447,2,0,
FBgn0040395,FBtr0070376,448,3,0,
FBgn0040395,FBtr0070377,448,3,0,
FBgn0040395,FBtr0333754,448,3,0,
FBgn0040396,FBtr0070508,449,2,0,
FBgn0040396,FBtr0343600,449,2,0,
FBgn0040397,FBtr0070181,450,2,0,
FBgn0040397,FBtr0331339,450,2,0,
FBgn0040467,FBtr0071302,451,2,0,
FBgn0040467,FBtr0333472,451,2,0,
FBgn0040496,FBtr0080105,452,2,0,
FBgn0040496,FBtr0336846,452,2,0,
FBgn0040503,FBtr0088135,453,2,0,
FBgn0040503,FBtr0331386,453,2,0,
FBgn0040507,FBtr0072874,454,2,0,
FBgn0040507,FBtr0332662,454,2,0,
FBgn0040508,FBtr0080413,455,2,0,
FBgn0040508,FBtr0100494,455,2,0,
FBgn0040510,FBtr0080415,456,5,0,
FBgn0040510,FBtr0305490,456,5,0,
FBgn0040510,FBtr0305491,456,5,0,
FBgn0040510,FBtr0333225,456,5,0,
FBgn0040510,FBtr0344132,456,5,0,
FBgn0040512,FBtr0075351,457,2,0,
FBgn0040512,FBtr0075352,457,2,0,
FBgn0040513,FBtr0089002,458,3,0,
FBgn0040513,FBtr0299801,458,3,1,FBtr0336926
FBgn0040513,FBtr0336926,458,3,1,FBtr0299801
FBgn0040519,FBtr0085944,459,2,0,
FBgn0040519,FBtr0306060,459,2,0,
FBgn0040524,FBtr0081821,460,4,0,
FBgn0040524,FBtr0308077,460,4,1,FBtr0335231
FBgn0040524,FBtr0308078,460,4,1,FBtr0335231
FBgn0040524,FBtr0335231,460,4,1,FBtr0308077|FBtr0308078
FBgn0040531,FBtr0112769,461,2,0,
FBgn0040531,FBtr0339331,461,2,0,
FBgn0040532,FBtr0081920,462,3,0,
FBgn0040532,FBtr0445733,462,3,0,
FBgn0040532,FBtr0445734,462,3,0,
FBgn0040551,FBtr0082735,463,2,0,
FBgn0040551,FBtr0335222,463,2,0,
FBgn0040554,FBtr0309274,464,2,0,
FBgn0040554,FBtr0346963,464,2,0,
FBgn0040565,FBtr0300628,465,2,0,
FBgn0040565,FBtr0347219,465,2,0,
FBgn0040571,FBtr0083838,466,2,0,
FBgn0040571,FBtr0300810,466,2,0,
FBgn0040582,FBtr0084180,467,3,0,
FBgn0040582,FBtr0335196,467,3,0,
FBgn0040582,FBtr0347257,467,3,0,
FBgn0040588,FBtr0084316,468,2,0,
FBgn0040588,FBtr0346733,468,2,0,
FBgn0040600,FBtr0084693,469,2,0,
FBgn0040600,FBtr0339253,469,2,0,
FBgn0040601,FBtr0306798,470,4,0,
FBgn0040601,FBtr0310462,470,4,0,
FBgn0040601,FBtr0334572,470,4,0,
FBgn0040601,FBtr0334573,470,4,0,
FBgn0040606,FBtr0085025,471,3,0,
FBgn0040606,FBtr0302899,471,3,0,
FBgn0040606,FBtr0309031,471,3,0,
FBgn0040609,FBtr0085172,472,2,0,
FBgn0040609,FBtr0347561,472,2,0,
FBgn0040628,FBtr0305335,473,3,0,
FBgn0040628,FBtr0344064,473,3,0,
FBgn0040628,FBtr0344065,473,3,0,
FBgn0040634,FBtr0078246,474,2,0,
FBgn0040634,FBtr0345810,474,2,0,
FBgn0040636,FBtr0078263,475,2,0,
FBgn0040636,FBtr0331527,475,2,0,
FBgn0040653,FBtr0071559,476,2,0,
FBgn0040653,FBtr0345819,476,2,0,
FBgn0040658,FBtr0100554,477,2,0,
FBgn0040658,FBtr0343011,477,2,0,
FBgn0040660,FBtr0072033,478,2,0,
FBgn0040660,FBtr0072034,478,2,0,
FBgn0040666,FBtr0072437,479,2,0,
FBgn0040666,FBtr0310371,479,2,0,
FBgn0040670,FBtr0081562,480,2,0,
FBgn0040670,FBtr0344948,480,2,0,
FBgn0040674,FBtr0086210,481,2,0,
FBgn0040674,FBtr0336662,481,2,0,
FBgn0040682,FBtr0305000,482,3,0,
FBgn0040682,FBtr0334908,482,3,0,
FBgn0040682,FBtr0346146,482,3,0,
FBgn0040684,FBtr0078843,483,2,0,
FBgn0040684,FBtr0339316,483,2,0,
FBgn0040694,FBtr0073140,484,2,0,
FBgn0040694,FBtr0346813,484,2,0,
FBgn0040717,FBtr0077817,485,2,0,
FBgn0040717,FBtr0334759,485,2,0,
FBgn0040719,FBtr0077871,486,2,0,
FBgn0040719,FBtr0333008,486,2,0,
FBgn0040723,FBtr0077973,487,2,0,
FBgn0040723,FBtr0335382,487,2,0,
FBgn0040726,FBtr0086238,488,2,0,
FBgn0040726,FBtr0344877,488,2,0,
FBgn0040732,FBtr0086499,489,2,0,
FBgn0040732,FBtr0345818,489,2,0,
FBgn0040736,FBtr0086665,490,2,0,
FBgn0040736,FBtr0340328,490,2,0,
FBgn0040759,FBtr0112772,491,2,0,
FBgn0040759,FBtr0345490,491,2,0,
FBgn0040763,FBtr0088175,492,2,0,
FBgn0040763,FBtr0336733,492,2,0,
FBgn0040765,FBtr0088210,493,2,0,
FBgn0040765,FBtr0333066,493,2,0,
