"ERS_grp_num","ERS_grp_size","gene_id","xscripts","flag_nonolp_pair","flag_IR_exclusion"
382,2,"FBgn0040007","FBtr0334985|FBtr0111120",0,0
383,2,"FBgn0040009","FBtr0302386|FBtr0344794",0,0
384,3,"FBgn0040010","FBtr0332630|FBtr0332632|FBtr0332631",0,0
385,2,"FBgn0040020","FBtr0113739|FBtr0113740",0,0
386,7,"FBgn0040022","FBtr0302246|FBtr0302243|FBtr0113871|FBtr0113870|FBtr0302244|FBtr0302248|FBtr0113869",1,0
387,2,"FBgn0040028","FBtr0345920|FBtr0070056",0,0
388,2,"FBgn0040063","FBtr0072050|FBtr0072051",0,0
389,2,"FBgn0040066","FBtr0308566|FBtr0070438",0,0
390,2,"FBgn0040068","FBtr0074678|FBtr0074677",0,0
391,3,"FBgn0040075","FBtr0074988|FBtr0331852|FBtr0344993",0,0
392,2,"FBgn0040087","FBtr0071089|FBtr0340162",0,0
393,4,"FBgn0040089","FBtr0301703|FBtr0339435|FBtr0339436|FBtr0074812",1,0
394,2,"FBgn0040091","FBtr0071934|FBtr0345505",0,0
395,2,"FBgn0040099","FBtr0343418|FBtr0308065",0,0
396,3,"FBgn0040153","FBtr0333429|FBtr0333428|FBtr0073927",1,0
397,2,"FBgn0040206","FBtr0305268|FBtr0085877",0,0
398,2,"FBgn0040207","FBtr0074247|FBtr0340443",0,0
399,2,"FBgn0040208","FBtr0078827|FBtr0334909",0,0
400,2,"FBgn0040212","FBtr0330375|FBtr0084897",0,0
401,2,"FBgn0040230","FBtr0332133|FBtr0075505",0,0
402,2,"FBgn0040232","FBtr0332204|FBtr0332202",0,0
403,2,"FBgn0040232","FBtr0332205|FBtr0332203",0,0
404,2,"FBgn0040236","FBtr0071326|FBtr0343368",0,0
405,2,"FBgn0040237","FBtr0083276|FBtr0305998",0,0
406,2,"FBgn0040238","FBtr0114590|FBtr0082183",0,0
407,2,"FBgn0040238","FBtr0337020|FBtr0306023",0,0
408,2,"FBgn0040251","FBtr0346101|FBtr0082378",0,0
409,2,"FBgn0040252","FBtr0335217|FBtr0082340",0,0
410,2,"FBgn0040260","FBtr0080912|FBtr0080911",0,0
411,2,"FBgn0040262","FBtr0331620|FBtr0080909",0,0
412,2,"FBgn0040281","FBtr0072626|FBtr0072627",0,0
413,3,"FBgn0040285","FBtr0332592|FBtr0332591|FBtr0074079",0,0
414,2,"FBgn0040296","FBtr0309062|FBtr0299779",0,0
415,2,"FBgn0040297","FBtr0299912|FBtr0081467",0,0
416,2,"FBgn0040297","FBtr0299909|FBtr0299911",0,0
417,2,"FBgn0040297","FBtr0334173|FBtr0299910",0,0
418,2,"FBgn0040305","FBtr0076459|FBtr0113323",0,0
419,2,"FBgn0040305","FBtr0113322|FBtr0344237",0,0
420,2,"FBgn0040308","FBtr0072983|FBtr0332112",0,0
421,2,"FBgn0040309","FBtr0339700|FBtr0073763",0,0
422,2,"FBgn0040309","FBtr0073764|FBtr0339699",0,0
423,2,"FBgn0040319","FBtr0340138|FBtr0071107",0,0
424,3,"FBgn0040322","FBtr0075096|FBtr0075094|FBtr0075095",1,0
425,3,"FBgn0040324","FBtr0089075|FBtr0089077|FBtr0089076",0,0
426,2,"FBgn0040333","FBtr0340092|FBtr0300708",0,0
427,2,"FBgn0040334","FBtr0307159|FBtr0070445",0,0
428,4,"FBgn0040340","FBtr0307182|FBtr0332589|FBtr0070167|FBtr0070168",1,0
429,2,"FBgn0040343","FBtr0310459|FBtr0070195",0,0
430,2,"FBgn0040344","FBtr0331303|FBtr0343361",0,0
431,2,"FBgn0040350","FBtr0070185|FBtr0342734",0,0
432,2,"FBgn0040354","FBtr0332495|FBtr0070565",0,0
433,2,"FBgn0040359","FBtr0345506|FBtr0070201",0,0
434,2,"FBgn0040362","FBtr0070198|FBtr0342727",0,0
435,2,"FBgn0040364","FBtr0345513|FBtr0070197",0,0
436,2,"FBgn0040366","FBtr0345522|FBtr0070250",0,0
437,2,"FBgn0040367","FBtr0070205|FBtr0342728",0,0
438,2,"FBgn0040370","FBtr0070103|FBtr0300326",0,0
439,2,"FBgn0040372","FBtr0070063|FBtr0332992",0,0
440,3,"FBgn0040373","FBtr0070108|FBtr0340207|FBtr0070107",0,0
441,2,"FBgn0040376","FBtr0302448|FBtr0070437",0,0
442,2,"FBgn0040377","FBtr0345706|FBtr0339401",0,0
443,3,"FBgn0040382","FBtr0070137|FBtr0070136|FBtr0070135",0,0
444,3,"FBgn0040384","FBtr0070493|FBtr0070491|FBtr0070492",0,0
445,3,"FBgn0040388","FBtr0303886|FBtr0070457|FBtr0303887",0,0
446,2,"FBgn0040389","FBtr0070405|FBtr0333730",0,0
447,2,"FBgn0040392","FBtr0070407|FBtr0308937",0,0
448,3,"FBgn0040395","FBtr0333754|FBtr0070376|FBtr0070377",0,0
449,2,"FBgn0040396","FBtr0343600|FBtr0070508",0,0
450,2,"FBgn0040397","FBtr0331339|FBtr0070181",0,0
451,2,"FBgn0040467","FBtr0071302|FBtr0333472",0,0
452,2,"FBgn0040496","FBtr0336846|FBtr0080105",0,0
453,2,"FBgn0040503","FBtr0331386|FBtr0088135",0,0
454,2,"FBgn0040507","FBtr0072874|FBtr0332662",0,0
455,2,"FBgn0040508","FBtr0080413|FBtr0100494",0,0
456,5,"FBgn0040510","FBtr0333225|FBtr0305491|FBtr0305490|FBtr0080415|FBtr0344132",0,0
457,2,"FBgn0040512","FBtr0075351|FBtr0075352",0,0
458,3,"FBgn0040513","FBtr0336926|FBtr0299801|FBtr0089002",1,0
459,2,"FBgn0040519","FBtr0085944|FBtr0306060",0,0
460,4,"FBgn0040524","FBtr0335231|FBtr0308078|FBtr0081821|FBtr0308077",1,0
461,2,"FBgn0040531","FBtr0339331|FBtr0112769",0,0
462,3,"FBgn0040532","FBtr0445733|FBtr0081920|FBtr0445734",0,0
463,2,"FBgn0040551","FBtr0335222|FBtr0082735",0,0
464,2,"FBgn0040554","FBtr0309274|FBtr0346963",0,0
465,2,"FBgn0040565","FBtr0347219|FBtr0300628",0,0
466,2,"FBgn0040571","FBtr0300810|FBtr0083838",0,0
467,3,"FBgn0040582","FBtr0084180|FBtr0335196|FBtr0347257",0,0
468,2,"FBgn0040588","FBtr0084316|FBtr0346733",0,0
469,2,"FBgn0040600","FBtr0339253|FBtr0084693",0,0
470,4,"FBgn0040601","FBtr0334573|FBtr0310462|FBtr0306798|FBtr0334572",0,0
471,3,"FBgn0040606","FBtr0302899|FBtr0085025|FBtr0309031",0,0
472,2,"FBgn0040609","FBtr0347561|FBtr0085172",0,0
473,3,"FBgn0040628","FBtr0344064|FBtr0344065|FBtr0305335",0,0
474,2,"FBgn0040634","FBtr0078246|FBtr0345810",0,0
475,2,"FBgn0040636","FBtr0078263|FBtr0331527",0,0
476,2,"FBgn0040653","FBtr0071559|FBtr0345819",0,0
477,2,"FBgn0040658","FBtr0100554|FBtr0343011",0,0
478,2,"FBgn0040660","FBtr0072034|FBtr0072033",0,0
479,2,"FBgn0040666","FBtr0072437|FBtr0310371",0,0
480,2,"FBgn0040670","FBtr0081562|FBtr0344948",0,0
481,2,"FBgn0040674","FBtr0086210|FBtr0336662",0,0
482,3,"FBgn0040682","FBtr0346146|FBtr0305000|FBtr0334908",0,0
483,2,"FBgn0040684","FBtr0339316|FBtr0078843",0,0
484,2,"FBgn0040694","FBtr0346813|FBtr0073140",0,0
485,2,"FBgn0040717","FBtr0077817|FBtr0334759",0,0
486,2,"FBgn0040719","FBtr0077871|FBtr0333008",0,0
487,2,"FBgn0040723","FBtr0077973|FBtr0335382",0,0
488,2,"FBgn0040726","FBtr0086238|FBtr0344877",0,0
489,2,"FBgn0040732","FBtr0086499|FBtr0345818",0,0
490,2,"FBgn0040736","FBtr0340328|FBtr0086665",0,0
491,2,"FBgn0040759","FBtr0345490|FBtr0112772",0,0
492,2,"FBgn0040763","FBtr0088175|FBtr0336733",0,0
493,2,"FBgn0040765","FBtr0333066|FBtr0088210",0,0
494,2,"FBgn0040773","FBtr0088397|FBtr0088396",0,0
495,2,"FBgn0040777","FBtr0088718|FBtr0088719",0,0
496,2,"FBgn0040780","FBtr0113331|FBtr0340658",0,0
497,2,"FBgn0040801","FBtr0075480|FBtr0333563",0,0
498,2,"FBgn0040812","FBtr0345696|FBtr0075802",0,0
499,3,"FBgn0040813","FBtr0346389|FBtr0346863|FBtr0075839",0,0
500,2,"FBgn0040823","FBtr0331536|FBtr0344949",0,0
501,2,"FBgn0040827","FBtr0340709|FBtr0076530",0,0
502,2,"FBgn0040832","FBtr0307388|FBtr0076699",0,0
503,2,"FBgn0040837","FBtr0273402|FBtr0076918",0,0
504,3,"FBgn0040859","FBtr0073626|FBtr0073628|FBtr0073627",0,0
505,2,"FBgn0040899","FBtr0345607|FBtr0070390",0,0
506,2,"FBgn0040900","FBtr0342764|FBtr0290085",0,0
507,2,"FBgn0040906","FBtr0345707|FBtr0070657",0,0
508,2,"FBgn0040918","FBtr0070938|FBtr0070937",0,0
509,2,"FBgn0040931","FBtr0071343|FBtr0340342",0,0
510,2,"FBgn0040941","FBtr0300073|FBtr0332897",0,0
511,3,"FBgn0040958","FBtr0331993|FBtr0331994|FBtr0079714",0,0
512,2,"FBgn0040964","FBtr0303880|FBtr0079763",0,0
513,2,"FBgn0040968","FBtr0344127|FBtr0080274",0,0
514,2,"FBgn0040984","FBtr0080835|FBtr0337080",0,0
515,2,"FBgn0040985","FBtr0345447|FBtr0080959",0,0
516,3,"FBgn0040992","FBtr0081122|FBtr0345442|FBtr0343834",0,0
517,3,"FBgn0040993","FBtr0345443|FBtr0299685|FBtr0081102",0,0
518,3,"FBgn0040996","FBtr0081351|FBtr0346419|FBtr0339232",0,0
519,8,"FBgn0041004","FBtr0111247|FBtr0111244|FBtr0111249|FBtr0306549|FBtr0111245|FBtr0111246|FBtr0111248|FBtr0306550",1,0
520,2,"FBgn0041087","FBtr0088506|FBtr0339380",0,0
521,2,"FBgn0041092","FBtr0303872|FBtr0303870",0,0
522,2,"FBgn0041092","FBtr0303871|FBtr0304974",0,0
523,2,"FBgn0041094","FBtr0076168|FBtr0339908",0,0
524,3,"FBgn0041096","FBtr0076054|FBtr0334109|FBtr0076056",0,0
525,3,"FBgn0041096","FBtr0310009|FBtr0076055|FBtr0076057",0,0
526,2,"FBgn0041096","FBtr0310010|FBtr0334110",0,0
527,2,"FBgn0041097","FBtr0335384|FBtr0077921",0,0
528,2,"FBgn0041105","FBtr0330083|FBtr0082177",0,0
529,2,"FBgn0041111","FBtr0452101|FBtr0332458",0,0
530,6,"FBgn0041150","FBtr0336833|FBtr0077400|FBtr0077399|FBtr0077395|FBtr0077398|FBtr0336834",0,0
531,2,"FBgn0041150","FBtr0345631|FBtr0077396",0,0
532,2,"FBgn0041164","FBtr0309841|FBtr0100641",0,0
533,2,"FBgn0041174","FBtr0088115|FBtr0332420",0,0
534,2,"FBgn0041180","FBtr0331329|FBtr0081254",0,0
535,2,"FBgn0041180","FBtr0331328|FBtr0331330",0,0
536,3,"FBgn0041184","FBtr0329928|FBtr0329927|FBtr0081040",0,0
537,2,"FBgn0041188","FBtr0083100|FBtr0083101",0,0
538,2,"FBgn0041191","FBtr0078694|FBtr0078693",0,0
539,2,"FBgn0041205","FBtr0305672|FBtr0072428",0,0
540,3,"FBgn0041210","FBtr0308576|FBtr0301298|FBtr0333331",1,0
541,2,"FBgn0041210","FBtr0333333|FBtr0333334",0,0
542,2,"FBgn0041224","FBtr0085081|FBtr0345260",0,0
543,3,"FBgn0041243","FBtr0110820|FBtr0344883|FBtr0089014",0,0
544,2,"FBgn0041250","FBtr0331651|FBtr0078006",0,0
545,2,"FBgn0041342","FBtr0345365|FBtr0072738",0,0
546,2,"FBgn0041581","FBtr0300942|FBtr0087438",0,0
547,2,"FBgn0041582","FBtr0072281|FBtr0343438",0,0
548,2,"FBgn0041585","FBtr0336699|FBtr0086797",0,0
549,2,"FBgn0041604","FBtr0333032|FBtr0075679",0,0
550,2,"FBgn0041605","FBtr0078897|FBtr0336482",0,0
551,3,"FBgn0041605","FBtr0078898|FBtr0078899|FBtr0301769",0,0
552,4,"FBgn0041605","FBtr0113338|FBtr0078900|FBtr0113340|FBtr0301770",0,0
553,2,"FBgn0041605","FBtr0113337|FBtr0100500",0,0
554,2,"FBgn0041605","FBtr0301771|FBtr0113341",0,0
555,3,"FBgn0041630","FBtr0300774|FBtr0073237|FBtr0073235",0,0
556,2,"FBgn0041702","FBtr0331978|FBtr0086600",0,0
557,2,"FBgn0041706","FBtr0305505|FBtr0072251",0,0
558,2,"FBgn0041707","FBtr0301640|FBtr0078789",0,0
559,3,"FBgn0041710","FBtr0331426|FBtr0331427|FBtr0082723",0,0
560,2,"FBgn0041713","FBtr0345641|FBtr0080699",0,0
561,9,"FBgn0041775","FBtr0075959|FBtr0332642|FBtr0332641|FBtr0332637|FBtr0332640|FBtr0332636|FBtr0332635|FBtr0332639|FBtr0332638",0,0
562,2,"FBgn0041781","FBtr0080148|FBtr0329950",0,0
563,2,"FBgn0041781","FBtr0340223|FBtr0305255",0,0
564,2,"FBgn0041789","FBtr0081211|FBtr0100449",0,0
565,2,"FBgn0041789","FBtr0334167|FBtr0081213",0,0
566,4,"FBgn0042094","FBtr0082330|FBtr0082331|FBtr0339378|FBtr0339379",0,0
567,2,"FBgn0042111","FBtr0085122|FBtr0085123",0,0
568,2,"FBgn0042118","FBtr0333582|FBtr0077022",0,0
569,2,"FBgn0042119","FBtr0077060|FBtr0346074",0,0
570,3,"FBgn0042132","FBtr0331746|FBtr0074811|FBtr0074810",0,0
571,2,"FBgn0042134","FBtr0075098|FBtr0345806",0,0
572,2,"FBgn0042135","FBtr0088935|FBtr0330328",0,0
573,2,"FBgn0042135","FBtr0330327|FBtr0088937",0,0
574,2,"FBgn0042138","FBtr0076104|FBtr0076103",0,0
575,2,"FBgn0042138","FBtr0331545|FBtr0331544",0,0
576,2,"FBgn0042175","FBtr0332971|FBtr0081364",0,0
577,2,"FBgn0042177","FBtr0075313|FBtr0331559",0,0
578,3,"FBgn0042178","FBtr0331558|FBtr0075312|FBtr0345368",0,0
579,2,"FBgn0042179","FBtr0332979|FBtr0073204",0,0
580,2,"FBgn0042180","FBtr0345664|FBtr0071688",0,0
581,6,"FBgn0042185","FBtr0076973|FBtr0076971|FBtr0344294|FBtr0076972|FBtr0076974|FBtr0076970",1,0
582,2,"FBgn0042186","FBtr0077805|FBtr0335163",0,0
583,3,"FBgn0042189","FBtr0344141|FBtr0079380|FBtr0079379",1,0
584,2,"FBgn0042206","FBtr0344264|FBtr0082609",0,0
585,2,"FBgn0042213","FBtr0339716|FBtr0085459",0,0
586,2,"FBgn0042627","FBtr0077657|FBtr0335386",0,0
587,3,"FBgn0042630","FBtr0330115|FBtr0075747|FBtr0330116",0,0
588,2,"FBgn0042693","FBtr0083553|FBtr0083552",0,0
589,2,"FBgn0042693","FBtr0305032|FBtr0305033",0,0
590,2,"FBgn0042696","FBtr0089141|FBtr0333678",0,0
591,2,"FBgn0042712","FBtr0345807|FBtr0072866",0,0
592,2,"FBgn0043001","FBtr0073642|FBtr0339625",0,0
593,2,"FBgn0043025","FBtr0110847|FBtr0110846",0,0
594,2,"FBgn0043069","FBtr0083367|FBtr0337059",0,0
595,2,"FBgn0043070","FBtr0089709|FBtr0089707",0,0
596,3,"FBgn0043364","FBtr0310030|FBtr0078083|FBtr0078084",0,0
597,2,"FBgn0043455","FBtr0084535|FBtr0321261",0,0
598,3,"FBgn0043456","FBtr0303902|FBtr0343740|FBtr0079930",0,0
599,2,"FBgn0043458","FBtr0332656|FBtr0072711",0,0
600,2,"FBgn0043534","FBtr0342691|FBtr0086293",0,0
601,2,"FBgn0043539","FBtr0100503|FBtr0334760",0,0
602,2,"FBgn0043550","FBtr0075751|FBtr0333019",0,0
603,2,"FBgn0043577","FBtr0075320|FBtr0333627",0,0
604,2,"FBgn0043799","FBtr0303480|FBtr0084711",0,0
605,2,"FBgn0043825","FBtr0339130|FBtr0300805",0,0
606,2,"FBgn0043841","FBtr0080389|FBtr0334761",0,0
607,2,"FBgn0043841","FBtr0100125|FBtr0305263",0,0
608,3,"FBgn0043884","FBtr0334943|FBtr0084563|FBtr0084562",0,0
609,2,"FBgn0044030","FBtr0074785|FBtr0346015",0,0
610,2,"FBgn0044047","FBtr0333731|FBtr0303997",0,0
611,5,"FBgn0044323","FBtr0079536|FBtr0079538|FBtr0079537|FBtr0079539|FBtr0333096",1,0
612,3,"FBgn0044324","FBtr0078568|FBtr0078569|FBtr0346095",0,0
613,2,"FBgn0044328","FBtr0347599|FBtr0347598",0,0
614,3,"FBgn0044419","FBtr0445398|FBtr0299940|FBtr0299941",0,0
615,2,"FBgn0044452","FBtr0072970|FBtr0333441",0,0
616,2,"FBgn0044511","FBtr0082764|FBtr0335459",0,0
617,3,"FBgn0044826","FBtr0083312|FBtr0330047|FBtr0305003",0,0
618,2,"FBgn0045038","FBtr0079562|FBtr0343420",0,0
619,2,"FBgn0045063","FBtr0087946|FBtr0346633",0,0
620,2,"FBgn0045064","FBtr0081331|FBtr0331184",0,0
621,2,"FBgn0045443","FBtr0332552|FBtr0332553",0,0
622,2,"FBgn0045770","FBtr0334099|FBtr0334098",0,0
623,2,"FBgn0045800","FBtr0086842|FBtr0333558",0,0
624,5,"FBgn0045823","FBtr0330097|FBtr0076400|FBtr0076398|FBtr0076399|FBtr0076401",0,0
625,3,"FBgn0045827","FBtr0332228|FBtr0080802|FBtr0346121",0,0
626,3,"FBgn0045842","FBtr0415452|FBtr0080712|FBtr0080711",0,0
627,2,"FBgn0045842","FBtr0336862|FBtr0336863",0,0
628,4,"FBgn0045862","FBtr0085221|FBtr0085220|FBtr0330085|FBtr0330084",1,0
629,2,"FBgn0046114","FBtr0334605|FBtr0084336",0,0
630,4,"FBgn0046214","FBtr0084777|FBtr0084776|FBtr0113354|FBtr0084775",0,0
631,2,"FBgn0046222","FBtr0078713|FBtr0078714",0,0
632,2,"FBgn0046225","FBtr0082393|FBtr0339376",0,0
633,3,"FBgn0046247","FBtr0334729|FBtr0085160|FBtr0085159",0,0
634,2,"FBgn0046247","FBtr0085162|FBtr0085161",0,0
635,2,"FBgn0046297","FBtr0308944|FBtr0344884",0,0
636,2,"FBgn0046302","FBtr0340320|FBtr0081183",0,0
637,2,"FBgn0046687","FBtr0340222|FBtr0070848",0,0
638,2,"FBgn0046692","FBtr0308810|FBtr0111111",0,0
639,2,"FBgn0046696","FBtr0433532|FBtr0085775",0,0
640,4,"FBgn0046704","FBtr0079300|FBtr0329943|FBtr0079301|FBtr0329942",1,0
641,2,"FBgn0046879","FBtr0086479|FBtr0307891",0,0
642,2,"FBgn0047135","FBtr0073106|FBtr0073107",0,0
643,2,"FBgn0047334","FBtr0302931|FBtr0091954",0,0
644,2,"FBgn0047351","FBtr0084473|FBtr0334769",0,0
645,2,"FBgn0050009","FBtr0303450|FBtr0088361",0,0
646,2,"FBgn0050010","FBtr0088374|FBtr0332914",0,0
647,3,"FBgn0050011","FBtr0346634|FBtr0089758|FBtr0089759",0,0
648,2,"FBgn0050015","FBtr0088243|FBtr0088242",0,0
649,2,"FBgn0050015","FBtr0113356|FBtr0306393",0,0
650,2,"FBgn0050021","FBtr0114569|FBtr0088196",0,0
651,2,"FBgn0050021","FBtr0114570|FBtr0339484",0,0
652,2,"FBgn0050029","FBtr0088109|FBtr0339480",0,0
653,2,"FBgn0050033","FBtr0088117|FBtr0303156",0,0
654,2,"FBgn0050046","FBtr0339627|FBtr0087895",0,0
655,2,"FBgn0050048","FBtr0332425|FBtr0332424",0,0
656,2,"FBgn0050054","FBtr0302388|FBtr0302389",0,0
657,3,"FBgn0050055","FBtr0303918|FBtr0303919|FBtr0345021",0,0
658,2,"FBgn0050067","FBtr0087558|FBtr0087557",0,0
659,2,"FBgn0050080","FBtr0302553|FBtr0087319",0,0
660,2,"FBgn0050100","FBtr0087140|FBtr0340022",0,0
661,2,"FBgn0050104","FBtr0086928|FBtr0086927",0,0
662,3,"FBgn0050122","FBtr0300924|FBtr0300923|FBtr0086660",0,0
663,2,"FBgn0050147","FBtr0086255|FBtr0086256",0,0
664,2,"FBgn0050148","FBtr0086266|FBtr0342706",0,0
665,2,"FBgn0050157","FBtr0345010|FBtr0086186",0,0
666,3,"FBgn0050159","FBtr0301713|FBtr0089761|FBtr0089760",0,0
667,2,"FBgn0050163","FBtr0072334|FBtr0343491",0,0
668,2,"FBgn0050172","FBtr0072193|FBtr0345934",0,0
669,2,"FBgn0050183","FBtr0345467|FBtr0072099",0,0
670,2,"FBgn0050187","FBtr0301927|FBtr0304796",0,0
671,3,"FBgn0050222","FBtr0300457|FBtr0300458|FBtr0342898",0,0
672,2,"FBgn0050265","FBtr0343180|FBtr0071891",0,0
673,3,"FBgn0050275","FBtr0344661|FBtr0344659|FBtr0344660",0,0
674,3,"FBgn0050278","FBtr0071780|FBtr0345468|FBtr0345469",0,0
675,2,"FBgn0050284","FBtr0071684|FBtr0071685",0,0
676,2,"FBgn0050286","FBtr0300951|FBtr0300952",0,0
677,2,"FBgn0050295","FBtr0332465|FBtr0113368",0,0
678,2,"FBgn0050296","FBtr0301902|FBtr0301894",0,0
679,2,"FBgn0050323","FBtr0336700|FBtr0273321",0,0
680,2,"FBgn0050334","FBtr0305078|FBtr0087949",0,0
681,2,"FBgn0050343","FBtr0308205|FBtr0088594",0,0
682,2,"FBgn0050354","FBtr0333002|FBtr0088702",0,0
683,3,"FBgn0050359","FBtr0300953|FBtr0339279|FBtr0088749",0,0
684,2,"FBgn0050360","FBtr0346647|FBtr0273322",0,0
685,2,"FBgn0050361","FBtr0273325|FBtr0330608",0,0
686,2,"FBgn0050364","FBtr0088772|FBtr0339351",0,0
687,2,"FBgn0050365","FBtr0339352|FBtr0088773",0,0
688,2,"FBgn0050366","FBtr0088771|FBtr0113373",0,0
689,2,"FBgn0050372","FBtr0300954|FBtr0100140",0,0
690,2,"FBgn0050377","FBtr0339121|FBtr0088844",0,0
691,2,"FBgn0050381","FBtr0339129|FBtr0113374",0,0
692,2,"FBgn0050382","FBtr0302223|FBtr0088894",0,0
693,3,"FBgn0050389","FBtr0330235|FBtr0330236|FBtr0071632",0,0
694,2,"FBgn0050392","FBtr0071618|FBtr0342889",0,0
695,2,"FBgn0050394","FBtr0071614|FBtr0071613",0,0
696,2,"FBgn0050401","FBtr0345794|FBtr0071731",0,0
697,2,"FBgn0050409","FBtr0445665|FBtr0445664",0,0
698,2,"FBgn0050410","FBtr0305675|FBtr0301852",0,0
699,3,"FBgn0050412","FBtr0072043|FBtr0072044|FBtr0343206",0,0
700,2,"FBgn0050414","FBtr0302316|FBtr0343204",0,0
701,2,"FBgn0050416","FBtr0300955|FBtr0343205",0,0
702,2,"FBgn0050421","FBtr0343494|FBtr0343495",0,0
703,4,"FBgn0050424","FBtr0113375|FBtr0343511|FBtr0113377|FBtr0113376",1,0
704,2,"FBgn0050430","FBtr0072448|FBtr0343513",0,0
705,3,"FBgn0050447","FBtr0300422|FBtr0306043|FBtr0086338",0,0
706,2,"FBgn0050460","FBtr0087010|FBtr0273340",0,0
707,2,"FBgn0050460","FBtr0300958|FBtr0087011",0,0
708,2,"FBgn0050460","FBtr0087012|FBtr0302611",0,0
709,2,"FBgn0050461","FBtr0344459|FBtr0344460",0,0
710,2,"FBgn0050462","FBtr0336870|FBtr0100120",0,0
711,2,"FBgn0050480","FBtr0332466|FBtr0087478",0,0
712,2,"FBgn0050488","FBtr0087818|FBtr0306584",0,0
713,2,"FBgn0050489","FBtr0345674|FBtr0089419",0,0
714,2,"FBgn0050491","FBtr0336997|FBtr0088919",0,0
715,2,"FBgn0050495","FBtr0336998|FBtr0088920",0,0
716,2,"FBgn0050499","FBtr0088954|FBtr0310025",0,0
717,3,"FBgn0051004","FBtr0085779|FBtr0085780|FBtr0300961",0,0
718,2,"FBgn0051005","FBtr0085769|FBtr0345211",0,0
719,2,"FBgn0051010","FBtr0335453|FBtr0085725",0,0
720,2,"FBgn0051016","FBtr0300962|FBtr0335440",0,0
721,2,"FBgn0051019","FBtr0335439|FBtr0085665",0,0
722,2,"FBgn0051025","FBtr0085587|FBtr0085586",0,0
723,2,"FBgn0051030","FBtr0085579|FBtr0110834",0,0
724,2,"FBgn0051036","FBtr0345059|FBtr0085501",0,0
725,2,"FBgn0051038","FBtr0085494|FBtr0085498",0,0
726,2,"FBgn0051038","FBtr0085496|FBtr0085495",0,0
727,3,"FBgn0051038","FBtr0333274|FBtr0333275|FBtr0085497",0,0
728,3,"FBgn0051044","FBtr0303426|FBtr0303427|FBtr0085391",0,0
729,2,"FBgn0051050","FBtr0085317|FBtr0336752",0,0
730,2,"FBgn0051051","FBtr0337035|FBtr0085296",0,0
731,3,"FBgn0051055","FBtr0085242|FBtr0085243|FBtr0085244",0,0
732,3,"FBgn0051064","FBtr0347560|FBtr0339248|FBtr0085126",0,0
733,2,"FBgn0051068","FBtr0303569|FBtr0303570",0,0
734,3,"FBgn0051072","FBtr0085099|FBtr0085097|FBtr0300939",0,0
735,2,"FBgn0051086","FBtr0307341|FBtr0084989",0,0
736,2,"FBgn0051087","FBtr0084855|FBtr0335233",0,0
737,2,"FBgn0051091","FBtr0309041|FBtr0344119",0,0
738,2,"FBgn0051102","FBtr0335234|FBtr0084862",0,0
739,2,"FBgn0051108","FBtr0084802|FBtr0339247",0,0
740,2,"FBgn0051109","FBtr0084791|FBtr0334506",0,0
741,2,"FBgn0051116","FBtr0334891|FBtr0300622",0,0
742,2,"FBgn0051119","FBtr0305045|FBtr0084734",0,0
743,2,"FBgn0051122","FBtr0301432|FBtr0083653",0,0
744,2,"FBgn0051139","FBtr0084321|FBtr0339522",0,0
745,2,"FBgn0051140","FBtr0305041|FBtr0084497",0,0
746,2,"FBgn0051140","FBtr0330371|FBtr0113392",0,0
747,2,"FBgn0051145","FBtr0336459|FBtr0084479",0,0
748,2,"FBgn0051146","FBtr0305969|FBtr0081541",0,0
749,3,"FBgn0051151","FBtr0110835|FBtr0310426|FBtr0310425",0,0
750,2,"FBgn0051157","FBtr0334519|FBtr0334518",0,0
751,4,"FBgn0051158","FBtr0113395|FBtr0334560|FBtr0302187|FBtr0113396",1,0
752,2,"FBgn0051159","FBtr0084270|FBtr0344226",0,0
753,2,"FBgn0051163","FBtr0084197|FBtr0330381",0,0
754,3,"FBgn0051163","FBtr0305036|FBtr0305037|FBtr0301028",0,0
755,2,"FBgn0051174","FBtr0084154|FBtr0334879",0,0
756,2,"FBgn0051183","FBtr0083187|FBtr0346151",0,0
757,2,"FBgn0051184","FBtr0300648|FBtr0084505",0,0
758,2,"FBgn0051191","FBtr0083984|FBtr0344322",0,0
759,2,"FBgn0051205","FBtr0346092|FBtr0300451",0,0
760,2,"FBgn0051206","FBtr0334557|FBtr0083875",0,0
761,3,"FBgn0051211","FBtr0082480|FBtr0082479|FBtr0082481",0,0
762,2,"FBgn0051213","FBtr0335242|FBtr0335241",0,0
763,3,"FBgn0051221","FBtr0083763|FBtr0330030|FBtr0083762",0,0
764,3,"FBgn0051224","FBtr0344326|FBtr0344327|FBtr0083691",0,0
765,2,"FBgn0051226","FBtr0083675|FBtr0083676",0,0
766,2,"FBgn0051233","FBtr0084127|FBtr0346732",0,0
767,2,"FBgn0051235","FBtr0346323|FBtr0083588",0,0
768,2,"FBgn0051248","FBtr0081564|FBtr0334669",0,0
769,2,"FBgn0051259","FBtr0081871|FBtr0344341",0,0
770,3,"FBgn0051262","FBtr0302853|FBtr0302852|FBtr0300361",0,0
771,2,"FBgn0051268","FBtr0083390|FBtr0307190",0,0
772,2,"FBgn0051278","FBtr0082319|FBtr0344138",0,0
773,3,"FBgn0051279","FBtr0301433|FBtr0310429|FBtr0301434",0,0
